age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
46,technician,divorced,secondary,yes,1504,yes,no,cellular,10,feb,1551,6,-1,2,unknown,no
45,technician,single,secondary,no,2056,no,yes,cellular,12,jan,228,2,203,5,other,yes
50,unemployed,divorced,secondary,no,-277,yes,no,unknown,18,mar,220,1,317,6,failure,yes
49,blue-collar,married,tertiary,yes,5517,no,yes,cellular,8,may,539,38,-1,1,success,no
40,technician,single,secondary,yes,32151,yes,no,unknown,31,feb,914,1,105,3,other,yes
38,retired,married,secondary,no,7834,yes,yes,telephone,9,oct,657,1,425,0,failure,no
48,technician,married,secondary,no,1140,no,yes,cellular,25,may,2477,2,108,0,failure,no
35,entrepreneur,divorced,secondary,no,1986,yes,no,unknown,10,dec,415,10,371,0,success,no
40,self-employed,married,unknown,no,1980,no,yes,telephone,4,apr,330,4,-1,5,failure,yes
33,retired,married,tertiary,yes,31123,yes,no,cellular,26,mar,301,10,-1,0,success,yes
25,retired,single,primary,yes,440,no,yes,cellular,16,may,287,3,-1,5,unknown,no
40,services,married,secondary,no,5938,yes,no,unknown,29,may,1855,5,102,0,unknown,yes
90,entrepreneur,divorced,primary,no,1437,yes,no,cellular,11,dec,625,3,177,3,unknown,yes
55,services,single,unknown,no,2565,yes,no,cellular,16,may,113,4,73,2,unknown,no
35,retired,married,secondary,no,-788,yes,no,cellular,15,aug,238,10,116,1,unknown,yes
48,student,married,tertiary,no,-543,no,no,unknown,22,may,259,3,44,11,failure,no
36,blue-collar,single,secondary,no,421,no,no,cellular,25,jun,1358,12,-1,11,unknown,yes
60,management,married,primary,yes,132,no,no,telephone,16,jul,1839,2,-1,4,unknown,yes
45,unknown,divorced,secondary,no,-45,yes,yes,telephone,2,feb,161,10,620,6,success,no
38,blue-collar,single,primary,no,1185,yes,no,telephone,2,jan,1889,3,-1,2,success,yes
53,technician,married,unknown,yes,-503,no,yes,cellular,21,jan,1761,6,81,0,other,yes
41,blue-collar,married,secondary,no,2742,no,no,telephone,10,nov,206,5,326,0,unknown,yes
76,retired,married,tertiary,no,348,yes,no,telephone,8,aug,565,2,112,5,unknown,no
32,retired,divorced,tertiary,no,638,no,yes,unknown,30,apr,504,1,254,0,success,yes
21,housemaid,single,secondary,yes,951,yes,no,unknown,22,aug,548,4,-1,3,unknown,no
49,unemployed,single,unknown,yes,1384,no,yes,cellular,15,dec,1047,4,0,1,failure,no
37,services,married,tertiary,yes,1130,no,no,telephone,25,dec,261,1,80,0,other,yes
40,housemaid,divorced,unknown,yes,-100,no,no,unknown,10,apr,1199,2,-1,2,unknown,yes
61,student,married,unknown,no,608,no,no,cellular,21,oct,540,11,-1,9,success,yes
32,unknown,divorced,primary,yes,180,yes,yes,telephone,20,may,401,14,-1,0,success,no
49,entrepreneur,divorced,secondary,no,2308,yes,no,unknown,14,feb,666,6,604,3,other,yes
38,services,divorced,primary,no,289,no,yes,cellular,21,may,238,4,340,0,success,no
46,unknown,single,secondary,yes,130,no,no,cellular,20,feb,91,7,0,4,other,no
47,admin.,single,primary,no,-20,yes,no,telephone,15,sep,683,4,27,2,failure,yes
28,admin.,married,primary,no,66,no,yes,unknown,13,aug,39,21,240,4,other,no
48,admin.,divorced,tertiary,no,2436,yes,yes,unknown,18,may,778,5,148,2,success,no
43,services,married,tertiary,no,341,no,no,telephone,14,apr,210,1,97,2,unknown,yes
51,unknown,divorced,primary,yes,-155,no,no,cellular,3,nov,1259,4,341,3,success,no
32,housemaid,married,tertiary,no,898,yes,yes,cellular,4,oct,363,6,-1,5,success,yes
37,retired,single,tertiary,no,809,no,no,unknown,29,sep,184,2,87,2,failure,yes
69,student,married,primary,yes,214,yes,yes,cellular,16,may,974,7,181,3,failure,yes
55,management,married,tertiary,no,1914,no,yes,telephone,31,mar,187,11,-1,3,unknown,no
36,self-employed,married,unknown,no,-763,no,no,unknown,10,apr,1192,6,73,3,unknown,yes
62,unknown,divorced,primary,yes,8617,yes,no,cellular,27,dec,1581,1,177,1,other,yes
37,housemaid,divorced,secondary,no,-78,no,yes,unknown,19,jul,470,4,156,9,other,no
34,blue-collar,married,tertiary,no,481,no,no,unknown,23,jun,517,8,218,2,unknown,no
20,retired,divorced,unknown,no,-179,yes,no,unknown,21,may,141,1,96,0,unknown,no
69,unknown,single,primary,yes,216,yes,no,unknown,27,aug,851,1,79,4,unknown,no
65,entrepreneur,married,primary,yes,-3816,yes,no,cellular,10,apr,1380,5,74,2,failure,yes
37,services,divorced,tertiary,yes,-444,no,no,cellular,27,aug,495,4,20,0,success,yes
34,retired,divorced,primary,no,-16,yes,no,cellular,27,dec,129,7,369,0,success,no
35,technician,divorced,tertiary,yes,25057,yes,no,unknown,11,jan,219,2,-1,9,unknown,no
43,entrepreneur,divorced,tertiary,yes,2635,yes,no,unknown,9,jun,1076,2,-1,4,other,yes
44,entrepreneur,married,primary,no,1521,yes,yes,unknown,28,aug,914,4,0,2,success,yes
28,retired,married,unknown,no,2962,no,yes,cellular,30,jun,594,1,-1,3,unknown,no
38,unemployed,divorced,primary,yes,866,yes,yes,unknown,12,jan,1563,2,193,1,success,no
63,unknown,divorced,tertiary,no,14097,no,yes,unknown,20,aug,1470,19,110,2,success,yes
31,retired,married,secondary,no,6647,yes,no,unknown,3,jul,433,15,56,4,success,no
49,self-employed,divorced,tertiary,yes,3871,no,no,unknown,13,nov,541,14,92,3,success,no
33,blue-collar,divorced,primary,yes,8258,no,no,cellular,25,feb,880,1,-1,1,other,no
26,housemaid,single,primary,yes,1731,yes,no,unknown,4,feb,614,9,-1,2,failure,yes
34,admin.,married,tertiary,yes,2103,yes,yes,cellular,28,jun,1384,3,41,0,other,no
67,management,divorced,tertiary,yes,2878,no,yes,telephone,20,aug,783,14,89,0,success,no
32,blue-collar,divorced,unknown,no,4708,no,no,cellular,13,nov,696,6,-1,0,unknown,yes
53,student,single,secondary,yes,349,yes,no,cellular,9,may,302,15,1,2,failure,yes
39,technician,married,secondary,no,3623,yes,no,cellular,19,apr,538,16,77,7,unknown,no
36,unemployed,divorced,primary,no,4294,no,no,unknown,2,nov,458,3,854,1,unknown,no
21,unemployed,married,secondary,yes,4180,yes,no,unknown,25,may,1680,2,-1,7,other,yes
53,admin.,single,primary,no,2402,yes,no,unknown,27,apr,160,3,77,2,unknown,no
41,admin.,married,primary,no,1981,yes,yes,telephone,23,may,1678,5,99,4,unknown,no
34,management,divorced,primary,yes,-2495,no,yes,cellular,29,may,79,2,83,3,success,yes
31,self-employed,divorced,unknown,yes,-777,yes,yes,unknown,3,jul,1117,13,-1,0,success,no
30,self-employed,married,secondary,no,245,yes,no,cellular,12,jul,124,6,117,1,unknown,yes
35,student,single,primary,yes,-146,no,no,unknown,23,jul,1599,26,0,2,unknown,yes
40,services,single,secondary,yes,5062,no,no,unknown,31,dec,150,5,565,0,unknown,no
54,retired,married,primary,yes,-323,yes,no,telephone,9,jul,148,1,93,2,success,no
41,unknown,married,primary,yes,-578,yes,yes,cellular,7,feb,256,1,82,4,success,no
53,blue-collar,divorced,unknown,yes,16,no,yes,telephone,17,mar,1190,2,-1,1,unknown,yes
57,self-employed,single,primary,no,15481,no,yes,cellular,11,oct,1222,6,0,0,other,yes
32,management,single,unknown,yes,1041,no,no,telephone,13,feb,743,3,854,1,other,yes
32,housemaid,married,secondary,yes,2259,yes,yes,telephone,31,oct,229,1,190,0,failure,no
41,blue-collar,single,unknown,yes,1652,no,no,telephone,15,sep,226,1,-1,9,failure,yes
75,housemaid,single,unknown,yes,11962,no,yes,telephone,22,dec,742,14,168,1,other,no
45,technician,divorced,primary,no,209,yes,no,telephone,23,feb,1607,5,-1,5,unknown,no
37,unknown,divorced,secondary,no,1863,yes,yes,unknown,15,aug,446,2,-1,3,failure,yes
29,housemaid,married,primary,no,9070,no,yes,cellular,15,jun,589,5,74,0,unknown,no
56,housemaid,married,secondary,no,7714,yes,no,telephone,8,apr,647,4,-1,11,unknown,no
44,unknown,married,unknown,no,1459,no,yes,cellular,17,aug,266,1,-1,4,unknown,yes
39,entrepreneur,divorced,primary,yes,1560,yes,no,telephone,14,jan,361,1,74,7,failure,yes
51,unemployed,divorced,primary,no,2835,yes,yes,cellular,4,may,524,4,84,4,unknown,yes
33,blue-collar,single,tertiary,no,53,no,yes,cellular,17,may,215,15,-1,2,other,yes
29,unemployed,divorced,primary,no,-29,yes,no,unknown,21,apr,22,1,-1,3,other,yes
67,self-employed,married,primary,no,6576,yes,no,unknown,18,nov,390,5,109,2,success,no
32,blue-collar,divorced,secondary,no,3914,no,no,cellular,7,oct,460,1,15,13,unknown,no
29,retired,single,unknown,yes,-113,yes,no,cellular,7,may,893,4,61,2,unknown,yes
50,services,married,primary,yes,-58,no,yes,telephone,24,oct,105,1,50,5,unknown,no
44,management,married,secondary,no,332,no,no,cellular,9,may,927,4,77,4,unknown,yes
46,unemployed,divorced,tertiary,no,32390,no,no,unknown,17,mar,650,5,200,2,success,no
51,unknown,divorced,tertiary,no,9283,no,yes,unknown,28,oct,1052,2,93,2,unknown,no
33,technician,divorced,secondary,yes,15107,no,no,unknown,10,dec,950,1,76,1,failure,yes
27,services,single,unknown,yes,606,yes,no,unknown,31,mar,155,11,91,6,success,yes
29,retired,single,secondary,yes,-563,yes,yes,unknown,10,may,255,1,187,12,other,no
41,technician,divorced,tertiary,no,6699,yes,no,cellular,17,jul,540,5,-1,0,success,yes
63,unknown,single,tertiary,yes,3492,no,no,cellular,17,sep,610,6,89,2,other,no
59,services,married,secondary,no,2110,yes,no,cellular,3,mar,46,3,196,1,other,no
47,student,married,tertiary,yes,148,no,yes,cellular,22,apr,679,1,197,3,unknown,no
38,services,married,unknown,no,1905,no,no,cellular,31,aug,1991,5,-1,3,unknown,no
25,unemployed,married,secondary,yes,3579,yes,no,telephone,20,aug,245,4,110,0,unknown,no
61,blue-collar,married,tertiary,no,914,yes,yes,telephone,27,jul,73,2,79,3,unknown,yes
42,services,single,secondary,yes,1180,no,yes,unknown,21,aug,1100,4,-1,0,unknown,yes
36,management,divorced,tertiary,yes,6865,yes,yes,unknown,30,jun,803,1,131,0,failure,no
34,unknown,married,tertiary,yes,4896,yes,yes,unknown,19,may,1200,7,130,5,failure,no
46,unknown,married,tertiary,no,-3000,yes,yes,cellular,12,jun,215,2,162,4,success,no
28,technician,divorced,tertiary,no,4442,no,yes,cellular,4,jul,1997,4,-1,2,other,yes
34,self-employed,divorced,tertiary,yes,-301,yes,yes,unknown,26,dec,1414,20,182,6,failure,yes
31,student,divorced,secondary,no,1054,no,no,telephone,15,jul,255,2,321,3,other,yes
62,unemployed,single,primary,no,-4022,yes,no,cellular,28,may,173,1,2,3,success,yes
43,entrepreneur,married,tertiary,no,1758,no,no,unknown,5,feb,953,15,174,3,unknown,no
51,services,single,tertiary,no,545,no,no,telephone,11,apr,1055,2,102,2,other,yes
38,unknown,divorced,primary,no,6109,no,no,telephone,25,dec,238,3,345,2,other,yes
30,self-employed,divorced,tertiary,no,133,no,yes,cellular,17,jun,879,2,82,0,other,no
27,management,single,tertiary,yes,656,yes,no,cellular,28,jun,1446,5,108,4,unknown,yes
27,housemaid,married,tertiary,no,-1345,yes,yes,cellular,19,nov,1178,4,-1,0,unknown,no
56,services,divorced,secondary,no,-374,yes,no,unknown,17,sep,371,6,161,2,success,yes
51,retired,divorced,primary,yes,8177,no,yes,cellular,24,nov,119,6,11,7,success,yes
52,housemaid,single,secondary,no,17520,no,no,telephone,31,jul,149,4,43,6,other,no
37,unknown,divorced,unknown,no,249,no,no,cellular,26,jul,1149,2,97,15,success,no
36,admin.,divorced,tertiary,no,16083,no,no,telephone,14,aug,282,3,1,0,success,no
40,technician,divorced,primary,yes,397,no,no,telephone,13,may,332,7,67,3,other,no
41,technician,married,primary,no,-485,no,no,unknown,13,jul,192,1,359,3,unknown,yes
34,management,single,unknown,yes,-156,no,no,telephone,25,jul,252,1,373,2,failure,yes
28,management,divorced,unknown,yes,1926,yes,no,cellular,28,jan,243,1,20,1,success,yes
32,entrepreneur,single,unknown,no,2240,yes,no,cellular,19,jun,284,4,138,3,other,yes
28,technician,divorced,primary,yes,4441,yes,yes,cellular,16,dec,587,11,-1,1,success,no
40,student,married,tertiary,no,38,no,no,cellular,10,sep,337,29,111,1,unknown,yes
38,entrepreneur,single,secondary,yes,12829,yes,yes,unknown,10,jan,606,1,85,0,unknown,yes
51,services,divorced,unknown,yes,11470,yes,no,unknown,22,jul,288,1,155,1,other,no
60,technician,divorced,unknown,no,4425,yes,no,cellular,20,mar,1539,5,13,1,success,yes
42,management,single,secondary,no,1554,no,no,unknown,29,jan,27,2,-1,3,failure,no
41,services,married,unknown,no,2139,no,no,cellular,22,may,1940,28,54,3,unknown,yes
52,unknown,divorced,tertiary,no,176,no,no,telephone,27,may,1952,7,277,1,unknown,no
75,blue-collar,single,tertiary,yes,15511,yes,no,unknown,4,may,104,1,216,0,other,yes
20,services,married,tertiary,yes,6383,no,no,cellular,13,sep,1887,7,-1,3,failure,no
36,student,single,secondary,no,6723,yes,no,cellular,15,oct,1482,1,29,2,other,yes
60,blue-collar,single,secondary,no,4244,yes,no,telephone,10,apr,447,2,389,2,success,no
77,unemployed,married,unknown,yes,-57,no,no,telephone,30,sep,214,15,-1,0,unknown,yes
40,unemployed,married,tertiary,no,505,no,no,cellular,11,jan,16,3,155,4,other,no
51,entrepreneur,single,tertiary,yes,2308,no,no,unknown,20,apr,464,3,46,4,failure,no
33,blue-collar,married,tertiary,yes,2812,no,no,cellular,23,mar,932,4,1,2,unknown,no
38,admin.,single,tertiary,yes,-2041,yes,no,unknown,18,mar,674,10,75,0,failure,yes
40,services,divorced,tertiary,no,14443,yes,no,unknown,20,dec,148,3,7,3,failure,no
49,services,divorced,secondary,no,-121,no,no,cellular,26,dec,510,5,-1,0,failure,yes
29,unknown,married,secondary,no,699,yes,no,cellular,16,may,150,2,-1,3,unknown,yes
60,unemployed,divorced,tertiary,no,1800,yes,no,cellular,26,jun,253,2,91,0,failure,yes
54,blue-collar,married,secondary,no,1970,no,no,cellular,18,apr,300,24,-1,0,success,no
59,technician,single,secondary,no,30272,no,yes,unknown,14,feb,2397,26,103,0,success,no
81,technician,married,unknown,yes,-142,no,no,cellular,10,mar,1398,2,-1,3,success,no
60,unemployed,single,tertiary,no,387,no,no,telephone,15,nov,167,15,6,0,other,yes
33,blue-collar,married,tertiary,no,6242,yes,no,cellular,16,jul,319,9,90,4,failure,yes
39,admin.,single,secondary,no,184,yes,yes,cellular,20,jun,591,9,106,2,unknown,yes
82,housemaid,married,tertiary,yes,2235,no,yes,unknown,9,mar,384,3,347,1,failure,yes
28,unemployed,single,secondary,no,4096,no,no,cellular,12,may,24,1,79,6,other,no
41,management,divorced,secondary,yes,-639,no,no,unknown,13,jan,146,3,-1,2,failure,no
55,services,married,unknown,yes,4711,yes,yes,telephone,29,aug,426,4,176,0,unknown,yes
37,entrepreneur,single,primary,yes,196,no,yes,cellular,1,nov,311,3,83,3,success,no
33,admin.,divorced,secondary,no,1267,no,no,unknown,11,apr,171,5,133,0,success,no
36,unemployed,single,tertiary,no,266,yes,no,unknown,19,mar,2267,6,89,4,unknown,yes
52,retired,single,primary,yes,6549,no,no,unknown,11,nov,206,13,438,6,unknown,no
44,self-employed,married,secondary,yes,12764,yes,no,cellular,9,mar,221,7,141,10,unknown,no
30,admin.,single,unknown,no,-416,yes,no,cellular,30,jun,367,1,236,7,success,no
67,student,single,tertiary,yes,526,yes,no,unknown,9,jan,1795,1,286,5,unknown,yes
66,entrepreneur,single,tertiary,yes,9018,yes,no,unknown,13,sep,597,4,125,1,unknown,yes
56,retired,single,secondary,no,462,no,no,unknown,24,may,478,4,376,7,unknown,no
33,admin.,divorced,secondary,no,1453,no,no,unknown,10,jan,687,1,163,0,other,yes
71,blue-collar,divorced,primary,yes,4482,yes,no,unknown,30,oct,287,3,3,1,unknown,yes
37,housemaid,married,secondary,no,333,yes,yes,telephone,17,jul,163,3,197,6,unknown,no
40,blue-collar,divorced,tertiary,no,2585,no,no,unknown,4,jan,1498,1,-1,0,unknown,yes
47,technician,divorced,secondary,yes,550,yes,no,telephone,13,sep,1895,4,64,0,success,no
39,services,single,tertiary,no,4787,no,no,unknown,27,dec,169,2,69,16,unknown,yes
48,technician,divorced,tertiary,no,873,yes,no,telephone,25,nov,245,6,-1,0,unknown,yes
31,retired,married,tertiary,yes,7264,no,yes,unknown,30,mar,403,5,118,3,unknown,yes
39,unemployed,single,primary,yes,458,no,no,cellular,16,nov,249,8,203,15,failure,no
63,retired,single,primary,no,2113,no,no,cellular,25,apr,2022,8,158,6,failure,yes
60,technician,married,primary,no,2587,yes,yes,cellular,18,mar,286,2,18,1,success,no
34,student,married,tertiary,yes,891,no,yes,telephone,11,jun,248,4,69,4,unknown,yes
38,unknown,divorced,primary,no,4293,yes,yes,unknown,29,aug,69,1,267,3,other,yes
78,management,married,unknown,no,4072,no,no,unknown,28,aug,643,2,50,9,success,yes
70,services,single,primary,no,13145,yes,no,cellular,22,nov,747,16,82,2,unknown,yes
30,technician,married,primary,no,1236,no,no,unknown,2,jul,2202,8,73,3,other,no
79,services,divorced,secondary,no,4004,no,no,telephone,6,oct,241,17,99,8,unknown,no
25,entrepreneur,divorced,tertiary,no,-187,yes,no,unknown,15,dec,345,2,-1,6,unknown,yes
44,housemaid,single,tertiary,no,2062,yes,yes,telephone,24,nov,368,5,-1,0,unknown,no
30,services,married,tertiary,yes,6833,yes,no,telephone,29,jun,340,3,-1,10,success,no
40,technician,divorced,tertiary,yes,12,no,yes,cellular,12,mar,1336,7,608,2,failure,no
52,unknown,single,primary,no,6456,no,no,telephone,5,feb,615,10,-1,0,unknown,yes
26,technician,married,tertiary,no,5995,yes,no,cellular,14,dec,344,1,747,1,unknown,yes
79,technician,single,secondary,yes,878,no,yes,telephone,28,dec,1194,4,268,2,unknown,yes
33,student,single,secondary,no,165,no,no,cellular,20,jul,652,17,287,2,unknown,yes
48,technician,single,secondary,yes,7245,yes,no,unknown,6,may,2,2,180,2,unknown,no
35,housemaid,single,unknown,no,2910,no,no,cellular,7,nov,537,8,212,0,unknown,no
46,unknown,married,tertiary,no,5645,yes,no,unknown,20,sep,250,5,163,5,other,yes
61,housemaid,single,unknown,yes,5396,yes,no,telephone,7,oct,242,8,-1,7,success,yes
50,admin.,single,secondary,no,1670,no,yes,cellular,18,mar,352,4,173,3,failure,no
42,technician,single,primary,yes,7290,no,no,cellular,15,sep,948,2,283,2,unknown,yes
31,technician,single,primary,no,290,yes,yes,unknown,12,aug,563,3,357,8,unknown,yes
31,unemployed,married,tertiary,no,5116,yes,no,telephone,4,dec,1242,8,-1,0,success,no
40,services,divorced,unknown,yes,1966,no,yes,cellular,16,dec,353,2,-1,1,failure,no
34,housemaid,single,primary,yes,366,no,no,telephone,27,may,1008,16,69,7,other,yes
60,self-employed,divorced,secondary,no,2650,yes,no,unknown,4,feb,752,10,171,3,unknown,no
28,housemaid,single,primary,no,19235,yes,yes,unknown,12,may,1172,1,302,4,unknown,no
33,unknown,divorced,primary,no,54,yes,yes,cellular,16,jan,1181,2,101,2,unknown,no
72,management,single,unknown,no,4347,no,no,cellular,8,jun,310,1,180,2,other,yes
72,housemaid,single,tertiary,yes,-786,yes,yes,unknown,10,sep,1002,1,2,2,unknown,yes
32,management,married,tertiary,yes,198,no,no,unknown,16,mar,696,8,95,5,success,no
47,unknown,married,tertiary,yes,4651,no,no,telephone,9,aug,855,2,168,0,unknown,yes
44,blue-collar,divorced,tertiary,yes,97,yes,no,cellular,12,mar,405,4,114,6,failure,no
44,self-employed,married,unknown,no,4250,yes,no,cellular,24,may,695,12,0,1,other,no
81,entrepreneur,married,unknown,no,2785,yes,yes,unknown,3,may,72,4,576,2,other,yes
58,services,single,secondary,no,4736,yes,no,telephone,30,aug,125,2,86,3,other,yes
66,housemaid,married,secondary,no,112,no,no,telephone,17,apr,380,3,81,8,success,no
44,self-employed,married,primary,no,-1969,no,yes,cellular,18,dec,1842,6,184,7,success,yes
39,admin.,divorced,secondary,no,82,no,no,telephone,28,aug,1277,6,53,9,unknown,yes
32,housemaid,single,unknown,yes,170,no,no,unknown,4,aug,218,3,304,0,unknown,no
23,unemployed,divorced,secondary,no,3126,yes,yes,unknown,22,jul,1166,11,239,3,success,no
37,management,divorced,primary,no,858,yes,no,unknown,13,nov,181,13,99,11,success,yes
33,technician,single,primary,no,-884,no,yes,telephone,16,dec,293,1,-1,2,unknown,no
32,technician,married,unknown,no,334,no,no,cellular,20,may,2582,6,-1,2,other,no
44,student,divorced,secondary,no,-438,no,no,unknown,17,may,253,2,85,0,success,no
83,management,single,unknown,yes,1077,no,yes,unknown,5,jul,1439,2,176,8,failure,yes
23,services,single,unknown,no,-275,no,no,cellular,7,nov,2549,1,0,2,unknown,yes
33,retired,single,tertiary,yes,1467,yes,no,telephone,11,dec,138,5,366,4,other,no
36,unknown,married,tertiary,no,1933,yes,no,unknown,9,feb,1469,2,80,4,other,no
37,unknown,single,secondary,yes,5704,yes,yes,unknown,13,aug,223,3,183,2,other,no
54,unemployed,married,tertiary,no,2808,no,no,cellular,19,may,550,4,391,0,failure,yes
31,retired,single,secondary,no,4266,no,no,unknown,19,apr,124,2,86,4,success,yes
39,student,divorced,tertiary,no,7676,no,no,cellular,17,aug,172,9,305,2,unknown,yes
41,blue-collar,married,primary,yes,5552,yes,yes,unknown,28,may,306,5,167,11,other,yes
28,entrepreneur,single,unknown,no,178,yes,no,cellular,4,may,214,26,3,5,failure,no
57,technician,single,unknown,no,-984,no,yes,unknown,20,mar,1341,8,165,4,success,yes
37,entrepreneur,single,tertiary,yes,4537,no,no,unknown,11,dec,1058,3,37,5,other,yes
48,student,divorced,secondary,yes,7429,yes,no,cellular,10,mar,473,5,191,1,unknown,no
26,self-employed,divorced,primary,yes,371,no,yes,unknown,17,dec,711,3,70,2,unknown,no
39,services,divorced,tertiary,yes,212,no,yes,telephone,10,sep,113,12,0,0,success,yes
48,management,married,secondary,no,-105,no,yes,telephone,1,jan,274,3,105,5,success,yes
52,services,divorced,unknown,no,810,no,no,telephone,13,dec,520,4,-1,0,other,yes
37,technician,divorced,tertiary,yes,437,no,yes,unknown,28,jul,1231,2,22,1,success,yes
20,management,married,unknown,no,3069,no,no,telephone,1,dec,139,4,-1,3,other,yes
37,self-employed,single,unknown,no,388,no,no,telephone,28,oct,631,1,-1,3,other,yes
40,unknown,divorced,secondary,yes,8284,yes,no,unknown,14,jul,991,1,342,2,unknown,no
30,housemaid,married,tertiary,no,4684,no,no,cellular,22,may,603,24,2,1,other,no
47,student,single,tertiary,no,-439,yes,no,cellular,15,jul,507,2,63,2,other,yes
46,technician,single,unknown,yes,-107,no,no,cellular,22,jul,681,6,-1,3,failure,no
35,retired,single,secondary,no,3297,yes,yes,cellular,4,may,157,28,315,6,unknown,no
32,student,single,secondary,no,-784,no,no,telephone,12,oct,502,2,112,1,failure,yes
34,admin.,married,tertiary,no,6859,no,yes,telephone,30,jun,1452,4,475,6,unknown,no
40,retired,married,unknown,yes,7780,yes,no,cellular,22,apr,407,2,-1,7,failure,yes
35,housemaid,single,primary,yes,850,yes,no,unknown,19,nov,183,11,134,5,success,no
46,unknown,married,tertiary,no,4652,no,yes,cellular,17,jul,916,8,0,5,failure,no
34,retired,married,secondary,no,6537,no,no,cellular,8,mar,1032,1,48,2,success,no
44,management,divorced,tertiary,yes,2313,no,no,unknown,7,sep,578,2,86,3,success,no
30,technician,married,secondary,yes,-640,no,no,unknown,7,jun,2040,10,102,4,unknown,yes
70,retired,single,primary,no,1626,yes,no,telephone,27,nov,184,3,165,4,success,no
32,entrepreneur,divorced,tertiary,no,634,no,yes,cellular,17,apr,334,1,383,2,success,yes
18,technician,married,unknown,no,5031,yes,yes,cellular,17,apr,542,5,78,0,failure,no
38,entrepreneur,married,unknown,no,1040,no,no,unknown,13,aug,582,1,107,2,unknown,no
39,admin.,divorced,unknown,no,-2809,no,yes,unknown,15,feb,411,2,87,3,unknown,yes
42,entrepreneur,divorced,primary,yes,11817,yes,yes,telephone,14,apr,158,2,194,4,other,no
35,self-employed,single,tertiary,yes,636,no,no,cellular,30,nov,139,8,25,8,failure,no
27,management,married,secondary,no,-5690,no,no,cellular,28,may,343,4,-1,0,unknown,no
39,admin.,divorced,primary,no,2764,yes,yes,unknown,8,mar,169,1,-1,0,failure,yes
46,retired,married,secondary,no,3702,yes,no,unknown,29,nov,221,1,1,2,other,yes
36,admin.,single,secondary,yes,-3180,no,yes,telephone,8,aug,134,1,199,1,unknown,yes
39,student,divorced,tertiary,no,2998,no,yes,cellular,27,apr,99,6,29,2,unknown,no
35,technician,married,unknown,yes,111,yes,no,unknown,20,may,700,2,225,1,unknown,yes
41,retired,divorced,tertiary,no,452,no,no,telephone,23,oct,1469,2,187,8,unknown,no
34,services,single,unknown,no,-686,no,no,unknown,13,jan,26,4,303,2,failure,no
55,student,divorced,primary,no,29471,no,no,cellular,12,dec,48,4,-1,2,failure,yes
46,services,divorced,tertiary,yes,278,yes,no,telephone,11,jan,532,1,83,8,other,yes
38,retired,single,primary,yes,-35,no,yes,unknown,7,jun,305,4,67,2,unknown,no
45,admin.,divorced,primary,no,630,no,yes,telephone,20,jan,1532,1,190,6,other,yes
54,admin.,single,unknown,no,2126,yes,no,cellular,12,jan,436,4,172,2,success,no
35,retired,divorced,secondary,no,-127,yes,no,unknown,15,may,1886,2,838,2,other,yes
20,blue-collar,single,tertiary,no,2145,yes,no,telephone,13,jul,149,8,3,3,success,yes
56,services,married,primary,no,1346,no,no,unknown,31,aug,245,1,78,4,unknown,yes
48,technician,divorced,secondary,yes,1673,no,no,unknown,28,jan,175,2,65,0,success,yes
39,services,single,unknown,no,-645,no,no,unknown,18,sep,1763,23,133,10,unknown,yes
53,retired,married,unknown,yes,166,yes,no,cellular,27,nov,355,3,-1,2,success,no
48,technician,married,tertiary,yes,3697,no,yes,unknown,16,may,305,5,-1,0,failure,yes
38,management,married,tertiary,yes,2373,no,no,unknown,19,may,933,26,90,0,other,yes
95,unemployed,divorced,unknown,yes,1274,no,yes,unknown,9,jul,406,2,81,5,failure,yes
46,technician,married,secondary,no,1533,yes,yes,telephone,29,aug,625,1,93,2,failure,yes
63,entrepreneur,divorced,tertiary,yes,6700,no,no,unknown,11,feb,2,8,-1,2,failure,yes
32,unemployed,single,unknown,no,758,no,no,unknown,9,mar,750,2,-1,3,success,yes
56,unemployed,married,tertiary,yes,579,no,yes,unknown,6,dec,1217,11,83,5,unknown,no
43,technician,married,secondary,no,4018,no,no,telephone,23,feb,434,7,74,4,other,no
40,unknown,single,tertiary,yes,4494,yes,no,telephone,29,aug,313,5,443,2,other,yes
62,entrepreneur,married,tertiary,no,3457,no,yes,cellular,27,apr,1469,18,174,0,unknown,no
50,technician,married,primary,no,7755,no,no,unknown,12,aug,1485,4,84,3,unknown,no
26,unknown,single,secondary,no,-98,no,no,unknown,15,jan,123,30,829,0,unknown,no
56,technician,single,secondary,no,-238,yes,no,cellular,3,oct,1285,22,86,3,failure,yes
68,management,single,secondary,no,-1201,no,no,cellular,10,aug,47,4,74,2,unknown,no
48,entrepreneur,married,secondary,yes,-341,no,no,cellular,15,jan,353,10,-1,2,unknown,yes
21,services,single,tertiary,no,4766,no,no,unknown,19,apr,877,26,89,1,unknown,yes
41,self-employed,divorced,unknown,no,132,no,yes,telephone,26,dec,265,14,82,3,success,no
32,self-employed,divorced,tertiary,yes,3720,no,no,cellular,18,jun,778,4,72,3,unknown,no
20,self-employed,married,secondary,no,1545,no,no,cellular,14,apr,116,5,-1,2,unknown,yes
33,entrepreneur,married,unknown,no,-228,yes,no,cellular,20,may,848,4,161,2,success,yes
