job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
Data Engineer,Startup,Technology,USA,Remote,Entry,14,Bachelor,1,0,0,1,0,135613,11,2022,High,4
AI Engineer,Startup,Education,Canada,Hybrid,Entry,11,Bachelor,0,1,1,1,0,122553,5,2022,Low,4
Business Analyst,Medium,Finance,USA,Remote,Entry,11,PhD,0,1,1,0,1,82572,4,2023,High,8
Data Analyst,Startup,Healthcare,UK,Hybrid,Mid,4,PhD,0,0,0,0,1,74560,5,2021,Low,6
Machine Learning Engineer,Startup,E-commerce,Australia,Onsite,Entry,13,Master,0,1,0,1,1,95195,7,2020,Medium,3
AI Engineer,Startup,Healthcare,Canada,Remote,Mid,3,Bachelor,0,0,1,1,1,65709,12,2021,Low,3
Data Analyst,MNC,Retail,India,Hybrid,Mid,14,Master,0,0,0,0,0,52780,4,2021,High,2
Data Engineer,Medium,Technology,Australia,Onsite,Entry,1,Master,1,0,0,0,0,95251,3,2024,High,9
Machine Learning Engineer,MNC,Retail,UK,Onsite,Senior,3,Bachelor,0,0,0,0,0,81887,4,2022,High,9
Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Mid,13,Master,1,0,1,1,0,147035,8,2026,Low,4
Data Engineer,Medium,Healthcare,USA,Remote,Entry,4,Master,0,1,0,1,0,86158,7,2023,High,4
Data Engineer,Enterprise,Technology,Singapore,Hybrid,Mid,11,PhD,0,1,0,0,0,77762,5,2023,High,3
Business Analyst,Medium,Healthcare,UK,Hybrid,Senior,1,PhD,0,0,0,0,1,64175,3,2024,High,4
AI Engineer,Medium,Technology,USA,Remote,Senior,6,PhD,0,0,0,1,0,106584,8,2024,Low,4
AI Engineer,Enterprise,Finance,India,Remote,Mid,5,PhD,0,1,1,1,1,60428,2,2021,High,3
AI Engineer,Startup,E-commerce,Singapore,Remote,Mid,6,Master,0,1,0,0,1,73981,12,2024,High,6
Data Engineer,Enterprise,Retail,USA,Remote,Entry,8,PhD,1,1,1,1,0,100638,3,2022,Low,2
Machine Learning Engineer,MNC,Finance,UK,Remote,Entry,13,Master,0,1,0,1,1,120444,3,2022,High,9
Business Analyst,Enterprise,Retail,India,Remote,Senior,13,PhD,0,0,0,1,0,79226,2,2021,High,3
Data Engineer,Enterprise,Technology,UK,Hybrid,Senior,11,PhD,1,0,0,1,1,104727,11,2022,High,8
Data Scientist,Startup,E-commerce,India,Onsite,Mid,7,PhD,0,0,1,1,0,106936,1,2021,High,4
AI Engineer,MNC,Finance,USA,Remote,Mid,14,PhD,1,1,0,0,1,95264,12,2025,High,1
Data Analyst,MNC,Retail,India,Onsite,Mid,9,Master,0,1,0,0,0,89501,11,2026,High,4
Data Engineer,Medium,Retail,UK,Remote,Senior,8,Bachelor,0,1,0,1,1,138953,1,2025,High,8
Data Analyst,Medium,Retail,USA,Onsite,Entry,9,Bachelor,1,0,1,0,1,111016,1,2020,Low,5
AI Engineer,Medium,Education,India,Onsite,Mid,2,Bachelor,0,1,1,1,1,55099,3,2021,Low,2
Data Scientist,Startup,Technology,USA,Remote,Entry,0,Master,1,1,0,0,1,90167,5,2026,Medium,7
Data Engineer,Medium,Retail,USA,Onsite,Mid,13,PhD,0,1,1,1,1,145510,5,2025,Low,6
Business Analyst,Enterprise,Finance,India,Remote,Mid,8,Bachelor,1,1,0,1,0,79010,10,2024,Low,8
Data Scientist,Startup,Finance,UK,Onsite,Entry,10,PhD,1,1,0,0,0,85849,9,2024,High,3
Data Engineer,Medium,Education,Canada,Remote,Senior,4,PhD,0,0,1,1,1,81366,7,2026,High,9
Business Analyst,MNC,Finance,Canada,Remote,Senior,12,PhD,0,1,0,1,1,121169,12,2024,Medium,2
Machine Learning Engineer,Medium,Education,USA,Remote,Mid,7,Bachelor,1,1,1,0,1,45083,8,2020,Low,3
Data Analyst,Enterprise,Retail,USA,Hybrid,Senior,2,Master,1,0,0,1,0,58087,9,2023,Low,7
Business Analyst,MNC,Retail,UK,Remote,Senior,9,PhD,0,1,0,0,1,178346,9,2026,High,1
Data Analyst,MNC,Healthcare,Australia,Remote,Entry,9,Master,0,1,0,1,1,99789,12,2026,Medium,4
Data Engineer,Medium,E-commerce,Singapore,Onsite,Senior,4,Master,1,0,0,0,1,109741,4,2020,High,3
Data Engineer,Startup,Retail,USA,Onsite,Mid,7,PhD,0,0,1,1,0,54143,10,2021,Low,6
Business Analyst,MNC,Technology,India,Remote,Entry,1,Master,1,0,0,1,1,111329,6,2025,High,4
Data Scientist,Startup,Education,India,Onsite,Senior,3,PhD,0,0,0,1,1,62646,12,2025,High,8
Machine Learning Engineer,Startup,Education,Australia,Onsite,Mid,6,Master,0,0,1,1,1,102308,10,2026,High,5
Machine Learning Engineer,Enterprise,Retail,Canada,Remote,Senior,7,PhD,0,0,1,1,0,95250,1,2026,Medium,2
Data Engineer,Enterprise,Finance,Germany,Hybrid,Senior,9,Master,0,0,1,1,0,115227,4,2023,High,7
AI Engineer,Medium,Healthcare,Canada,Hybrid,Entry,7,Bachelor,0,1,1,0,0,123125,12,2025,High,3
Machine Learning Engineer,Medium,E-commerce,India,Hybrid,Mid,6,PhD,0,1,1,1,1,121376,2,2026,Medium,4
Data Analyst,MNC,E-commerce,Singapore,Hybrid,Entry,6,PhD,0,0,1,0,1,77717,11,2026,High,9
Machine Learning Engineer,Startup,Technology,Singapore,Onsite,Entry,13,PhD,0,0,0,0,1,108412,1,2025,Medium,4
Business Analyst,Startup,Healthcare,UK,Hybrid,Senior,4,PhD,0,1,1,1,1,102629,8,2022,Medium,9
Business Analyst,Medium,E-commerce,India,Onsite,Mid,14,PhD,1,0,0,1,0,89921,12,2022,High,9
Business Analyst,Medium,Finance,USA,Hybrid,Senior,12,Bachelor,1,1,0,0,0,78585,3,2023,Low,1
Data Analyst,Medium,Finance,India,Remote,Senior,12,Master,0,0,0,1,0,95343,11,2025,Medium,8
Data Analyst,Medium,E-commerce,Canada,Remote,Senior,3,Bachelor,0,1,0,0,0,74415,11,2025,Low,9
Machine Learning Engineer,Startup,Technology,Germany,Onsite,Mid,7,Master,1,1,1,0,0,115057,7,2026,High,5
Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Entry,7,Master,1,0,0,0,1,110821,12,2025,High,2
AI Engineer,Enterprise,Retail,Australia,Remote,Mid,7,Bachelor,1,1,0,0,0,45083,6,2020,High,2
Data Engineer,Medium,Finance,UK,Hybrid,Entry,7,Master,0,0,0,1,1,45083,10,2022,High,2
AI Engineer,Startup,Technology,UK,Remote,Entry,4,Master,0,1,0,0,1,89100,3,2025,Medium,3
AI Engineer,Enterprise,Healthcare,India,Hybrid,Entry,2,Master,1,0,1,1,1,73782,9,2021,High,9
Data Analyst,MNC,Education,UK,Remote,Entry,0,Master,1,0,1,0,1,108277,7,2026,High,9
AI Engineer,MNC,E-commerce,Germany,Hybrid,Mid,7,Bachelor,0,1,1,0,1,107137,11,2022,Medium,9
Data Scientist,Medium,Healthcare,Singapore,Onsite,Entry,10,Master,0,1,0,0,0,127191,11,2023,Low,9
AI Engineer,Medium,Finance,Singapore,Onsite,Senior,9,PhD,0,1,1,0,0,100636,10,2020,Medium,1
Data Analyst,MNC,Healthcare,India,Remote,Entry,10,PhD,0,0,0,0,1,95085,3,2020,High,2
Business Analyst,Enterprise,Healthcare,UK,Hybrid,Mid,14,PhD,0,1,1,0,1,65945,2,2020,High,3
Business Analyst,Startup,Healthcare,Germany,Hybrid,Senior,2,Bachelor,0,1,0,1,1,77431,10,2022,High,7
AI Engineer,Startup,Technology,India,Hybrid,Mid,13,Bachelor,1,0,1,1,1,110542,4,2026,Low,4
Data Analyst,Enterprise,Finance,Canada,Onsite,Mid,5,Master,0,0,1,0,1,150695,12,2020,Medium,9
Data Scientist,MNC,Healthcare,Singapore,Remote,Entry,12,Bachelor,0,0,0,0,1,80025,12,2022,High,9
Data Scientist,Startup,Education,Australia,Remote,Senior,7,Master,1,0,0,1,1,104785,9,2020,Low,7
Business Analyst,Medium,Education,USA,Onsite,Mid,2,PhD,1,1,1,1,0,107051,3,2024,Low,6
AI Engineer,Medium,Finance,USA,Remote,Senior,12,PhD,0,0,0,1,0,170901,1,2023,High,5
Machine Learning Engineer,Enterprise,Healthcare,UK,Hybrid,Entry,12,Master,1,1,0,1,1,63420,9,2025,High,4
Data Engineer,Enterprise,Retail,Germany,Remote,Entry,0,Bachelor,0,0,1,1,1,101113,12,2026,High,8
AI Engineer,Startup,Technology,USA,Onsite,Senior,14,PhD,1,1,0,1,0,109247,5,2021,Medium,6
Data Analyst,Startup,Technology,Australia,Remote,Mid,5,PhD,0,0,1,0,0,74895,4,2021,High,8
AI Engineer,Enterprise,Retail,Canada,Onsite,Senior,11,PhD,0,0,0,1,1,137127,2,2024,High,2
Business Analyst,Startup,Healthcare,USA,Onsite,Mid,7,Master,0,1,0,1,0,63107,7,2023,High,4
Data Engineer,MNC,Technology,Australia,Onsite,Senior,13,Bachelor,0,1,1,1,1,138766,11,2025,High,3
Data Analyst,Startup,Finance,Canada,Onsite,Entry,13,Bachelor,1,0,0,0,1,83240,9,2026,Medium,3
Business Analyst,Enterprise,Finance,USA,Onsite,Senior,6,PhD,1,0,0,0,1,133667,12,2024,Medium,3
Data Scientist,Enterprise,Retail,USA,Remote,Entry,5,PhD,1,1,0,1,0,48573,12,2025,Medium,6
Data Engineer,Startup,Healthcare,India,Remote,Senior,1,Bachelor,0,0,1,1,1,94436,4,2022,High,2
AI Engineer,Startup,Finance,Australia,Remote,Entry,4,Bachelor,0,1,1,0,0,139753,1,2022,High,8
Data Analyst,Medium,Retail,Australia,Onsite,Mid,7,Master,1,0,1,1,1,87978,12,2024,Medium,6
Data Scientist,Enterprise,Technology,Australia,Remote,Mid,1,Bachelor,0,0,0,0,0,54669,2,2022,High,1
AI Engineer,Enterprise,Finance,Australia,Onsite,Entry,14,PhD,0,0,1,0,1,64846,8,2026,Low,7
Data Analyst,Medium,Healthcare,Canada,Remote,Mid,4,Master,1,0,1,1,1,68261,11,2021,High,5
AI Engineer,Medium,Finance,UK,Onsite,Senior,2,Master,1,1,0,0,0,123218,2,2022,High,6
AI Engineer,MNC,E-commerce,Australia,Hybrid,Senior,11,Master,1,1,0,0,0,73618,3,2021,High,8
Data Analyst,Medium,Education,Canada,Hybrid,Senior,3,Master,1,1,1,0,1,94053,12,2021,Low,8
AI Engineer,Medium,Retail,India,Remote,Senior,5,PhD,0,0,0,1,0,103667,3,2025,High,9
Business Analyst,Startup,Finance,USA,Hybrid,Mid,3,PhD,0,1,0,0,0,157425,5,2026,High,1
Data Engineer,Medium,Finance,India,Remote,Mid,10,Bachelor,0,0,1,1,1,86825,1,2024,Medium,1
Data Engineer,Startup,Finance,Canada,Onsite,Mid,8,PhD,0,0,1,1,1,85550,3,2021,Low,2
AI Engineer,MNC,Retail,India,Hybrid,Mid,12,Bachelor,1,0,0,1,0,55038,4,2025,Medium,4
Business Analyst,Medium,Finance,India,Hybrid,Mid,14,Master,1,0,0,0,1,139954,8,2020,High,9
Machine Learning Engineer,Enterprise,Healthcare,USA,Remote,Senior,7,Bachelor,0,0,1,1,0,115992,4,2023,High,2
Data Scientist,Medium,Finance,India,Onsite,Mid,13,PhD,1,0,1,0,1,94274,10,2023,High,2
Data Engineer,Medium,Technology,India,Remote,Senior,1,Bachelor,0,0,0,0,1,112844,1,2026,High,9
Data Analyst,MNC,Finance,UK,Onsite,Mid,12,PhD,1,1,0,0,1,98598,6,2025,Low,9
Machine Learning Engineer,Enterprise,Finance,Singapore,Remote,Senior,11,Master,1,1,1,0,0,53038,3,2024,Medium,8
Data Analyst,MNC,E-commerce,UK,Remote,Senior,0,Master,1,0,0,0,0,45083,6,2022,High,3
Data Engineer,Startup,Finance,USA,Onsite,Senior,11,Bachelor,1,1,0,0,1,65598,6,2020,Medium,5
Business Analyst,MNC,Technology,UK,Hybrid,Senior,1,Bachelor,1,1,1,1,1,111781,8,2020,Low,8
Business Analyst,Medium,E-commerce,USA,Onsite,Senior,10,PhD,1,1,0,1,0,116639,12,2026,Low,3
Data Scientist,Enterprise,Healthcare,India,Remote,Mid,6,Bachelor,0,0,1,1,0,76035,9,2022,Low,3
Data Analyst,Medium,Education,UK,Remote,Senior,10,Master,1,1,0,1,0,101531,4,2023,High,3
Data Scientist,Medium,Retail,Singapore,Onsite,Senior,5,Bachelor,0,1,1,0,1,141362,5,2020,High,5
Data Scientist,Enterprise,Education,Australia,Remote,Mid,13,Master,1,1,1,1,1,119981,12,2022,High,2
Machine Learning Engineer,MNC,Retail,UK,Hybrid,Senior,9,PhD,0,0,0,1,0,99632,1,2021,High,2
Machine Learning Engineer,MNC,Retail,USA,Onsite,Mid,14,Bachelor,1,0,0,1,1,125329,6,2021,High,2
Data Analyst,Medium,Finance,UK,Hybrid,Mid,14,Master,1,0,0,1,1,155131,12,2021,Low,9
Machine Learning Engineer,Enterprise,Education,Canada,Remote,Mid,14,PhD,1,0,0,0,1,98666,3,2024,High,6
Data Analyst,Medium,Education,UK,Hybrid,Entry,14,PhD,0,1,1,1,0,45782,10,2021,Low,6
AI Engineer,MNC,Technology,Singapore,Remote,Entry,9,Master,0,1,0,0,1,116809,8,2026,Low,6
Business Analyst,MNC,Healthcare,UK,Onsite,Senior,14,PhD,0,0,1,0,1,89880,9,2026,Low,7
Data Engineer,MNC,Technology,Australia,Remote,Mid,4,Bachelor,1,0,0,0,1,59742,9,2020,High,9
Data Analyst,Enterprise,Finance,Singapore,Remote,Senior,14,PhD,1,0,1,1,1,97689,1,2020,High,5
Data Analyst,Medium,Education,Germany,Remote,Entry,14,Master,1,0,1,0,0,116625,12,2023,High,2
Business Analyst,MNC,Retail,USA,Remote,Mid,12,PhD,0,1,1,0,0,112987,7,2020,High,4
AI Engineer,MNC,E-commerce,Singapore,Onsite,Entry,14,Bachelor,0,1,0,0,1,107014,12,2025,High,7
AI Engineer,MNC,Technology,India,Hybrid,Entry,2,Bachelor,1,1,0,0,1,124942,10,2023,High,4
Data Engineer,Startup,Healthcare,Canada,Onsite,Entry,8,Master,1,0,0,1,0,52121,6,2025,High,5
Machine Learning Engineer,Startup,Healthcare,USA,Hybrid,Senior,10,PhD,0,0,1,0,0,105932,9,2025,High,4
Machine Learning Engineer,Medium,Finance,Australia,Onsite,Mid,13,Bachelor,0,0,0,0,0,97555,6,2026,Low,3
AI Engineer,Startup,Healthcare,Canada,Onsite,Mid,14,Master,1,1,1,0,0,135495,2,2021,Medium,8
Data Engineer,Startup,Education,Singapore,Remote,Mid,8,Master,1,1,0,1,0,112802,3,2020,Low,9
Business Analyst,Enterprise,Healthcare,Germany,Remote,Entry,1,PhD,1,0,1,0,1,113887,9,2021,Medium,1
Data Analyst,MNC,Retail,Germany,Hybrid,Senior,2,PhD,1,0,0,0,0,132974,2,2021,High,2
Data Analyst,Startup,Healthcare,USA,Hybrid,Mid,8,Master,1,1,0,1,0,148375,4,2021,Low,2
Data Analyst,MNC,Technology,Germany,Onsite,Mid,9,PhD,1,0,0,1,1,124760,6,2024,Medium,1
Data Engineer,Enterprise,E-commerce,USA,Remote,Entry,7,PhD,0,0,0,1,0,146145,10,2023,High,1
Machine Learning Engineer,MNC,Finance,Germany,Onsite,Senior,7,PhD,1,0,1,1,1,120577,8,2023,High,8
AI Engineer,Enterprise,Retail,USA,Onsite,Senior,3,Bachelor,1,1,1,0,0,126107,10,2025,High,2
Data Scientist,MNC,Technology,USA,Hybrid,Mid,12,Bachelor,0,0,1,0,1,126231,1,2022,Medium,6
Data Engineer,Enterprise,Retail,Canada,Onsite,Mid,2,Master,0,1,0,1,1,125672,4,2025,Low,3
Data Scientist,Medium,Healthcare,Canada,Onsite,Senior,7,Master,0,0,0,0,0,133375,9,2025,High,2
Data Scientist,Medium,Finance,Australia,Remote,Mid,13,Master,1,0,0,1,0,120759,10,2020,Medium,9
AI Engineer,Medium,E-commerce,Singapore,Hybrid,Mid,13,Master,1,0,1,1,0,68429,6,2022,Medium,5
Business Analyst,Startup,E-commerce,India,Hybrid,Mid,10,Master,0,1,1,0,1,114040,1,2023,High,5
Data Analyst,Medium,Healthcare,Singapore,Remote,Mid,14,PhD,1,0,1,0,1,126785,12,2026,Medium,6
Data Engineer,Medium,Healthcare,UK,Hybrid,Senior,9,Bachelor,0,1,1,1,1,125304,10,2022,High,7
Data Scientist,Startup,Education,Germany,Onsite,Mid,3,PhD,1,0,1,0,0,137113,8,2025,High,9
Data Engineer,Enterprise,Finance,USA,Onsite,Mid,6,Bachelor,0,0,0,1,1,111991,3,2024,High,8
Machine Learning Engineer,Startup,E-commerce,India,Hybrid,Entry,4,Bachelor,0,0,0,0,0,118705,9,2025,Medium,2
Data Analyst,Startup,Healthcare,UK,Remote,Entry,0,PhD,0,0,0,1,0,135403,8,2023,Medium,4
AI Engineer,Startup,Technology,UK,Onsite,Mid,1,Bachelor,1,0,0,1,0,108620,12,2023,High,8
Business Analyst,MNC,Education,USA,Remote,Mid,10,Master,1,1,0,1,0,100081,5,2025,High,3
Business Analyst,Startup,Healthcare,UK,Hybrid,Mid,7,PhD,0,0,1,1,1,56658,12,2025,Low,5
Business Analyst,Enterprise,Finance,Australia,Hybrid,Senior,6,Master,0,1,1,1,1,105013,12,2025,Low,8
AI Engineer,MNC,E-commerce,Germany,Onsite,Senior,8,Master,0,0,0,1,0,113641,4,2026,Low,5
Data Scientist,Enterprise,Healthcare,Singapore,Remote,Senior,9,Bachelor,0,0,0,1,1,160185,4,2026,High,1
Machine Learning Engineer,Medium,E-commerce,UK,Remote,Mid,14,PhD,0,0,1,1,1,129592,9,2023,Medium,7
Machine Learning Engineer,Enterprise,Education,USA,Remote,Senior,5,Master,1,1,1,1,1,116080,3,2020,Low,2
Data Scientist,Enterprise,Technology,USA,Hybrid,Senior,7,Master,1,1,1,0,0,83207,11,2025,High,2
AI Engineer,Startup,Healthcare,Singapore,Remote,Senior,8,PhD,0,0,0,0,1,102674,8,2025,Low,2
AI Engineer,Enterprise,Healthcare,USA,Hybrid,Mid,4,Bachelor,1,0,1,0,0,150026,2,2021,High,4
Data Engineer,Startup,Technology,Canada,Hybrid,Senior,13,Bachelor,0,0,0,1,1,61609,2,2024,High,2
AI Engineer,Enterprise,Education,UK,Onsite,Senior,10,Bachelor,0,0,0,0,1,45083,10,2023,High,5
Business Analyst,Startup,Healthcare,Canada,Hybrid,Senior,13,Master,1,1,1,0,0,121104,11,2024,Low,5
AI Engineer,MNC,Education,Australia,Hybrid,Entry,1,Master,0,1,1,0,1,53192,4,2026,Medium,3
Data Scientist,MNC,Technology,Germany,Onsite,Senior,14,Master,1,0,1,0,0,117715,12,2023,Low,6
Business Analyst,Enterprise,Technology,USA,Onsite,Senior,14,Master,0,1,0,0,0,122819,1,2026,High,7
Business Analyst,Medium,Healthcare,Australia,Remote,Entry,1,Master,1,0,1,1,0,83698,12,2025,High,1
Data Engineer,Medium,Technology,India,Onsite,Mid,11,Bachelor,1,0,1,0,0,104873,4,2020,Medium,8
Business Analyst,Startup,Technology,USA,Remote,Entry,4,PhD,1,1,1,1,1,45083,8,2026,Medium,8
Data Analyst,MNC,Healthcare,USA,Remote,Senior,0,PhD,1,1,1,1,0,110235,9,2024,High,3
Data Scientist,Startup,Retail,Singapore,Remote,Mid,13,PhD,1,1,0,1,1,45083,7,2023,Medium,6
AI Engineer,Medium,E-commerce,Germany,Hybrid,Entry,14,Bachelor,1,0,1,0,0,98822,12,2020,High,5
Data Engineer,Medium,Healthcare,Singapore,Onsite,Entry,2,Master,0,0,1,0,1,134754,7,2024,Low,6
Data Analyst,MNC,Finance,India,Hybrid,Senior,14,Master,0,1,1,1,0,56443,5,2026,Low,5
Data Scientist,Enterprise,Education,Australia,Remote,Senior,12,Bachelor,0,0,1,1,0,95791,8,2023,High,5
Business Analyst,Enterprise,Education,Singapore,Remote,Mid,14,Master,1,1,0,0,1,103583,5,2023,High,7
Data Scientist,MNC,Finance,Canada,Onsite,Senior,13,PhD,0,1,0,0,1,67297,8,2023,Low,4
Business Analyst,Medium,Retail,India,Onsite,Senior,6,Master,1,1,0,0,1,123236,9,2021,High,2
Data Engineer,Enterprise,Education,Australia,Hybrid,Mid,8,Master,1,0,1,0,0,121911,5,2025,High,2
Machine Learning Engineer,Startup,Technology,Canada,Hybrid,Entry,13,Bachelor,0,0,0,1,1,106059,3,2025,High,1
Machine Learning Engineer,Medium,E-commerce,Australia,Onsite,Mid,14,Bachelor,0,1,1,0,1,116819,1,2026,Low,4
Data Engineer,Enterprise,Technology,Singapore,Onsite,Entry,2,PhD,0,1,0,1,1,126037,12,2026,High,8
Data Scientist,MNC,Technology,USA,Hybrid,Mid,4,Bachelor,0,0,1,1,1,137341,7,2025,High,4
Data Engineer,Enterprise,Technology,India,Hybrid,Mid,2,Bachelor,1,0,0,0,1,45214,1,2023,Low,2
AI Engineer,Startup,Technology,India,Hybrid,Entry,11,Master,1,1,0,0,1,110326,9,2025,Low,1
Data Analyst,Enterprise,Healthcare,India,Remote,Mid,12,Master,0,1,1,1,1,110142,12,2025,Low,6
Data Engineer,Enterprise,Education,USA,Remote,Entry,0,Bachelor,0,1,1,1,1,45083,8,2024,Low,1
AI Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,10,Bachelor,0,0,1,1,1,55655,1,2023,High,6
Business Analyst,Medium,Healthcare,India,Hybrid,Mid,6,Bachelor,1,1,1,1,1,109907,6,2023,High,3
Business Analyst,Startup,Education,UK,Hybrid,Mid,14,Master,0,0,1,1,1,124656,10,2025,High,6
Data Analyst,Medium,E-commerce,Germany,Onsite,Senior,12,PhD,1,1,0,0,1,81344,9,2021,High,2
Machine Learning Engineer,MNC,Finance,UK,Remote,Senior,4,Master,1,0,1,1,0,83505,6,2021,High,7
AI Engineer,MNC,Education,India,Hybrid,Entry,4,Master,0,0,0,1,0,146952,1,2020,High,6
Data Engineer,MNC,Technology,Canada,Remote,Entry,9,Master,1,0,1,0,1,92899,4,2021,Low,9
Data Engineer,Enterprise,Healthcare,India,Hybrid,Mid,12,PhD,0,0,1,0,1,111910,11,2021,High,3
Data Analyst,Startup,Technology,USA,Remote,Mid,14,PhD,0,1,1,0,0,98786,11,2024,High,4
Machine Learning Engineer,Enterprise,Finance,UK,Onsite,Entry,0,Bachelor,0,0,1,0,1,56644,11,2025,Low,8
Machine Learning Engineer,Startup,E-commerce,USA,Remote,Entry,4,PhD,1,0,1,1,1,54234,4,2020,High,6
Data Scientist,MNC,Technology,Australia,Hybrid,Mid,5,Master,1,1,1,0,0,51570,6,2022,High,6
Business Analyst,Enterprise,E-commerce,Canada,Remote,Entry,5,Master,0,1,0,0,1,88716,11,2024,Low,9
Machine Learning Engineer,Startup,Finance,UK,Onsite,Mid,5,Master,1,1,1,1,0,62698,1,2024,High,1
Business Analyst,Startup,E-commerce,Canada,Hybrid,Entry,10,Bachelor,0,0,1,1,0,82214,11,2025,Low,9
Data Engineer,Medium,Technology,India,Remote,Mid,14,PhD,1,1,0,0,0,58032,1,2024,High,3
Data Scientist,MNC,Education,Germany,Remote,Mid,12,Bachelor,1,1,0,0,1,101395,7,2022,Low,1
Data Scientist,Startup,Finance,India,Hybrid,Senior,10,Master,0,0,0,0,1,107641,12,2026,High,4
Machine Learning Engineer,Medium,E-commerce,Singapore,Remote,Mid,3,Master,0,1,0,1,0,103531,1,2020,High,6
AI Engineer,Medium,Technology,UK,Remote,Senior,14,Bachelor,0,0,1,0,0,74373,12,2022,High,6
Business Analyst,MNC,Healthcare,USA,Onsite,Mid,13,PhD,1,1,0,0,1,96775,3,2020,High,2
Data Analyst,Enterprise,Retail,Singapore,Hybrid,Mid,14,PhD,0,0,0,1,0,77442,12,2020,High,4
Business Analyst,Enterprise,Retail,USA,Remote,Mid,8,Master,1,1,0,1,0,140940,10,2022,Medium,6
Data Engineer,Startup,E-commerce,Canada,Onsite,Senior,3,PhD,1,0,0,1,1,72293,1,2026,High,5
AI Engineer,MNC,Finance,Germany,Hybrid,Senior,9,PhD,1,1,0,0,0,58469,12,2021,Low,6
Data Engineer,Startup,Education,USA,Remote,Senior,4,Master,0,0,0,0,1,131400,2,2024,High,3
Business Analyst,Startup,Technology,Singapore,Remote,Mid,5,PhD,1,1,0,0,1,104358,3,2024,High,7
Business Analyst,Startup,Healthcare,Singapore,Remote,Entry,13,Master,0,0,1,1,0,158257,8,2026,High,2
Machine Learning Engineer,Startup,E-commerce,Singapore,Remote,Mid,1,PhD,1,0,1,0,0,84773,4,2024,Low,1
Data Scientist,MNC,Technology,USA,Remote,Mid,7,PhD,1,0,1,0,1,95884,10,2023,Medium,7
AI Engineer,Medium,Education,Australia,Onsite,Entry,13,PhD,1,0,1,0,0,80907,12,2020,High,4
Data Analyst,Enterprise,Finance,UK,Remote,Entry,6,Master,1,0,0,0,0,60709,3,2025,High,9
Data Scientist,MNC,Finance,Singapore,Onsite,Senior,4,Bachelor,1,0,0,1,1,101208,11,2023,Low,5
Data Analyst,Startup,Healthcare,India,Remote,Mid,8,Master,0,1,0,0,1,104523,7,2021,Low,4
Data Engineer,Medium,Education,UK,Onsite,Mid,6,PhD,0,1,0,1,0,66445,8,2024,High,9
Business Analyst,Medium,Technology,Singapore,Onsite,Senior,12,Bachelor,0,1,1,1,1,75013,8,2025,High,3
Business Analyst,MNC,Retail,Singapore,Hybrid,Mid,7,PhD,0,0,1,0,0,125937,8,2020,High,8
Data Engineer,MNC,Healthcare,UK,Onsite,Senior,4,Bachelor,1,0,1,0,0,104666,8,2024,High,7
AI Engineer,Enterprise,Education,India,Hybrid,Entry,3,PhD,1,1,1,1,1,102633,7,2024,Low,6
Data Engineer,Startup,Finance,USA,Onsite,Entry,4,Bachelor,1,0,1,0,1,129252,8,2026,High,8
Data Engineer,MNC,Retail,Canada,Remote,Mid,14,Bachelor,0,1,0,1,0,117871,7,2022,Medium,9
Machine Learning Engineer,Medium,Healthcare,USA,Onsite,Senior,5,Master,1,0,0,1,0,113131,3,2020,Low,8
Data Engineer,Startup,Finance,India,Hybrid,Mid,5,Bachelor,0,0,0,0,0,149266,1,2020,Medium,5
Data Analyst,Enterprise,Education,Singapore,Onsite,Entry,6,PhD,0,0,0,0,0,86372,7,2022,High,6
Data Engineer,MNC,Education,Canada,Onsite,Entry,10,Bachelor,0,1,0,0,0,106197,8,2022,Medium,4
Machine Learning Engineer,Enterprise,Technology,India,Onsite,Senior,14,Master,1,1,0,1,1,88355,8,2022,High,2
AI Engineer,Enterprise,Healthcare,Australia,Hybrid,Mid,10,PhD,1,0,0,0,1,101666,3,2025,High,8
AI Engineer,Medium,Retail,India,Remote,Mid,14,PhD,1,0,1,0,0,144206,11,2023,High,7
AI Engineer,Enterprise,Healthcare,Canada,Hybrid,Entry,3,Bachelor,0,1,1,0,1,154033,12,2021,High,4
Data Scientist,Startup,Healthcare,Singapore,Onsite,Senior,12,PhD,0,0,0,0,0,141477,8,2020,Medium,5
Machine Learning Engineer,Enterprise,Education,India,Onsite,Mid,12,Master,1,0,1,1,0,124301,10,2021,Low,1
Business Analyst,Medium,Education,Germany,Onsite,Mid,11,Bachelor,0,0,1,1,1,75786,11,2026,Low,6
Data Scientist,MNC,Finance,Singapore,Remote,Senior,12,Bachelor,1,0,1,1,0,109254,7,2020,High,3
Data Engineer,Startup,Retail,USA,Onsite,Senior,5,Master,0,0,1,0,1,45083,3,2022,High,8
Data Engineer,MNC,Finance,UK,Remote,Mid,9,PhD,0,0,0,1,1,143062,9,2025,Low,7
Machine Learning Engineer,Medium,Education,Canada,Remote,Entry,1,PhD,1,0,0,0,1,93600,1,2025,High,1
