age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
38,blue-collar,single,primary,yes,191,yes,no,cellular,17,oct,79,2,69,1,unknown,yes
74,management,single,tertiary,no,3808,yes,no,telephone,22,sep,514,8,97,5,success,yes
38,admin.,single,secondary,no,152,yes,no,cellular,12,feb,54,4,-1,1,success,yes
40,self-employed,married,tertiary,no,-298,yes,no,unknown,13,aug,258,4,-1,3,unknown,yes
64,technician,single,tertiary,no,9905,no,yes,telephone,1,jan,433,2,327,4,unknown,yes
51,unknown,married,primary,no,-410,no,yes,telephone,11,jan,395,2,-1,1,success,yes
37,blue-collar,single,unknown,no,13201,no,no,unknown,15,apr,437,6,-1,0,failure,yes
34,technician,divorced,primary,no,1891,yes,no,cellular,24,aug,433,5,-1,3,unknown,no
24,management,single,secondary,yes,161,yes,yes,telephone,7,nov,313,8,179,4,other,no
43,blue-collar,married,secondary,no,4946,no,yes,unknown,22,oct,454,6,-1,4,unknown,yes
70,admin.,married,tertiary,yes,-413,yes,no,telephone,16,oct,309,1,79,7,other,no
45,admin.,single,secondary,no,5076,no,no,telephone,3,jun,144,1,98,3,unknown,no
82,admin.,single,secondary,yes,4466,yes,no,telephone,21,oct,395,6,613,3,other,no
42,services,divorced,secondary,yes,-243,yes,no,unknown,21,aug,1334,1,174,5,unknown,no
48,unemployed,divorced,tertiary,no,4708,no,yes,cellular,21,aug,541,10,317,0,other,yes
59,admin.,single,secondary,no,4545,no,no,telephone,7,jan,571,2,-1,3,other,yes
42,entrepreneur,single,secondary,no,7016,yes,yes,telephone,11,jul,330,6,353,0,other,no
40,blue-collar,divorced,tertiary,no,509,yes,yes,cellular,23,jul,1670,29,-1,5,other,no
55,admin.,single,secondary,yes,2518,no,no,unknown,5,may,103,3,-1,1,failure,yes
50,technician,divorced,primary,no,148,no,yes,cellular,20,oct,406,10,-1,0,other,yes
51,self-employed,single,tertiary,no,2817,yes,no,telephone,17,jul,893,4,40,0,other,no
85,technician,divorced,secondary,no,1889,yes,no,unknown,12,jun,698,23,189,6,unknown,yes
32,services,divorced,secondary,no,7868,no,no,telephone,16,dec,390,7,156,6,other,no
47,services,married,primary,yes,4152,no,no,cellular,27,oct,306,4,231,3,success,no
36,student,single,primary,no,332,no,no,telephone,10,may,292,2,0,3,success,yes
22,services,single,unknown,yes,1152,yes,no,cellular,13,aug,1755,1,284,3,unknown,no
61,housemaid,single,unknown,no,3462,yes,no,unknown,18,dec,862,2,81,1,unknown,no
43,entrepreneur,married,secondary,yes,-120,yes,yes,cellular,12,aug,802,1,159,13,unknown,yes
36,admin.,single,secondary,yes,292,yes,yes,cellular,16,jun,1725,12,171,0,success,yes
37,housemaid,married,tertiary,yes,1644,yes,yes,unknown,16,jan,1412,7,161,1,success,no
30,self-employed,married,tertiary,yes,10778,yes,no,cellular,4,nov,447,1,-1,1,success,no
36,blue-collar,married,unknown,yes,3726,yes,yes,cellular,11,apr,147,4,0,11,failure,yes
50,management,single,unknown,no,6025,yes,no,cellular,6,jan,660,4,537,3,other,no
33,technician,married,primary,no,6692,no,no,telephone,25,nov,323,5,20,11,other,no
36,services,single,primary,no,17426,yes,yes,telephone,5,jun,222,4,41,6,failure,no
42,blue-collar,divorced,primary,yes,1279,yes,no,cellular,14,may,1314,2,159,5,unknown,no
28,entrepreneur,married,tertiary,no,1964,yes,no,telephone,19,nov,532,3,-1,1,unknown,yes
53,unknown,married,secondary,no,177,yes,no,cellular,7,sep,203,3,110,4,unknown,no
48,services,married,secondary,yes,107,no,yes,telephone,15,may,537,2,282,4,failure,yes
85,unemployed,divorced,tertiary,no,950,yes,no,cellular,15,may,1680,3,-1,1,other,no
26,unemployed,single,secondary,yes,13741,yes,yes,unknown,14,mar,294,2,-1,1,failure,yes
52,admin.,single,secondary,no,1841,no,yes,cellular,10,oct,736,11,105,0,failure,yes
24,admin.,divorced,tertiary,no,9781,no,yes,telephone,7,jul,1948,1,136,1,success,yes
36,management,single,secondary,no,4797,yes,yes,unknown,19,apr,231,22,-1,0,success,no
68,blue-collar,single,primary,no,159,no,no,telephone,7,oct,1851,2,252,3,unknown,no
37,admin.,divorced,primary,yes,310,no,yes,unknown,23,jun,206,3,68,1,unknown,yes
39,blue-collar,divorced,unknown,no,2332,yes,no,unknown,11,jun,1781,5,19,2,failure,no
41,entrepreneur,divorced,secondary,no,407,yes,yes,unknown,13,nov,128,30,-1,3,failure,no
75,admin.,single,secondary,no,20685,no,yes,cellular,18,may,209,3,177,1,unknown,no
50,housemaid,married,tertiary,no,1271,yes,no,unknown,15,may,384,1,298,1,other,no
41,entrepreneur,married,tertiary,no,-257,no,yes,telephone,19,sep,696,4,2,3,unknown,no
21,student,single,unknown,no,-226,no,no,cellular,11,aug,1745,2,6,1,unknown,yes
43,management,married,primary,no,19742,no,no,unknown,3,oct,329,5,7,1,success,yes
55,blue-collar,married,primary,no,3211,no,yes,cellular,28,may,894,3,84,1,other,yes
34,self-employed,single,secondary,no,3695,yes,no,unknown,19,nov,267,15,-1,3,unknown,no
39,management,single,primary,no,341,yes,no,telephone,7,aug,1062,3,-1,3,success,yes
37,student,married,tertiary,no,8762,yes,yes,telephone,17,nov,549,1,-1,3,other,no
59,technician,single,primary,no,867,no,yes,telephone,25,may,1265,6,85,1,failure,yes
34,unknown,married,unknown,no,6381,yes,no,cellular,16,jun,1308,2,303,2,other,no
44,unknown,divorced,secondary,no,-287,no,yes,cellular,3,may,254,22,73,1,unknown,yes
40,housemaid,married,primary,no,3831,yes,no,telephone,12,jun,171,3,91,0,unknown,yes
54,admin.,married,secondary,yes,5321,no,no,cellular,26,mar,2,4,75,2,unknown,yes
19,entrepreneur,divorced,primary,no,792,no,no,telephone,12,mar,1808,4,43,1,unknown,no
20,blue-collar,single,unknown,no,454,no,no,unknown,10,jul,922,1,101,5,failure,yes
27,admin.,single,unknown,no,-125,yes,no,unknown,1,jan,820,13,103,0,unknown,yes
25,admin.,single,tertiary,no,3929,yes,yes,telephone,2,feb,547,1,168,8,unknown,yes
55,housemaid,married,unknown,no,18662,no,no,unknown,1,feb,1448,3,85,1,unknown,yes
36,entrepreneur,divorced,unknown,no,29749,yes,yes,telephone,1,may,1149,5,-1,5,failure,yes
33,services,single,tertiary,no,1560,yes,no,telephone,12,nov,73,3,167,7,success,no
51,blue-collar,divorced,tertiary,no,10687,no,no,cellular,17,feb,369,6,88,1,failure,yes
30,management,married,tertiary,yes,18,yes,yes,unknown,9,nov,273,4,24,3,unknown,yes
43,retired,single,tertiary,no,405,no,yes,telephone,30,oct,273,4,207,1,failure,no
35,admin.,single,secondary,no,645,yes,yes,cellular,13,dec,1658,5,348,0,success,no
50,housemaid,divorced,tertiary,yes,1154,yes,yes,telephone,28,sep,569,3,94,3,success,no
27,services,single,tertiary,no,4062,yes,yes,cellular,30,oct,266,30,198,5,unknown,no
22,technician,single,unknown,yes,8817,no,yes,unknown,17,aug,740,1,-1,2,other,yes
34,technician,divorced,tertiary,no,4898,yes,yes,unknown,14,jul,354,1,340,4,unknown,yes
48,management,married,primary,no,6662,yes,no,telephone,12,feb,301,11,37,1,failure,yes
39,admin.,married,tertiary,no,4916,no,no,telephone,25,jun,1735,16,75,2,failure,no
46,housemaid,married,secondary,no,3057,yes,no,telephone,16,jan,1166,2,-1,7,unknown,no
18,entrepreneur,married,secondary,no,547,no,no,cellular,15,feb,759,2,168,0,failure,yes
43,admin.,married,tertiary,yes,3836,yes,yes,telephone,2,may,2565,2,-1,1,other,yes
49,student,divorced,secondary,yes,2636,no,no,cellular,28,may,1673,8,588,0,unknown,no
37,retired,single,tertiary,no,-201,no,yes,cellular,29,nov,593,2,108,1,unknown,yes
50,technician,married,secondary,yes,7607,yes,no,unknown,18,nov,1738,3,-1,1,failure,no
53,services,married,tertiary,no,415,yes,no,telephone,22,mar,311,4,23,1,success,no
31,self-employed,married,primary,no,2285,no,no,telephone,14,jun,166,4,18,4,unknown,yes
47,blue-collar,divorced,tertiary,no,2996,no,yes,cellular,2,nov,1168,3,66,1,success,no
26,unknown,married,primary,no,-261,no,no,unknown,12,dec,107,3,190,5,other,yes
91,student,married,secondary,no,1505,no,yes,cellular,4,oct,303,2,1,4,unknown,no
49,retired,married,tertiary,yes,10382,no,no,unknown,3,may,388,11,-1,3,unknown,no
35,unknown,divorced,secondary,no,129,yes,no,cellular,14,sep,1337,15,-1,2,unknown,yes
36,unknown,married,tertiary,yes,1544,no,no,cellular,29,may,271,15,0,0,failure,no
30,admin.,single,primary,yes,2569,no,yes,telephone,9,jan,522,1,66,8,unknown,yes
46,management,married,secondary,no,996,yes,no,unknown,8,dec,397,2,-1,6,other,no
32,unknown,single,secondary,no,4204,no,no,cellular,9,aug,682,3,189,1,failure,yes
58,technician,divorced,primary,no,2474,yes,no,unknown,1,nov,353,10,78,1,failure,no
29,management,divorced,unknown,no,590,no,yes,telephone,1,aug,1094,1,85,3,other,yes
41,admin.,divorced,tertiary,yes,1075,yes,yes,telephone,12,nov,624,15,226,4,unknown,yes
20,services,divorced,secondary,yes,-663,yes,yes,telephone,17,jul,1931,2,95,0,unknown,no
26,unemployed,single,tertiary,yes,20,yes,no,telephone,19,apr,476,4,-1,2,unknown,yes
36,entrepreneur,single,primary,yes,2456,no,no,telephone,20,jan,1583,2,249,3,unknown,no
31,blue-collar,married,unknown,yes,167,yes,no,telephone,14,apr,256,4,-1,1,success,yes
23,blue-collar,married,secondary,no,672,yes,no,unknown,19,jan,221,1,159,17,unknown,yes
27,services,divorced,primary,yes,1854,no,no,cellular,24,jun,1467,7,90,14,other,no
41,entrepreneur,single,tertiary,yes,390,yes,no,telephone,13,may,233,12,162,1,unknown,no
42,management,married,secondary,yes,670,yes,yes,telephone,5,jan,402,1,-1,2,unknown,no
30,unknown,single,primary,no,1386,yes,no,cellular,25,mar,1449,2,318,2,other,no
33,management,married,tertiary,no,7529,yes,yes,cellular,28,jan,56,5,84,0,other,yes
29,housemaid,divorced,tertiary,no,689,yes,no,telephone,20,apr,843,11,-1,8,unknown,no
45,admin.,divorced,unknown,yes,7963,yes,yes,telephone,6,jun,1101,8,-1,5,unknown,yes
86,entrepreneur,married,secondary,no,-320,yes,no,cellular,9,dec,507,1,58,4,failure,yes
53,services,married,unknown,no,1180,yes,no,telephone,22,sep,132,5,-1,3,failure,yes
25,housemaid,single,secondary,no,7166,no,no,cellular,1,nov,1487,8,155,0,unknown,yes
56,self-employed,married,unknown,yes,4070,no,yes,telephone,7,feb,2,4,-1,0,success,yes
34,blue-collar,single,secondary,no,75,no,no,cellular,29,apr,868,15,238,3,success,yes
43,technician,single,primary,yes,3311,no,yes,cellular,25,jun,307,1,155,3,failure,yes
58,unemployed,single,unknown,yes,2862,no,yes,telephone,7,dec,9,1,181,2,unknown,no
48,self-employed,divorced,unknown,yes,10111,yes,yes,unknown,15,jun,465,13,-1,1,other,yes
46,blue-collar,single,secondary,no,1753,no,no,telephone,18,feb,647,4,-1,1,success,no
44,technician,divorced,tertiary,no,1233,yes,no,telephone,29,feb,164,10,-1,1,success,no
61,retired,divorced,tertiary,no,498,no,no,unknown,20,may,1439,1,-1,0,unknown,no
26,entrepreneur,married,secondary,no,872,yes,no,cellular,27,jul,741,6,83,3,success,no
29,unemployed,divorced,unknown,no,4422,yes,yes,cellular,7,mar,340,20,413,1,unknown,no
63,housemaid,married,tertiary,no,1190,yes,no,unknown,14,sep,2412,15,166,8,failure,no
25,management,married,tertiary,yes,16741,yes,no,cellular,28,jan,141,10,18,1,failure,yes
27,admin.,married,secondary,no,866,no,no,unknown,19,oct,307,3,1,6,other,no
42,housemaid,married,unknown,no,2097,yes,no,telephone,5,oct,691,1,288,9,unknown,no
58,services,single,secondary,yes,777,no,yes,unknown,20,nov,792,2,-1,3,unknown,no
42,entrepreneur,divorced,unknown,yes,5117,no,no,cellular,13,apr,777,2,276,1,success,yes
34,technician,single,primary,no,5384,no,no,telephone,25,jan,216,9,212,3,other,yes
73,unknown,married,secondary,no,304,no,no,telephone,28,apr,95,3,97,0,failure,yes
70,entrepreneur,single,tertiary,no,1154,no,no,cellular,5,dec,109,3,4,4,success,yes
57,unknown,married,secondary,no,107,no,no,telephone,3,feb,815,1,87,3,failure,no
60,retired,married,secondary,yes,2233,yes,no,unknown,19,feb,339,4,1,3,unknown,yes
39,admin.,married,secondary,no,2866,no,no,telephone,9,nov,126,3,153,3,unknown,yes
39,entrepreneur,married,primary,no,8099,no,yes,cellular,17,apr,224,5,72,4,other,no
56,unemployed,married,secondary,no,4254,yes,no,cellular,26,jan,317,11,89,1,unknown,no
71,retired,married,secondary,yes,3550,yes,no,telephone,18,sep,1348,2,-1,2,unknown,no
42,student,divorced,tertiary,no,5636,no,no,telephone,6,may,256,7,466,4,unknown,no
53,blue-collar,single,primary,yes,1581,no,no,telephone,18,jun,772,3,-1,2,unknown,yes
42,blue-collar,divorced,tertiary,yes,-166,no,no,unknown,26,oct,232,12,-1,1,failure,no
56,management,divorced,secondary,no,495,no,no,cellular,30,dec,110,5,-1,1,other,yes
23,unemployed,single,primary,yes,-1339,yes,no,unknown,8,apr,621,3,54,4,failure,no
19,admin.,married,unknown,no,15218,yes,no,unknown,2,oct,541,5,83,2,unknown,no
60,blue-collar,single,primary,no,463,no,no,cellular,25,jul,620,3,-1,1,failure,yes
31,services,single,tertiary,no,1682,yes,yes,telephone,3,may,362,1,138,0,success,no
46,unknown,single,tertiary,no,-250,no,no,cellular,13,feb,561,5,273,1,failure,yes
46,unemployed,married,primary,no,2789,no,no,unknown,24,oct,2603,1,246,1,other,yes
57,student,married,unknown,yes,12950,yes,yes,unknown,30,jul,179,6,-1,4,other,yes
23,management,single,primary,yes,10195,no,yes,telephone,24,jan,1222,1,360,0,unknown,no
34,self-employed,married,primary,no,6904,yes,yes,cellular,27,aug,1131,2,372,3,failure,yes
27,technician,divorced,unknown,no,-481,yes,no,cellular,27,nov,146,5,354,3,success,no
48,housemaid,single,tertiary,no,27,no,no,unknown,13,apr,390,2,302,5,failure,no
19,retired,divorced,tertiary,yes,3006,yes,no,cellular,10,sep,336,3,82,3,unknown,no
39,unemployed,single,tertiary,no,6532,no,no,cellular,5,aug,406,4,177,3,other,no
47,housemaid,divorced,tertiary,no,59,yes,yes,telephone,27,jun,257,3,667,0,success,no
30,technician,single,tertiary,no,1101,no,no,telephone,9,oct,704,5,-1,2,success,no
47,management,divorced,primary,yes,6026,no,no,cellular,2,may,893,13,123,1,success,no
24,services,married,unknown,yes,680,no,no,telephone,10,jun,565,5,437,1,success,yes
23,unemployed,married,unknown,no,41,yes,no,cellular,17,apr,216,3,170,3,unknown,yes
23,management,single,tertiary,no,1056,yes,no,cellular,31,nov,284,12,-1,1,other,yes
51,admin.,married,secondary,no,12566,yes,yes,cellular,29,apr,1165,10,51,4,failure,yes
41,self-employed,single,secondary,yes,64,yes,no,cellular,21,dec,157,4,211,1,failure,yes
33,self-employed,divorced,unknown,no,11237,yes,no,cellular,23,jun,846,2,74,3,failure,no
31,housemaid,single,primary,no,1393,yes,no,cellular,12,apr,683,4,301,2,other,no
49,management,single,tertiary,no,776,no,yes,unknown,28,dec,866,11,156,1,unknown,yes
35,admin.,married,secondary,no,902,no,no,telephone,14,mar,334,3,182,1,other,yes
33,self-employed,single,secondary,yes,3020,yes,no,cellular,14,jul,83,1,175,0,unknown,yes
35,management,single,unknown,yes,6041,yes,yes,telephone,22,oct,684,4,24,0,other,no
47,self-employed,single,secondary,yes,-66,no,no,telephone,12,feb,1688,5,250,1,unknown,yes
52,entrepreneur,married,secondary,no,107,yes,yes,unknown,10,may,267,15,-1,4,other,yes
44,housemaid,divorced,secondary,no,3483,yes,yes,telephone,24,apr,978,4,467,0,unknown,yes
48,technician,divorced,unknown,yes,-437,no,yes,telephone,10,sep,990,2,-1,2,other,yes
66,self-employed,single,secondary,yes,5130,no,no,cellular,24,oct,315,1,1,0,unknown,no
54,self-employed,divorced,secondary,no,2145,yes,yes,cellular,23,apr,1689,6,176,8,success,yes
45,services,divorced,primary,no,1483,no,yes,unknown,3,may,546,3,461,7,other,no
28,technician,single,secondary,yes,1519,no,no,cellular,30,mar,190,4,-1,7,unknown,yes
36,unknown,divorced,primary,yes,11102,no,no,unknown,27,oct,22,1,197,4,success,yes
31,blue-collar,married,unknown,yes,2696,no,yes,unknown,8,dec,138,8,-1,0,unknown,no
36,retired,married,secondary,yes,1168,no,yes,cellular,9,sep,93,4,79,5,success,yes
46,services,single,primary,yes,1966,yes,no,telephone,9,sep,560,16,214,0,other,yes
56,student,single,primary,no,3583,no,no,telephone,10,feb,336,5,276,1,other,no
30,self-employed,married,unknown,no,5566,no,yes,telephone,15,jun,1139,4,-1,1,failure,yes
49,housemaid,single,unknown,no,13483,no,no,cellular,21,feb,58,19,112,5,success,yes
57,housemaid,married,primary,no,27095,no,yes,telephone,12,jul,447,7,152,3,unknown,no
38,admin.,married,unknown,no,407,yes,no,unknown,16,may,257,15,0,3,failure,yes
50,technician,married,secondary,yes,3492,no,no,cellular,18,feb,1605,6,-1,5,other,no
40,services,married,primary,no,7819,yes,no,telephone,20,jul,2005,3,-1,2,failure,yes
31,technician,divorced,tertiary,no,-172,yes,no,cellular,19,may,308,4,91,3,unknown,yes
28,housemaid,single,primary,no,2874,yes,no,cellular,24,dec,1194,7,-1,1,success,no
40,admin.,divorced,unknown,yes,1651,yes,no,unknown,5,jun,943,4,351,10,other,no
80,unknown,divorced,primary,yes,860,yes,no,cellular,27,sep,36,8,77,1,failure,yes
39,housemaid,married,unknown,no,224,no,yes,unknown,12,nov,442,12,50,9,unknown,yes
28,entrepreneur,married,tertiary,no,5230,yes,no,unknown,6,nov,338,1,98,1,unknown,no
44,technician,married,secondary,yes,703,no,no,cellular,27,dec,933,4,178,0,success,no
34,management,divorced,primary,no,4782,no,no,cellular,19,oct,363,3,136,6,unknown,no
46,self-employed,single,secondary,no,1215,yes,yes,telephone,15,mar,1368,2,-1,4,other,no
56,technician,divorced,unknown,no,-265,yes,yes,cellular,22,jun,240,8,-1,6,success,no
36,retired,married,primary,yes,5786,yes,no,cellular,20,may,1476,5,81,3,unknown,no
36,unemployed,single,secondary,yes,13827,yes,yes,telephone,23,jul,970,9,164,3,success,yes
51,admin.,divorced,primary,no,649,no,no,telephone,5,may,196,9,-1,0,unknown,yes
39,blue-collar,married,unknown,no,1319,no,no,unknown,9,may,560,4,-1,5,failure,yes
48,technician,married,unknown,no,8082,yes,no,unknown,4,feb,61,25,68,4,other,no
59,student,married,tertiary,no,8909,no,no,cellular,2,apr,1416,6,0,0,success,no
31,admin.,single,unknown,yes,4378,yes,no,cellular,19,jul,296,9,226,5,failure,yes
53,technician,divorced,secondary,no,6539,yes,yes,unknown,10,nov,868,3,-1,1,failure,yes
41,entrepreneur,single,secondary,no,55,yes,yes,telephone,24,dec,352,2,-1,1,unknown,yes
23,retired,married,secondary,no,2064,no,yes,telephone,12,jul,563,8,72,3,unknown,no
54,admin.,married,secondary,no,2310,yes,no,cellular,19,nov,215,7,82,0,other,no
31,self-employed,divorced,tertiary,no,4338,no,no,unknown,15,may,123,2,104,3,unknown,yes
42,entrepreneur,married,secondary,no,13776,no,no,cellular,26,sep,1745,3,-1,1,unknown,no
60,technician,divorced,secondary,no,490,no,no,cellular,12,jul,639,2,-1,3,success,yes
33,self-employed,divorced,unknown,yes,8829,no,yes,cellular,24,may,92,13,190,0,failure,no
52,blue-collar,married,primary,no,3869,yes,yes,telephone,26,jan,1294,14,460,4,success,no
39,housemaid,married,tertiary,no,1458,no,no,cellular,23,oct,62,1,74,0,failure,yes
54,housemaid,single,primary,no,4568,no,no,telephone,4,nov,73,4,-1,2,unknown,no
44,admin.,divorced,secondary,no,-463,no,no,unknown,11,aug,457,7,176,5,success,yes
48,self-employed,single,unknown,yes,-872,yes,yes,unknown,5,sep,372,6,76,2,unknown,no
34,self-employed,married,primary,yes,9162,yes,no,cellular,13,jul,903,4,62,13,other,no
59,services,married,secondary,no,2010,no,no,cellular,14,jul,212,2,167,1,success,yes
62,retired,divorced,tertiary,no,-1500,yes,no,cellular,12,apr,165,10,13,7,unknown,yes
48,blue-collar,single,tertiary,no,4993,no,yes,cellular,16,nov,215,7,87,4,other,yes
18,management,married,secondary,no,4341,no,no,telephone,16,jul,912,19,-1,3,failure,no
60,student,single,tertiary,yes,7528,no,no,cellular,27,aug,1065,8,-1,5,unknown,yes
60,admin.,married,tertiary,yes,4195,no,no,unknown,19,feb,368,3,-1,3,success,yes
79,management,married,primary,no,1524,no,yes,cellular,11,jan,448,2,-1,3,other,yes
43,management,divorced,unknown,no,658,yes,no,cellular,19,jul,1418,3,-1,4,failure,yes
40,blue-collar,married,tertiary,yes,4562,yes,yes,telephone,13,oct,123,35,299,11,unknown,yes
42,unknown,divorced,secondary,yes,5086,yes,no,cellular,11,nov,240,14,90,8,unknown,yes
32,management,single,tertiary,no,1456,no,no,telephone,17,sep,2148,2,196,3,unknown,no
47,housemaid,single,primary,yes,3966,no,no,cellular,7,mar,207,4,184,3,unknown,yes
90,entrepreneur,single,primary,yes,488,no,yes,telephone,6,jun,172,11,156,3,success,no
52,unemployed,single,unknown,yes,7046,no,yes,cellular,10,jul,1382,3,406,6,success,no
34,entrepreneur,married,secondary,no,1298,no,no,unknown,16,sep,460,16,-1,3,unknown,no
48,retired,married,tertiary,yes,973,no,no,cellular,12,dec,303,6,338,0,failure,yes
28,entrepreneur,divorced,tertiary,no,5367,yes,no,unknown,10,jan,387,3,-1,4,unknown,no
29,unemployed,single,secondary,no,12542,no,no,cellular,18,jan,428,3,394,0,other,no
25,entrepreneur,married,secondary,no,47,no,yes,telephone,15,jun,2,4,87,5,other,yes
43,retired,single,primary,no,2108,no,no,cellular,17,dec,352,9,-1,3,unknown,yes
41,housemaid,single,unknown,no,715,no,no,unknown,19,jan,617,1,426,1,unknown,no
29,student,married,secondary,yes,2334,yes,yes,unknown,20,nov,1053,7,102,2,unknown,no
54,housemaid,divorced,secondary,no,6987,no,yes,telephone,22,jul,3,10,148,6,unknown,yes
59,student,divorced,primary,no,548,no,no,cellular,12,feb,886,13,285,15,success,yes
44,self-employed,divorced,secondary,no,1068,yes,yes,unknown,11,oct,1021,6,248,2,other,yes
38,entrepreneur,single,tertiary,no,1404,no,no,unknown,17,jul,225,5,55,0,other,yes
32,student,married,tertiary,no,509,no,no,cellular,21,dec,120,7,99,1,failure,no
30,entrepreneur,married,tertiary,no,166,no,yes,cellular,19,mar,465,5,10,3,failure,no
26,retired,married,secondary,no,1612,no,no,unknown,19,dec,1287,1,78,0,other,yes
37,self-employed,single,tertiary,no,5639,no,no,unknown,26,may,1792,1,83,0,unknown,yes
52,unemployed,single,tertiary,no,-1111,no,no,telephone,14,may,155,5,79,3,failure,no
42,blue-collar,single,secondary,no,3353,no,yes,telephone,20,jun,248,13,252,2,unknown,no
51,admin.,married,tertiary,yes,1058,no,no,unknown,7,apr,803,2,320,3,success,no
45,self-employed,married,tertiary,yes,696,yes,yes,cellular,14,nov,445,2,86,0,unknown,yes
33,entrepreneur,divorced,primary,yes,13184,no,no,telephone,12,jan,859,7,28,1,success,no
35,housemaid,married,tertiary,no,2689,yes,no,telephone,27,oct,1053,3,166,3,other,yes
29,student,married,tertiary,yes,1795,yes,yes,cellular,23,oct,469,3,44,1,success,no
46,blue-collar,single,secondary,yes,2803,yes,no,cellular,12,nov,711,2,85,0,failure,yes
74,unemployed,married,secondary,yes,818,yes,no,telephone,17,jun,697,2,303,3,failure,yes
59,services,single,tertiary,yes,5795,yes,no,unknown,27,may,564,6,-1,1,success,no
57,entrepreneur,single,secondary,yes,3393,no,no,unknown,13,may,529,9,181,0,unknown,no
51,entrepreneur,married,primary,no,2162,no,no,telephone,19,jul,297,7,259,0,failure,yes
74,blue-collar,divorced,primary,yes,4109,yes,yes,unknown,6,may,973,4,218,7,failure,no
26,blue-collar,single,tertiary,yes,468,yes,no,telephone,21,aug,139,6,166,0,unknown,yes
36,management,divorced,tertiary,yes,9115,yes,no,unknown,10,may,334,8,-1,5,success,no
30,services,married,tertiary,no,3282,yes,yes,unknown,18,feb,580,5,1,11,success,no
31,student,divorced,tertiary,no,1933,no,no,unknown,19,feb,1488,1,144,1,unknown,yes
35,services,married,secondary,no,5431,yes,yes,unknown,4,may,2033,8,309,2,other,yes
50,retired,married,unknown,yes,1051,yes,yes,cellular,11,feb,365,4,8,12,other,yes
55,management,married,tertiary,no,-703,no,yes,telephone,9,mar,326,14,28,5,other,yes
52,management,married,secondary,yes,1090,no,yes,unknown,3,aug,43,9,468,1,other,no
75,management,married,primary,no,6770,yes,no,unknown,25,may,266,4,314,3,unknown,no
64,admin.,single,secondary,yes,3397,yes,no,cellular,15,jul,169,18,82,0,unknown,yes
51,management,married,unknown,no,780,no,no,telephone,26,jun,661,2,0,4,success,yes
24,admin.,married,secondary,yes,5500,no,yes,cellular,28,nov,925,1,77,0,success,no
52,entrepreneur,divorced,unknown,no,31338,no,yes,telephone,13,dec,1550,15,238,3,unknown,yes
57,self-employed,single,secondary,no,-145,yes,no,cellular,13,may,1280,6,-1,3,unknown,no
51,self-employed,divorced,primary,no,12250,no,yes,cellular,13,aug,534,11,71,1,unknown,no
37,management,married,unknown,no,247,yes,no,telephone,25,may,689,5,389,3,unknown,yes
32,unemployed,single,unknown,no,1511,yes,no,cellular,18,feb,340,2,-1,2,success,yes
72,management,married,secondary,no,-788,no,yes,cellular,12,feb,301,6,103,5,failure,yes
31,unknown,single,tertiary,no,1113,no,yes,cellular,15,sep,1221,1,-1,0,failure,yes
38,unknown,divorced,unknown,no,4747,no,no,cellular,28,sep,159,2,-1,1,failure,yes
20,unemployed,divorced,tertiary,no,1398,no,no,unknown,20,jul,358,13,492,0,success,yes
66,services,single,tertiary,no,38040,yes,no,cellular,6,jun,578,5,88,0,success,yes
27,entrepreneur,married,secondary,yes,4507,yes,no,cellular,6,may,284,19,94,2,unknown,yes
39,admin.,married,tertiary,yes,807,yes,no,telephone,12,aug,271,3,319,3,unknown,no
70,services,married,secondary,yes,3441,no,no,cellular,18,aug,132,2,116,7,unknown,no
55,housemaid,divorced,unknown,yes,3081,no,no,telephone,22,may,1089,3,388,14,failure,yes
54,retired,married,secondary,yes,1556,no,yes,cellular,21,jul,824,5,102,7,other,no
25,retired,married,tertiary,yes,-92,no,yes,telephone,12,apr,167,1,75,9,failure,no
45,self-employed,single,tertiary,yes,-428,yes,no,unknown,24,mar,1788,9,-1,1,success,yes
30,admin.,divorced,secondary,no,5185,no,no,telephone,12,feb,116,2,-1,13,unknown,yes
19,admin.,married,tertiary,no,6734,no,no,telephone,17,may,2371,24,1,3,other,yes
42,entrepreneur,single,secondary,yes,4790,no,no,cellular,30,may,1080,6,156,0,unknown,yes
45,admin.,single,secondary,no,179,yes,no,telephone,18,oct,486,17,237,1,unknown,yes
25,entrepreneur,divorced,tertiary,yes,-69,no,yes,unknown,21,jul,446,2,87,4,other,no
50,unknown,married,tertiary,no,-13,no,yes,unknown,20,mar,89,1,-1,0,unknown,yes
67,unknown,single,primary,yes,1002,no,no,cellular,22,nov,309,8,76,14,success,no
46,management,married,unknown,no,660,no,yes,telephone,1,may,1150,9,-1,4,unknown,yes
23,entrepreneur,married,unknown,no,436,no,yes,cellular,13,jul,315,6,88,3,success,no
63,unemployed,single,primary,yes,2631,yes,no,unknown,20,may,1070,9,-1,1,unknown,yes
29,management,married,secondary,yes,2420,no,no,unknown,23,jan,593,3,509,2,failure,no
36,admin.,married,tertiary,no,429,no,yes,telephone,7,nov,748,2,-1,0,success,yes
62,self-employed,divorced,tertiary,yes,1061,yes,yes,telephone,22,apr,1451,8,-1,3,other,no
53,housemaid,divorced,secondary,yes,1074,no,no,cellular,29,jun,604,6,-1,3,success,yes
