Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Travel_Rarely,274,Research & Development,2,3,Life Sciences,1,14401896,1,Male,96,3,3,Sales Executive,2,Divorced,2172,9881,1,Y,Yes,12,3,1,80,1,0,2,3,10,6,8,1
25,No,Travel_Frequently,302,Research & Development,4,2,Medical,1,5869468,3,Male,66,3,1,Research Director,3,Single,2161,24684,0,Y,No,13,3,1,80,1,16,2,3,23,2,8,0
33,No,Travel_Rarely,392,Sales,24,3,Medical,1,4317641,1,Male,95,3,2,Sales Representative,3,Divorced,3422,20943,4,Y,No,16,3,4,80,1,4,2,3,4,9,1,0
18,No,Travel_Rarely,1424,Research & Development,4,4,Other,1,11121695,3,Male,57,3,1,Sales Executive,1,Divorced,9911,5870,0,Y,No,19,3,1,80,1,2,2,3,10,7,5,5
18,No,Travel_Frequently,362,Research & Development,4,4,Life Sciences,1,5574729,3,Male,97,3,2,Human Resources,1,Married,6298,15408,1,Y,Yes,15,3,4,80,1,0,2,3,12,8,1,8
36,Yes,Travel_Rarely,405,Research & Development,29,2,Medical,1,11322122,4,Male,100,2,1,Healthcare Representative,2,Single,2942,12786,6,Y,No,11,3,3,80,0,6,3,3,5,16,1,6
29,No,Travel_Rarely,536,Research & Development,2,2,Medical,1,1449579,3,Female,100,3,1,Human Resources,1,Married,2806,18287,5,Y,No,19,3,3,80,1,2,5,3,12,6,6,7
18,No,Travel_Rarely,1316,Sales,12,3,Medical,1,12889091,4,Male,88,2,2,Manager,4,Married,3839,2960,0,Y,No,17,3,4,80,1,1,2,3,10,6,1,6
25,No,Travel_Rarely,1499,Research & Development,18,3,Marketing,1,15268346,3,Male,56,2,2,Research Scientist,3,Single,3188,2666,1,Y,No,23,4,4,80,0,1,6,3,7,2,0,2
49,Yes,Travel_Rarely,363,Human Resources,3,1,Medical,1,4768231,1,Female,65,3,1,Research Scientist,3,Married,2066,16307,3,Y,Yes,12,3,2,80,3,1,2,2,2,5,0,0
31,No,Travel_Rarely,1194,Sales,2,3,Marketing,1,6237352,1,Male,67,3,3,Manufacturing Director,4,Married,2554,2094,8,Y,No,13,3,1,80,0,0,3,3,8,16,1,1
26,No,Travel_Rarely,109,Research & Development,15,1,Life Sciences,1,5823269,3,Male,32,3,1,Sales Executive,3,Divorced,3568,5269,1,Y,No,23,3,2,80,0,0,2,3,8,2,1,2
33,No,Travel_Rarely,1263,Research & Development,10,4,Life Sciences,1,4274094,3,Male,96,3,3,Sales Representative,3,Married,5672,23672,0,Y,No,11,3,4,80,1,6,3,3,15,5,1,3
27,No,Travel_Rarely,595,Research & Development,7,4,Life Sciences,1,6052216,2,Female,100,2,1,Research Scientist,3,Single,3367,2708,2,Y,No,22,3,4,80,1,6,3,3,4,3,5,4
21,Yes,Travel_Rarely,881,Sales,29,3,Life Sciences,1,10570369,1,Male,36,3,1,Laboratory Technician,1,Divorced,3073,8345,3,Y,Yes,11,3,3,80,1,1,2,4,7,3,1,7
18,No,Non-Travel,189,Sales,10,1,Life Sciences,1,2491012,1,Male,52,3,2,Laboratory Technician,2,Divorced,2208,19473,7,Y,No,21,3,3,80,0,3,3,3,11,2,1,1
31,No,Travel_Rarely,1296,Research & Development,29,4,Medical,1,7807937,2,Female,34,2,1,Research Scientist,4,Married,3153,23648,0,Y,No,11,3,1,80,1,0,3,3,7,5,1,6
18,No,Travel_Rarely,102,Sales,1,1,Marketing,1,9563964,2,Female,60,4,1,Sales Executive,2,Married,3030,21752,1,Y,No,11,3,4,80,0,7,2,1,5,0,1,12
36,No,Travel_Frequently,229,Research & Development,4,2,Other,1,16235426,2,Female,61,2,2,Manufacturing Director,2,Divorced,6173,2094,2,Y,No,20,3,3,80,1,4,2,3,5,2,1,9
27,No,Travel_Rarely,1041,Research & Development,28,3,Life Sciences,1,500532,1,Female,74,2,1,Manufacturing Director,2,Single,1469,11165,0,Y,Yes,19,3,4,80,1,0,3,3,5,4,0,7
30,No,Travel_Rarely,1053,Research & Development,3,2,Life Sciences,1,2267243,2,Male,48,3,1,Laboratory Technician,2,Divorced,4108,2094,7,Y,Yes,13,4,4,80,1,0,6,4,7,3,15,8
38,No,Travel_Rarely,466,Research & Development,5,4,Life Sciences,1,11715836,3,Female,77,2,4,Manager,4,Married,4310,2094,6,Y,No,15,3,4,80,1,17,4,3,13,5,1,1
23,No,Travel_Rarely,1250,Research & Development,14,4,Medical,1,15777931,4,Male,74,3,3,Healthcare Representative,3,Divorced,2270,4515,0,Y,No,13,4,4,80,0,4,2,3,3,2,0,3
29,No,Travel_Rarely,270,Research & Development,12,3,Technical Degree,1,16664991,4,Male,85,3,1,Sales Representative,3,Married,4658,2094,1,Y,No,19,3,4,80,1,0,2,3,7,0,1,5
18,No,Travel_Rarely,1499,Research & Development,8,2,Technical Degree,1,1841598,2,Male,98,2,2,Sales Executive,3,Married,3297,4903,4,Y,No,14,3,4,80,1,0,2,3,9,6,1,2
49,No,Travel_Frequently,285,Research & Development,10,4,Technical Degree,1,9934110,1,Female,40,2,2,Sales Executive,4,Divorced,1788,2094,1,Y,No,18,4,2,80,2,0,3,3,8,2,3,11
36,No,Travel_Rarely,548,Sales,5,3,Marketing,1,1247476,4,Male,71,3,2,Laboratory Technician,3,Married,5152,2621,4,Y,Yes,22,3,4,80,0,5,6,3,9,7,4,2
42,No,Travel_Frequently,684,Research & Development,11,3,Technical Degree,1,437457,2,Male,45,3,4,Human Resources,4,Married,4600,23204,1,Y,No,20,4,4,80,1,5,3,3,8,2,13,2
30,No,Travel_Rarely,639,Research & Development,27,4,Life Sciences,1,4945778,4,Male,89,1,5,Manager,2,Married,1428,4260,0,Y,No,14,3,3,80,2,0,5,3,17,6,1,1
18,No,Travel_Rarely,770,Research & Development,25,2,Life Sciences,1,16648529,4,Female,52,3,1,Sales Representative,4,Divorced,4479,6376,0,Y,Yes,15,3,4,80,0,1,3,3,13,7,4,5
18,No,Travel_Rarely,921,Research & Development,18,3,Life Sciences,1,13565256,1,Female,79,3,1,Sales Representative,3,Divorced,3293,2094,6,Y,No,25,3,2,80,1,7,5,2,10,0,5,3
22,Yes,Travel_Frequently,759,Research & Development,5,4,Medical,1,9283187,2,Female,66,2,2,Healthcare Representative,1,Married,17958,2094,2,Y,No,12,3,4,80,0,0,1,2,9,6,1,2
18,No,Travel_Rarely,588,Research & Development,12,3,Life Sciences,1,11566894,3,Female,71,1,4,Research Scientist,4,Divorced,9556,15887,3,Y,Yes,13,3,4,80,2,4,3,3,6,6,0,1
51,Yes,Travel_Rarely,643,Research & Development,3,3,Medical,1,143962,2,Female,93,3,1,Research Scientist,4,Married,3887,5575,7,Y,Yes,14,3,3,80,1,0,5,3,14,4,9,9
27,No,Travel_Rarely,1362,Research & Development,10,3,Medical,1,14425072,1,Male,96,3,5,Laboratory Technician,4,Single,5271,10211,4,Y,No,25,3,2,80,0,2,4,4,7,1,3,2
18,Yes,Travel_Rarely,276,Sales,7,5,Medical,1,15131149,3,Female,65,3,2,Healthcare Representative,3,Married,2304,8081,4,Y,No,11,3,4,80,2,3,4,3,13,2,0,9
36,No,Travel_Rarely,303,Research & Development,29,4,Marketing,1,15694213,2,Male,82,3,1,Laboratory Technician,4,Single,3763,3577,5,Y,Yes,12,4,1,80,0,0,3,2,30,0,0,9
30,No,Travel_Rarely,338,Sales,4,4,Technical Degree,1,15661018,3,Female,61,3,2,Laboratory Technician,3,Divorced,5699,17294,4,Y,Yes,20,3,4,80,0,9,3,3,8,4,1,4
31,Yes,Travel_Rarely,518,Human Resources,23,3,Medical,1,15603195,2,Female,83,3,1,Sales Executive,1,Divorced,7353,2094,0,Y,No,11,3,4,80,2,0,2,3,7,6,15,0
23,Yes,Travel_Frequently,1285,Research & Development,8,3,Life Sciences,1,11498657,3,Female,59,3,2,Research Scientist,1,Married,2330,20547,4,Y,No,12,3,4,80,0,13,6,3,13,6,2,4
58,Yes,Travel_Frequently,530,Sales,4,3,Life Sciences,1,8830305,3,Male,98,2,1,Research Scientist,4,Single,2181,3945,1,Y,No,11,4,3,80,2,2,1,3,8,1,6,0
38,No,Travel_Rarely,174,Sales,29,4,Technical Degree,1,879408,3,Female,78,3,2,Sales Executive,2,Single,2566,26239,5,Y,Yes,14,4,2,80,0,0,0,3,27,8,0,1
34,No,Travel_Rarely,272,Sales,4,4,Marketing,1,12995304,2,Female,65,2,1,Laboratory Technician,3,Divorced,16290,11176,9,Y,Yes,12,3,1,80,0,6,3,4,26,6,1,0
24,No,Non-Travel,480,Research & Development,5,3,Medical,1,6686596,2,Female,81,3,1,Sales Executive,3,Married,5790,3596,3,Y,No,13,3,4,80,1,0,3,2,7,5,0,0
25,No,Travel_Rarely,1118,Research & Development,13,4,Life Sciences,1,3022961,2,Male,71,1,1,Laboratory Technician,4,Divorced,3922,3864,4,Y,Yes,12,3,1,80,1,0,4,3,5,1,0,8
48,Yes,Travel_Rarely,929,Research & Development,17,3,Marketing,1,1768595,2,Male,79,3,5,Sales Executive,1,Single,4071,7081,0,Y,No,20,3,1,80,3,19,4,1,5,5,1,8
36,No,Travel_Rarely,1392,Research & Development,29,3,Medical,1,10147971,3,Female,59,3,4,Laboratory Technician,4,Single,3905,16668,1,Y,Yes,13,4,3,80,2,0,2,3,11,3,0,0
47,No,Travel_Rarely,454,Research & Development,1,3,Life Sciences,1,5320829,4,Male,39,3,1,Research Scientist,4,Single,4957,13705,1,Y,No,19,3,1,80,0,11,5,3,7,7,1,7
18,No,Travel_Rarely,348,Sales,11,2,Life Sciences,1,354964,3,Female,53,3,2,Research Director,2,Single,2990,21065,4,Y,No,13,3,1,80,1,0,3,3,8,2,1,0
18,No,Travel_Rarely,998,Human Resources,16,3,Medical,1,8897479,1,Male,100,3,2,Sales Executive,4,Married,4107,20236,1,Y,No,11,3,2,80,1,3,5,3,9,2,2,1
41,No,Travel_Rarely,1244,Research & Development,10,1,Medical,1,8816860,3,Male,78,1,1,Manager,3,Married,3517,2094,8,Y,No,23,4,3,80,1,6,3,3,9,2,0,2
49,Yes,Travel_Rarely,506,Sales,21,3,Medical,1,15888889,4,Male,51,2,4,Laboratory Technician,1,Divorced,3509,15835,0,Y,Yes,14,3,2,80,1,5,6,3,7,6,11,8
20,Yes,Travel_Rarely,958,Research & Development,4,2,Medical,1,1308945,4,Female,46,2,4,Laboratory Technician,4,Divorced,1630,11212,0,Y,No,11,3,1,80,0,5,3,1,5,6,1,0
20,No,Travel_Rarely,793,Sales,2,4,Medical,1,14416493,2,Male,91,3,1,Laboratory Technician,3,Divorced,5055,2094,6,Y,No,20,3,4,80,2,3,2,3,6,7,1,7
19,No,Non-Travel,940,Research & Development,27,2,Life Sciences,1,2786557,2,Male,95,4,5,Research Scientist,4,Married,1637,3320,4,Y,No,17,3,1,80,0,7,0,3,5,1,1,1
36,No,Travel_Rarely,929,Research & Development,5,3,Marketing,1,4753822,3,Female,51,2,2,Sales Executive,2,Married,1623,6207,2,Y,No,15,3,3,80,3,17,3,3,11,0,10,1
42,No,Travel_Rarely,679,Research & Development,11,4,Medical,1,14404612,3,Female,72,1,2,Manufacturing Director,3,Married,2763,22315,1,Y,No,12,3,3,80,1,5,5,3,9,8,12,6
30,Yes,Travel_Rarely,102,Research & Development,14,3,Medical,1,5235527,4,Female,100,3,2,Sales Executive,4,Single,3175,2102,3,Y,No,14,4,3,80,0,0,3,3,6,2,2,0
35,No,Non-Travel,1342,Research & Development,3,2,Other,1,11601421,4,Female,100,2,4,Human Resources,4,Married,3898,4356,1,Y,No,15,3,2,80,2,7,3,3,1,2,1,3
32,No,Travel_Rarely,250,Human Resources,22,5,Life Sciences,1,459611,2,Male,100,2,1,Laboratory Technician,2,Married,4076,6748,2,Y,No,19,3,4,80,1,11,6,3,25,2,0,7
18,No,Travel_Rarely,1499,Research & Development,25,1,Life Sciences,1,4258473,3,Male,100,3,1,Laboratory Technician,2,Married,12190,23236,4,Y,No,18,3,2,80,1,1,0,3,9,2,0,0
40,No,Non-Travel,1036,Research & Development,3,4,Other,1,108348,1,Male,36,3,2,Human Resources,1,Married,3288,2094,7,Y,No,12,3,4,80,3,8,1,3,4,4,2,0
41,No,Travel_Rarely,832,Research & Development,13,3,Marketing,1,5304379,2,Female,89,3,2,Sales Executive,2,Married,1908,2095,6,Y,No,11,3,4,80,1,3,2,2,3,2,1,1
42,No,Travel_Rarely,1335,Research & Development,2,1,Marketing,1,14402236,2,Female,80,2,2,Research Director,1,Married,9532,4619,1,Y,No,14,3,1,80,1,1,6,3,9,2,1,3
35,No,Travel_Rarely,1180,Human Resources,6,3,Life Sciences,1,10121971,1,Male,100,3,2,Sales Executive,3,Divorced,9766,4322,7,Y,No,16,3,4,80,1,0,2,4,8,0,3,2
18,No,Travel_Rarely,1181,Research & Development,8,3,Life Sciences,1,12427265,3,Female,65,2,4,Sales Executive,1,Single,2173,7436,3,Y,No,25,3,3,80,0,4,3,3,5,0,1,1
26,No,Travel_Rarely,1040,Research & Development,1,2,Life Sciences,1,7854795,2,Female,93,1,2,Sales Representative,3,Married,3324,2094,4,Y,Yes,12,3,2,80,1,15,2,2,40,2,1,6
22,No,Travel_Rarely,1397,Research & Development,4,3,Life Sciences,1,807123,4,Female,79,2,1,Sales Representative,2,Single,14208,15009,3,Y,Yes,22,3,1,80,1,0,2,3,12,2,10,0
24,No,Travel_Rarely,191,Human Resources,1,3,Life Sciences,1,11940788,1,Female,97,1,1,Manufacturing Director,2,Divorced,3229,3673,1,Y,Yes,17,3,2,80,2,8,2,3,15,2,0,6
26,Yes,Travel_Rarely,1335,Sales,21,2,Medical,1,6486401,3,Male,82,2,2,Sales Executive,4,Single,10674,2094,1,Y,No,15,3,2,80,0,7,2,1,12,3,0,7
26,No,Travel_Rarely,1269,Research & Development,19,2,Medical,1,13076487,3,Male,70,3,2,Research Director,1,Married,4106,20226,3,Y,Yes,19,3,4,80,2,0,4,3,9,2,4,1
40,No,Travel_Frequently,1333,Research & Development,12,3,Medical,1,7108674,1,Female,80,3,1,Sales Representative,4,Single,13170,10066,0,Y,No,12,3,4,80,1,0,2,3,7,0,5,0
39,No,Travel_Rarely,403,Research & Development,29,3,Technical Degree,1,5434119,4,Female,100,3,4,Research Scientist,4,Married,3043,2094,9,Y,No,15,3,2,80,1,3,3,3,12,7,2,5
38,No,Travel_Rarely,909,Research & Development,21,4,Life Sciences,1,310101,3,Female,100,3,1,Research Director,4,Single,2739,4788,1,Y,No,12,3,4,80,1,0,5,2,8,5,1,7
20,No,Travel_Rarely,1091,Sales,8,3,Technical Degree,1,15011284,2,Male,76,2,1,Research Scientist,3,Married,2644,2094,1,Y,No,18,3,1,80,1,2,5,3,13,7,0,0
42,No,Non-Travel,315,Research & Development,1,3,Technical Degree,1,2109138,1,Female,100,3,5,Research Director,3,Single,5983,10057,4,Y,No,11,3,4,80,1,0,2,3,12,2,6,1
26,No,Non-Travel,1108,Research & Development,29,3,Technical Degree,1,14072903,4,Male,100,3,3,Sales Executive,4,Married,4423,22350,1,Y,Yes,16,3,1,80,0,7,1,3,3,3,1,9
21,No,Travel_Rarely,167,Sales,3,1,Medical,1,14501129,4,Male,86,3,1,Laboratory Technician,1,Married,2341,2094,0,Y,Yes,11,3,2,80,0,0,3,3,4,0,0,6
49,No,Travel_Rarely,934,Research & Development,2,3,Life Sciences,1,8912658,2,Male,68,4,2,Manager,2,Married,3541,14193,2,Y,Yes,11,3,4,80,3,0,0,3,9,6,1,0
22,No,Travel_Frequently,1499,Research & Development,19,2,Life Sciences,1,13440352,2,Male,98,2,1,Laboratory Technician,3,Divorced,3101,2094,0,Y,No,15,4,3,80,0,6,3,3,11,6,0,1
25,No,Travel_Rarely,1222,Research & Development,8,3,Life Sciences,1,14023338,4,Male,52,2,2,Laboratory Technician,2,Married,2771,20387,0,Y,No,15,3,3,80,1,0,3,3,6,1,0,14
37,No,Travel_Frequently,600,Research & Development,20,3,Medical,1,14893732,1,Male,100,4,1,Sales Executive,4,Married,2995,20188,4,Y,No,17,4,3,80,1,10,5,3,7,0,13,7
18,No,Travel_Rarely,881,Research & Development,9,4,Life Sciences,1,14095882,4,Male,94,2,3,Manufacturing Director,1,Married,3644,5620,2,Y,No,12,3,4,80,1,5,1,2,13,0,0,0
19,No,Travel_Rarely,1079,Research & Development,13,3,Life Sciences,1,681608,4,Female,92,3,2,Manufacturing Director,1,Married,2843,3051,1,Y,No,13,3,4,80,0,12,2,3,9,1,0,7
26,No,Travel_Rarely,443,Research & Development,29,5,Technical Degree,1,12404133,3,Male,100,2,1,Research Scientist,4,Divorced,7142,2094,5,Y,No,15,3,1,80,1,6,2,3,7,0,1,4
21,No,Travel_Frequently,1364,Research & Development,29,3,Life Sciences,1,561805,1,Male,57,3,3,Sales Representative,3,Single,1974,16518,1,Y,Yes,22,3,3,80,1,0,2,3,9,10,1,0
31,No,Travel_Rarely,1499,Research & Development,15,4,Life Sciences,1,5453162,2,Female,91,3,1,Research Scientist,3,Married,2765,4104,9,Y,No,12,4,2,80,0,25,1,3,7,6,0,10
35,No,Travel_Rarely,954,Research & Development,25,4,Life Sciences,1,5060695,2,Female,65,2,1,Research Scientist,2,Married,3583,17428,9,Y,No,13,3,4,80,1,4,5,3,9,0,1,0
55,No,Travel_Rarely,1131,Research & Development,14,2,Medical,1,2069818,4,Male,81,1,1,Research Scientist,3,Divorced,2210,17517,1,Y,Yes,13,3,2,80,1,6,2,3,9,3,2,1
18,No,Travel_Rarely,756,Sales,15,3,Medical,1,3271558,3,Female,61,3,3,Laboratory Technician,1,Divorced,3198,11308,1,Y,No,11,3,4,80,1,5,3,3,5,0,1,0
42,No,Travel_Rarely,1452,Sales,9,3,Life Sciences,1,15229922,2,Female,33,2,1,Laboratory Technician,4,Married,3202,20770,0,Y,Yes,17,4,2,80,1,17,1,3,11,6,1,2
27,No,Travel_Rarely,561,Sales,5,1,Life Sciences,1,5268059,4,Female,100,2,1,Laboratory Technician,4,Married,1997,3682,1,Y,No,15,3,1,80,0,6,2,3,7,2,1,10
19,No,Travel_Frequently,1064,Research & Development,24,1,Medical,1,6015038,3,Female,100,4,3,Manufacturing Director,3,Single,1923,2986,1,Y,No,20,3,4,80,1,0,2,3,8,5,1,2
25,No,Travel_Rarely,920,Research & Development,4,4,Life Sciences,1,3394383,3,Male,98,1,2,Laboratory Technician,4,Single,2831,2094,3,Y,No,16,3,4,80,0,8,2,2,13,6,4,2
30,No,Travel_Rarely,371,Research & Development,29,3,Technical Degree,1,2929278,2,Female,43,3,1,Healthcare Representative,4,Divorced,3149,2094,1,Y,Yes,19,3,4,80,2,3,3,2,8,6,1,8
18,No,Travel_Rarely,1031,Research & Development,14,3,Medical,1,2855919,3,Male,82,3,2,Sales Executive,1,Single,3745,14669,4,Y,No,11,3,1,80,1,0,3,2,12,9,0,1
35,No,Travel_Rarely,956,Research & Development,24,5,Life Sciences,1,1869717,1,Female,51,4,1,Sales Representative,2,Married,2737,3766,6,Y,No,25,4,4,80,0,0,1,3,13,13,2,0
25,No,Travel_Frequently,220,Research & Development,2,5,Life Sciences,1,15584913,4,Female,95,3,3,Manufacturing Director,2,Divorced,2075,2094,8,Y,Yes,14,3,4,80,1,2,3,1,4,6,0,9
46,Yes,Travel_Rarely,315,Research & Development,3,1,Life Sciences,1,10745448,1,Male,86,3,1,Sales Executive,1,Married,2811,8029,1,Y,No,15,3,4,80,1,7,2,3,8,3,2,7
24,No,Travel_Rarely,274,Research & Development,4,3,Life Sciences,1,296149,3,Female,100,4,2,Research Scientist,4,Single,1916,9409,1,Y,No,12,3,1,80,2,6,0,4,31,3,0,2
21,No,Travel_Rarely,460,Research & Development,13,3,Life Sciences,1,14718588,3,Male,56,2,4,Laboratory Technician,3,Divorced,2775,11383,9,Y,No,22,3,4,80,0,3,2,3,6,4,3,0
23,No,Travel_Rarely,1409,Research & Development,26,1,Human Resources,1,7677851,3,Female,68,3,3,Laboratory Technician,1,Divorced,2930,2094,1,Y,No,14,3,4,80,1,3,2,2,7,2,1,8
41,No,Travel_Frequently,1252,Research & Development,1,3,Life Sciences,1,7924273,3,Male,70,4,2,Sales Executive,4,Single,6175,3056,8,Y,No,13,3,2,80,1,0,3,3,7,6,1,9
43,No,Travel_Rarely,155,Research & Development,2,1,Medical,1,12026077,3,Male,81,2,2,Research Scientist,3,Married,2371,6149,1,Y,No,19,3,1,80,0,0,6,3,9,1,1,0
21,No,Travel_Rarely,1230,Sales,12,3,Life Sciences,1,12587598,2,Male,62,3,5,Sales Executive,2,Divorced,4623,2099,8,Y,No,12,4,4,80,0,0,3,3,3,3,2,7
45,No,Travel_Rarely,637,Sales,9,1,Life Sciences,1,10907361,4,Female,79,3,1,Sales Representative,4,Married,3612,2094,5,Y,No,12,3,4,80,0,2,2,2,10,2,1,4
25,No,Travel_Rarely,473,Sales,4,1,Life Sciences,1,3184136,2,Male,74,3,2,Laboratory Technician,4,Married,1644,8596,2,Y,Yes,11,3,4,80,0,4,2,3,11,0,0,1
18,No,Travel_Rarely,887,Research & Development,19,2,Life Sciences,1,6283473,3,Female,100,3,2,Healthcare Representative,2,Married,3803,8428,6,Y,No,11,3,2,80,1,4,5,4,9,8,5,1
32,No,Travel_Rarely,1068,Research & Development,8,4,Medical,1,261641,4,Male,54,3,1,Laboratory Technician,2,Divorced,2163,3155,0,Y,No,12,3,1,80,0,0,6,2,10,2,0,8
40,No,Travel_Rarely,1118,Research & Development,4,3,Technical Degree,1,1742302,3,Female,77,3,3,Research Scientist,3,Married,2455,3769,0,Y,Yes,15,3,1,80,0,7,2,3,12,6,3,2
38,No,Travel_Rarely,1091,Research & Development,12,1,Technical Degree,1,3320853,4,Female,97,3,2,Manager,1,Married,8061,2094,3,Y,No,13,3,3,80,0,0,3,3,13,0,0,0
45,No,Travel_Rarely,1496,Research & Development,29,1,Technical Degree,1,3723206,3,Female,72,3,1,Manager,4,Single,1321,10579,0,Y,No,16,3,1,80,0,2,1,3,10,2,1,7
29,No,Travel_Rarely,549,Sales,13,3,Life Sciences,1,5393027,4,Female,97,3,1,Laboratory Technician,3,Married,2121,7889,2,Y,No,18,4,1,80,0,3,1,3,8,0,4,7
54,No,Travel_Rarely,588,Research & Development,11,2,Technical Degree,1,9651321,2,Male,81,3,4,Human Resources,1,Single,3570,17303,2,Y,Yes,12,4,2,80,1,0,5,3,3,2,0,2
47,No,Travel_Rarely,642,Research & Development,2,3,Life Sciences,1,5734175,2,Male,67,3,3,Manager,4,Married,1341,6471,2,Y,Yes,15,3,3,80,0,13,2,3,1,6,2,7
25,No,Travel_Rarely,123,Research & Development,2,2,Life Sciences,1,3823082,2,Male,60,2,1,Sales Executive,2,Married,5359,6741,7,Y,Yes,12,4,4,80,0,0,3,2,7,3,1,1
27,No,Travel_Rarely,1290,Sales,1,2,Marketing,1,12343086,1,Male,72,2,2,Human Resources,2,Married,4157,3919,6,Y,Yes,24,4,4,80,0,6,3,3,3,6,2,0
33,Yes,Travel_Rarely,893,Sales,18,1,Medical,1,12800801,2,Male,91,3,4,Laboratory Technician,3,Divorced,10434,13388,1,Y,Yes,11,3,4,80,0,1,3,3,9,3,6,8
20,No,Travel_Rarely,1015,Sales,22,3,Marketing,1,15640953,4,Male,90,2,1,Research Scientist,1,Married,4495,7388,1,Y,Yes,12,3,4,80,0,0,2,3,14,3,3,5
34,Yes,Travel_Rarely,887,Research & Development,19,4,Life Sciences,1,9377616,3,Male,61,3,3,Sales Executive,1,Married,2488,2534,1,Y,Yes,11,3,3,80,3,0,5,4,3,1,2,0
22,No,Travel_Rarely,766,Research & Development,29,1,Human Resources,1,11235222,3,Female,71,2,4,Laboratory Technician,4,Married,3411,14376,2,Y,No,15,3,3,80,1,3,5,3,4,7,1,1
28,No,Travel_Rarely,520,Research & Development,10,3,Medical,1,6342432,3,Male,79,3,5,Laboratory Technician,4,Single,2111,2094,1,Y,No,13,3,4,80,0,7,2,3,8,2,15,1
34,Yes,Travel_Rarely,952,Research & Development,27,4,Medical,1,4553997,3,Female,95,2,1,Sales Executive,1,Married,3467,22257,6,Y,No,19,3,3,80,1,1,2,3,8,0,5,7
39,No,Travel_Rarely,112,Research & Development,5,2,Medical,1,3643000,3,Male,94,3,1,Laboratory Technician,4,Single,9376,13725,0,Y,No,12,3,2,80,2,6,3,3,9,2,2,1
29,No,Travel_Frequently,847,Sales,18,4,Medical,1,3786440,1,Male,76,4,1,Laboratory Technician,1,Divorced,11510,24819,6,Y,No,17,3,3,80,0,13,2,3,3,0,1,0
34,No,Travel_Rarely,1261,Research & Development,23,2,Life Sciences,1,10331416,1,Female,89,2,5,Sales Executive,1,Single,1295,3005,8,Y,Yes,19,3,2,80,3,20,6,2,4,0,1,1
35,No,Travel_Frequently,987,Research & Development,13,4,Life Sciences,1,15499579,2,Female,68,3,1,Laboratory Technician,3,Divorced,2867,4956,0,Y,Yes,11,3,4,80,1,7,2,2,9,1,14,0
23,No,Travel_Rarely,458,Research & Development,29,4,Other,1,15927929,4,Male,96,4,3,Research Scientist,2,Married,16286,11747,1,Y,No,14,3,4,80,1,0,3,4,11,8,3,1
58,No,Travel_Frequently,640,Research & Development,15,3,Life Sciences,1,5625439,1,Male,62,3,2,Laboratory Technician,1,Married,1863,17059,1,Y,No,24,3,4,80,2,2,6,3,5,14,1,8
18,Yes,Travel_Rarely,755,Research & Development,25,4,Life Sciences,1,14701761,3,Male,80,4,5,Sales Executive,3,Divorced,6366,2094,8,Y,No,11,4,3,80,0,4,3,2,9,2,0,5
22,No,Travel_Rarely,1399,Research & Development,3,3,Medical,1,10454876,1,Male,100,3,3,Sales Executive,4,Married,3154,2094,8,Y,No,16,3,3,80,1,6,3,3,14,3,4,1
37,No,Travel_Rarely,104,Research & Development,10,3,Life Sciences,1,6942096,2,Male,57,4,3,Manufacturing Director,3,Single,14730,3510,9,Y,No,19,3,2,80,0,8,3,3,5,3,1,4
40,No,Travel_Rarely,609,Research & Development,15,4,Other,1,15250892,2,Female,100,3,1,Research Scientist,1,Married,2590,4677,1,Y,No,12,3,3,80,1,0,3,2,10,6,1,2
18,Yes,Travel_Frequently,172,Sales,26,1,Technical Degree,1,2810560,2,Male,79,2,3,Human Resources,1,Married,2969,7823,8,Y,No,12,4,3,80,0,20,3,3,9,7,2,0
38,No,Travel_Rarely,528,Research & Development,24,3,Technical Degree,1,14715279,3,Female,92,3,1,Laboratory Technician,2,Married,3824,5371,6,Y,No,11,3,1,80,1,2,3,3,6,6,0,8
37,Yes,Travel_Rarely,804,Research & Development,2,4,Medical,1,10235849,4,Male,71,2,1,Sales Representative,3,Married,2584,6294,5,Y,No,14,3,2,80,0,0,3,3,33,2,1,0
41,Yes,Travel_Rarely,1400,Research & Development,29,4,Life Sciences,1,9572461,3,Female,51,3,2,Human Resources,2,Divorced,2587,10056,3,Y,No,11,3,1,80,0,21,2,3,6,1,1,4
18,No,Travel_Rarely,1336,Research & Development,4,2,Medical,1,7924198,1,Female,63,3,3,Healthcare Representative,3,Married,2660,2767,4,Y,No,17,3,2,80,1,12,3,3,12,12,1,0
37,No,Travel_Rarely,1218,Research & Development,23,2,Medical,1,16029133,2,Male,78,3,1,Laboratory Technician,3,Married,5737,4284,6,Y,No,11,3,2,80,1,0,2,1,24,6,15,0
