job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
AI Engineer,Enterprise,Healthcare,Singapore,Onsite,Entry,0,Master,0,1,1,1,1,204143,1,2025,High,7
Data Analyst,Enterprise,E-commerce,USA,Hybrid,Mid,14,Master,1,1,0,1,0,133959,6,2026,High,1
AI Engineer,MNC,Healthcare,Canada,Hybrid,Senior,2,Bachelor,1,0,1,1,0,68105,1,2020,High,6
Data Scientist,MNC,Finance,India,Hybrid,Mid,2,Master,1,1,0,1,0,140078,2,2020,Low,6
Business Analyst,Enterprise,Retail,Germany,Remote,Entry,9,PhD,0,1,1,1,0,164525,6,2023,Low,4
Data Engineer,Enterprise,Retail,UK,Remote,Senior,14,PhD,0,1,0,0,1,125177,12,2024,High,6
AI Engineer,MNC,Finance,Germany,Onsite,Mid,1,Master,1,0,1,1,0,194760,12,2024,High,8
AI Engineer,Enterprise,Healthcare,Canada,Remote,Mid,0,Bachelor,0,1,1,0,0,195943,6,2022,High,1
Business Analyst,Startup,Retail,Canada,Hybrid,Entry,11,PhD,0,1,0,1,1,77491,2,2023,High,6
Data Analyst,MNC,Retail,UK,Hybrid,Entry,0,Bachelor,0,1,1,1,1,118557,1,2022,High,8
Data Analyst,Startup,Retail,Singapore,Hybrid,Mid,5,Master,1,0,1,0,0,103458,4,2020,High,1
Data Engineer,Enterprise,Retail,Australia,Hybrid,Senior,14,Bachelor,0,1,1,1,1,133085,2,2020,Low,3
Data Analyst,Enterprise,Retail,UK,Hybrid,Senior,14,PhD,1,0,1,0,0,119304,9,2024,Low,7
Data Analyst,Medium,Technology,USA,Onsite,Mid,7,Master,0,0,0,1,1,135454,1,2024,Medium,7
AI Engineer,Enterprise,Healthcare,Germany,Onsite,Entry,9,PhD,0,0,1,0,0,124099,1,2020,Medium,2
Data Analyst,MNC,Retail,Canada,Onsite,Senior,7,PhD,0,0,0,1,0,138215,7,2020,High,4
Machine Learning Engineer,Medium,Retail,UK,Remote,Mid,1,Bachelor,0,1,1,0,0,201878,11,2021,High,3
Data Engineer,Enterprise,E-commerce,UK,Onsite,Entry,14,Bachelor,1,0,1,0,1,127801,4,2021,Low,7
Data Scientist,Enterprise,Finance,Canada,Onsite,Mid,8,Master,1,1,1,0,0,124378,2,2023,High,3
Business Analyst,Enterprise,Technology,UK,Onsite,Mid,10,Bachelor,1,0,1,1,0,141778,4,2025,Low,4
Data Engineer,MNC,Technology,UK,Remote,Mid,7,Bachelor,1,1,0,0,1,90711,5,2024,High,5
Data Scientist,Medium,Education,Australia,Hybrid,Senior,10,Master,1,1,1,1,0,47780,3,2020,High,8
Data Engineer,MNC,Healthcare,USA,Onsite,Entry,12,Bachelor,1,1,1,1,0,111713,2,2021,High,5
AI Engineer,MNC,Retail,Germany,Hybrid,Senior,5,Master,1,1,1,0,1,130422,8,2026,High,6
AI Engineer,Enterprise,Retail,Australia,Remote,Mid,8,Master,1,0,0,0,1,74124,11,2023,High,4
Data Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,3,Bachelor,1,1,0,0,0,156051,12,2025,High,2
Data Scientist,MNC,Retail,India,Onsite,Entry,14,PhD,1,1,1,1,0,113765,9,2025,Medium,3
Data Analyst,MNC,E-commerce,UK,Remote,Entry,9,Bachelor,0,1,0,0,0,112256,3,2022,Medium,6
Data Engineer,Enterprise,Retail,Singapore,Hybrid,Senior,7,Bachelor,1,1,1,0,0,127521,4,2025,High,9
Data Scientist,Enterprise,Finance,Singapore,Onsite,Senior,5,PhD,0,0,1,1,0,124187,1,2021,High,9
Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Entry,1,Bachelor,1,1,1,0,0,112458,3,2024,High,9
Data Engineer,Enterprise,E-commerce,Canada,Remote,Entry,9,Master,0,1,0,0,0,190856,12,2026,Medium,6
AI Engineer,Medium,Finance,India,Hybrid,Mid,1,Master,0,1,1,1,0,123075,10,2024,High,5
Machine Learning Engineer,Enterprise,Finance,Germany,Remote,Mid,14,Bachelor,1,0,0,0,0,52947,6,2026,High,6
Machine Learning Engineer,Medium,E-commerce,India,Remote,Mid,1,Bachelor,1,0,0,0,0,75719,6,2025,Low,2
Data Engineer,Enterprise,Technology,Singapore,Hybrid,Mid,2,Bachelor,1,1,1,1,0,121791,8,2022,Low,2
Data Engineer,MNC,Healthcare,Australia,Onsite,Mid,8,PhD,1,1,1,0,0,113233,11,2020,High,5
Business Analyst,Enterprise,Retail,UK,Hybrid,Senior,0,Bachelor,1,1,1,1,1,80245,3,2022,High,1
Machine Learning Engineer,Medium,Education,USA,Hybrid,Mid,10,Bachelor,1,0,0,1,1,204143,7,2023,High,5
Data Scientist,Enterprise,Technology,Germany,Hybrid,Entry,14,Master,1,0,0,0,0,140337,6,2020,High,1
AI Engineer,Enterprise,Finance,UK,Remote,Entry,12,Master,0,1,1,1,0,183939,1,2026,Low,5
Data Scientist,Medium,Healthcare,Australia,Remote,Entry,1,Master,1,0,0,1,0,132216,2,2025,High,5
AI Engineer,Medium,Technology,USA,Onsite,Entry,9,Master,1,1,1,1,0,181830,6,2024,High,3
Data Engineer,MNC,E-commerce,Australia,Hybrid,Entry,12,Master,1,1,0,0,0,129093,3,2023,High,1
Data Engineer,Startup,Healthcare,Singapore,Onsite,Entry,2,PhD,1,1,1,0,0,139351,6,2023,Low,3
Data Analyst,MNC,Finance,UK,Remote,Senior,14,PhD,0,1,0,0,0,61781,10,2024,Low,7
Data Engineer,Enterprise,Technology,India,Remote,Senior,13,PhD,0,1,1,1,0,101658,1,2024,High,9
Machine Learning Engineer,Enterprise,Finance,Canada,Hybrid,Entry,1,Master,1,0,0,0,1,45083,1,2026,Low,6
AI Engineer,Enterprise,E-commerce,USA,Onsite,Entry,14,Master,1,1,1,1,1,142237,12,2026,Medium,1
AI Engineer,Startup,Healthcare,Canada,Remote,Senior,10,PhD,0,0,1,1,0,45083,1,2023,Low,9
Data Analyst,Enterprise,Education,Germany,Hybrid,Mid,2,PhD,1,0,1,0,1,65047,10,2026,Low,5
Business Analyst,Medium,Education,Australia,Hybrid,Senior,0,Bachelor,1,1,0,1,0,199258,3,2020,Medium,9
Data Analyst,Startup,Healthcare,Singapore,Onsite,Mid,0,Bachelor,1,1,1,1,0,85411,3,2026,High,5
Business Analyst,Enterprise,Education,USA,Onsite,Senior,9,PhD,1,0,1,1,1,128677,1,2022,High,7
Data Analyst,Startup,Healthcare,UK,Remote,Senior,11,PhD,1,0,1,1,0,177354,1,2025,High,6
AI Engineer,Medium,Education,Singapore,Hybrid,Entry,2,Master,1,1,0,0,0,136848,10,2020,High,5
Machine Learning Engineer,Enterprise,Retail,Australia,Hybrid,Senior,8,Bachelor,1,0,0,1,0,134206,5,2021,High,9
Data Analyst,MNC,Technology,India,Onsite,Mid,14,PhD,1,0,1,1,1,104897,1,2023,Medium,2
Data Analyst,Medium,E-commerce,USA,Onsite,Senior,13,Master,1,1,1,1,0,91698,1,2020,High,5
Data Engineer,Medium,Finance,India,Hybrid,Entry,10,Bachelor,0,0,0,1,1,110556,1,2026,High,9
Data Analyst,MNC,Technology,Canada,Remote,Mid,2,PhD,1,1,0,1,0,119483,12,2025,High,2
AI Engineer,MNC,Healthcare,Australia,Hybrid,Entry,14,PhD,1,1,0,1,1,76647,7,2021,High,8
Machine Learning Engineer,MNC,Finance,Australia,Remote,Mid,2,PhD,1,0,1,0,1,45083,7,2022,High,3
Data Engineer,Enterprise,Healthcare,Canada,Onsite,Entry,3,Bachelor,0,0,0,1,0,124590,2,2022,Low,5
Machine Learning Engineer,Enterprise,Healthcare,UK,Hybrid,Mid,13,PhD,1,0,1,1,0,164878,6,2024,High,7
AI Engineer,Enterprise,Education,Singapore,Hybrid,Mid,9,Master,1,1,1,1,0,72828,12,2021,Medium,3
Data Analyst,Enterprise,Healthcare,Germany,Hybrid,Senior,2,Master,0,1,1,1,1,105332,7,2024,High,8
Data Scientist,MNC,Retail,Canada,Remote,Mid,14,Master,1,0,0,0,1,166217,11,2022,High,8
Data Analyst,Enterprise,Technology,UK,Remote,Entry,0,Master,1,1,1,0,0,130020,2,2022,High,7
AI Engineer,MNC,Healthcare,USA,Remote,Senior,2,Bachelor,0,0,1,0,0,134262,8,2021,High,2
Machine Learning Engineer,Startup,E-commerce,USA,Hybrid,Senior,9,Master,1,0,0,0,1,139355,6,2022,Low,5
Data Analyst,Startup,E-commerce,UK,Hybrid,Mid,0,Bachelor,1,1,0,1,0,86815,2,2023,High,4
AI Engineer,Startup,Education,Canada,Remote,Mid,13,Master,1,1,0,1,0,80323,1,2025,High,8
Data Engineer,Startup,Healthcare,Germany,Remote,Senior,9,PhD,1,1,0,1,0,106986,8,2023,High,6
AI Engineer,Enterprise,Finance,USA,Onsite,Entry,2,Bachelor,0,1,1,1,1,135919,1,2021,High,4
Data Engineer,MNC,Healthcare,Canada,Onsite,Entry,10,Bachelor,0,1,1,1,1,103565,2,2026,High,8
Data Analyst,Enterprise,Retail,India,Hybrid,Mid,13,PhD,0,1,0,1,1,186468,2,2026,High,5
Data Scientist,MNC,Finance,India,Onsite,Entry,10,PhD,1,1,1,0,1,150756,1,2021,High,3
Data Engineer,MNC,Retail,Singapore,Hybrid,Entry,7,PhD,1,1,1,1,0,204143,1,2026,Medium,8
Data Engineer,Medium,Technology,USA,Onsite,Mid,7,Bachelor,0,1,1,1,0,99005,1,2022,Medium,9
Data Engineer,Startup,Retail,Germany,Onsite,Entry,14,Bachelor,1,1,1,1,1,91613,10,2023,Medium,6
AI Engineer,Startup,E-commerce,UK,Remote,Entry,12,PhD,0,0,1,0,0,111855,1,2026,Low,6
AI Engineer,MNC,Education,Canada,Hybrid,Mid,10,Bachelor,1,0,0,0,0,106176,3,2026,Low,6
Machine Learning Engineer,Startup,Retail,Germany,Onsite,Senior,1,Master,1,0,0,1,0,141338,12,2022,Medium,7
Data Engineer,Enterprise,Retail,UK,Onsite,Mid,12,Bachelor,0,1,1,1,0,126407,1,2025,High,1
Machine Learning Engineer,MNC,Technology,India,Hybrid,Mid,2,PhD,0,1,0,0,0,196164,1,2023,Medium,8
Data Engineer,Medium,Retail,Singapore,Onsite,Mid,12,Master,1,0,1,1,0,165035,1,2020,Low,3
Business Analyst,Startup,Retail,Canada,Hybrid,Mid,8,PhD,1,1,1,1,0,148100,11,2021,Medium,4
Data Analyst,Startup,Education,USA,Hybrid,Mid,7,Master,1,0,0,1,1,204143,3,2024,High,1
Data Engineer,Enterprise,Healthcare,Canada,Remote,Mid,14,PhD,0,1,1,1,1,107119,2,2024,High,5
Data Engineer,Medium,Healthcare,Germany,Hybrid,Senior,1,PhD,1,1,1,0,0,122534,1,2021,High,3
Data Analyst,Enterprise,Technology,UK,Hybrid,Mid,9,PhD,1,1,1,1,0,83861,6,2022,Low,1
Business Analyst,Medium,E-commerce,Singapore,Remote,Entry,1,Master,1,1,0,0,0,81427,3,2024,High,3
Data Engineer,Enterprise,Retail,Singapore,Hybrid,Mid,7,Bachelor,1,1,1,0,0,204143,1,2023,High,8
Business Analyst,Enterprise,Education,USA,Onsite,Mid,3,Bachelor,1,1,1,1,0,80764,6,2024,Medium,1
Data Analyst,Enterprise,Finance,Canada,Onsite,Mid,0,Master,1,0,1,1,0,130316,1,2026,Medium,3
Data Engineer,MNC,Healthcare,USA,Remote,Senior,1,PhD,1,0,0,1,1,99924,4,2023,High,5
Data Scientist,Medium,Education,Germany,Remote,Mid,3,Bachelor,1,1,0,0,0,194241,1,2025,High,9
Data Scientist,Enterprise,Finance,Germany,Remote,Mid,4,PhD,0,1,0,1,0,125922,7,2021,High,2
Data Analyst,Medium,Finance,Singapore,Remote,Entry,0,PhD,0,1,1,0,0,81654,12,2026,High,8
Business Analyst,Enterprise,Finance,India,Remote,Senior,10,PhD,1,1,1,1,0,72614,4,2026,High,6
Business Analyst,Startup,Education,Australia,Onsite,Entry,3,Bachelor,0,1,1,1,0,135123,3,2024,High,7
Business Analyst,Startup,Healthcare,Canada,Hybrid,Senior,0,Master,1,0,0,0,1,146702,5,2026,High,4
Data Scientist,Enterprise,Education,UK,Onsite,Entry,9,PhD,0,1,1,1,0,93173,12,2020,High,9
Data Scientist,Startup,Finance,USA,Remote,Mid,10,PhD,0,1,1,1,0,62958,2,2022,High,4
Machine Learning Engineer,Startup,Finance,Australia,Hybrid,Mid,3,Master,1,1,1,0,1,163177,1,2026,High,2
Data Analyst,MNC,E-commerce,USA,Hybrid,Mid,0,Bachelor,1,1,1,0,0,100666,5,2026,Medium,3
AI Engineer,Enterprise,E-commerce,Germany,Hybrid,Entry,7,PhD,1,1,1,0,0,45083,3,2021,Low,7
Data Engineer,Enterprise,Retail,Singapore,Hybrid,Senior,14,PhD,1,1,1,0,1,123496,2,2021,Medium,3
Data Engineer,Medium,Education,Germany,Onsite,Entry,0,PhD,0,1,0,0,1,185817,1,2021,High,8
Data Engineer,Startup,Finance,India,Onsite,Entry,10,Bachelor,1,1,1,0,0,79339,3,2025,High,1
Business Analyst,Medium,Education,Singapore,Remote,Mid,8,Master,1,0,1,0,0,111558,1,2023,Low,1
Data Analyst,Startup,Healthcare,Canada,Onsite,Entry,11,PhD,1,0,1,1,1,134547,1,2025,Medium,8
Business Analyst,Enterprise,Healthcare,Australia,Hybrid,Mid,14,Master,0,0,1,0,0,142129,1,2025,High,3
AI Engineer,Startup,Technology,Germany,Onsite,Senior,8,Master,1,0,1,1,1,156927,2,2026,High,3
Machine Learning Engineer,Startup,Retail,USA,Remote,Mid,1,Bachelor,1,1,0,0,0,127858,2,2026,Low,8
Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Entry,0,PhD,0,1,0,1,1,59613,2,2021,Medium,7
Data Analyst,Enterprise,E-commerce,Canada,Hybrid,Mid,14,Bachelor,1,0,1,0,1,108821,6,2021,High,5
AI Engineer,MNC,E-commerce,Canada,Hybrid,Mid,7,Bachelor,1,0,0,0,0,123435,3,2022,Low,6
AI Engineer,Enterprise,Finance,UK,Onsite,Entry,6,PhD,1,1,1,1,0,155945,6,2024,Low,4
Machine Learning Engineer,Enterprise,E-commerce,USA,Hybrid,Mid,7,Master,0,1,0,0,0,81445,3,2024,Medium,2
Data Analyst,Enterprise,Healthcare,Canada,Hybrid,Mid,7,Bachelor,0,1,1,1,1,200849,10,2024,High,6
Data Engineer,Medium,Education,Canada,Onsite,Senior,13,PhD,1,1,1,1,1,68691,6,2023,High,4
Data Analyst,Enterprise,Finance,Canada,Remote,Senior,3,Bachelor,1,1,1,0,1,92102,8,2023,High,6
Data Analyst,Startup,Finance,UK,Onsite,Entry,1,Bachelor,1,1,1,1,1,83999,6,2023,High,5
Business Analyst,Medium,Technology,UK,Hybrid,Entry,2,PhD,1,0,1,0,1,169513,9,2026,Medium,5
AI Engineer,Enterprise,Education,Singapore,Hybrid,Mid,1,PhD,1,0,1,0,0,65390,3,2026,Medium,2
Data Analyst,Medium,Healthcare,Singapore,Remote,Mid,10,Bachelor,0,1,1,1,0,71447,3,2021,Low,2
Data Analyst,Enterprise,Retail,Canada,Remote,Senior,9,PhD,0,1,1,1,0,79469,8,2021,High,7
Data Analyst,Enterprise,Retail,Germany,Onsite,Entry,6,PhD,1,0,1,1,1,130220,5,2022,High,7
Data Engineer,Enterprise,Education,Singapore,Hybrid,Mid,14,PhD,1,0,1,0,0,66723,11,2026,High,6
Data Analyst,Enterprise,Technology,UK,Remote,Entry,14,Bachelor,1,0,1,0,0,134163,1,2024,Medium,3
Business Analyst,Startup,E-commerce,Australia,Hybrid,Mid,14,Master,1,1,1,0,1,106961,10,2024,High,5
AI Engineer,Enterprise,Retail,India,Hybrid,Senior,14,Bachelor,1,1,0,0,1,141010,3,2025,High,6
Business Analyst,Startup,Healthcare,UK,Hybrid,Entry,9,Bachelor,1,0,1,1,0,63824,7,2020,High,1
Business Analyst,Enterprise,Education,Australia,Hybrid,Mid,1,PhD,0,1,1,0,1,120640,7,2021,High,6
AI Engineer,Startup,Retail,Australia,Remote,Senior,11,Bachelor,1,1,1,0,0,107502,8,2023,Medium,7
AI Engineer,Startup,Finance,Germany,Remote,Mid,9,Master,1,1,0,1,0,155913,10,2022,High,7
Data Engineer,Enterprise,Technology,Australia,Remote,Entry,6,Bachelor,1,0,0,0,0,61346,3,2023,High,2
Data Engineer,Enterprise,Retail,USA,Hybrid,Mid,1,Bachelor,1,0,1,1,0,113556,4,2023,Medium,8
Data Analyst,Medium,Technology,Australia,Onsite,Entry,14,PhD,0,1,0,0,1,151057,6,2021,High,9
Data Analyst,Medium,Retail,Singapore,Hybrid,Entry,2,Master,1,0,1,0,0,133124,3,2026,High,6
Data Analyst,Startup,Education,USA,Onsite,Senior,4,Master,0,1,0,0,0,88816,6,2021,High,8
AI Engineer,Medium,Retail,Singapore,Remote,Entry,1,Master,0,0,1,0,0,84465,1,2022,Low,4
Business Analyst,Enterprise,Retail,Singapore,Hybrid,Mid,0,PhD,1,0,1,0,0,93582,11,2023,Low,1
Data Analyst,Enterprise,Finance,India,Onsite,Mid,10,PhD,1,1,1,1,1,86030,4,2022,High,6
AI Engineer,Enterprise,Finance,Canada,Remote,Mid,10,Master,1,1,1,0,0,110701,4,2023,High,6
Data Engineer,Enterprise,Healthcare,India,Onsite,Senior,9,PhD,0,1,1,1,1,45083,1,2026,Low,1
Business Analyst,Medium,Education,Canada,Remote,Entry,1,Master,1,0,0,0,0,93252,3,2022,Low,2
Data Scientist,Enterprise,Retail,Australia,Remote,Senior,0,Bachelor,0,1,1,1,0,123819,6,2025,High,8
Data Scientist,MNC,Retail,India,Onsite,Mid,11,PhD,1,1,0,1,1,137762,1,2023,High,2
Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Mid,4,PhD,1,0,0,1,1,125281,2,2026,High,8
Data Analyst,Medium,Healthcare,Canada,Remote,Mid,14,Bachelor,0,1,0,1,1,168737,12,2024,High,1
AI Engineer,Startup,Finance,USA,Remote,Entry,1,PhD,1,1,1,0,1,121111,1,2026,High,5
Data Analyst,Enterprise,Technology,Germany,Hybrid,Mid,4,Bachelor,0,1,1,0,0,114319,6,2023,High,4
Data Analyst,MNC,Education,India,Onsite,Entry,9,PhD,1,0,0,1,0,124483,6,2022,Medium,8
AI Engineer,Medium,E-commerce,Singapore,Remote,Entry,11,Master,1,0,1,1,0,163277,1,2024,High,3
Machine Learning Engineer,Enterprise,Technology,Canada,Hybrid,Mid,1,Bachelor,1,1,0,0,1,153764,1,2024,Medium,3
Data Scientist,Startup,E-commerce,Singapore,Onsite,Senior,7,PhD,1,0,1,1,1,112095,7,2023,High,1
AI Engineer,Startup,Finance,Australia,Hybrid,Entry,3,Bachelor,1,1,1,1,0,108316,12,2026,High,8
Data Analyst,Medium,Retail,Canada,Onsite,Mid,7,Master,1,0,1,0,1,67649,1,2023,High,7
AI Engineer,Medium,Technology,UK,Hybrid,Mid,7,PhD,1,1,1,1,1,142767,8,2024,High,6
Data Engineer,Startup,Education,Australia,Remote,Entry,10,Bachelor,0,1,1,1,1,56933,8,2021,Low,9
Data Analyst,Medium,Retail,Canada,Hybrid,Mid,6,Master,0,1,1,0,0,123705,6,2020,Low,3
Data Analyst,MNC,E-commerce,Germany,Remote,Entry,8,PhD,1,1,0,0,1,153384,1,2023,High,4
Data Analyst,MNC,Education,India,Remote,Mid,0,Bachelor,1,1,1,1,0,202396,2,2024,High,4
Data Analyst,MNC,E-commerce,USA,Hybrid,Mid,4,PhD,1,1,0,1,0,156960,4,2021,Low,7
Machine Learning Engineer,Enterprise,Education,India,Onsite,Mid,8,PhD,0,1,1,0,0,107873,2,2023,Low,1
Data Analyst,Enterprise,Education,UK,Onsite,Mid,2,PhD,1,1,0,0,1,123611,1,2023,High,3
Data Engineer,Enterprise,Finance,Singapore,Hybrid,Entry,5,Bachelor,1,1,1,1,1,107520,1,2026,Low,7
Business Analyst,Startup,E-commerce,Canada,Remote,Mid,14,Bachelor,1,0,0,1,0,85478,8,2022,High,1
Data Engineer,Medium,E-commerce,Australia,Remote,Entry,2,Bachelor,1,1,1,0,0,110622,10,2024,High,5
Data Engineer,Enterprise,Healthcare,USA,Hybrid,Senior,8,Master,1,1,1,1,0,79185,6,2024,Low,6
Business Analyst,MNC,Technology,USA,Hybrid,Mid,6,Bachelor,1,0,1,0,0,142658,3,2020,Low,5
Business Analyst,Medium,Healthcare,UK,Remote,Mid,7,Bachelor,1,1,1,1,1,93826,6,2025,High,7
Data Analyst,Enterprise,Healthcare,Singapore,Remote,Entry,1,Bachelor,1,1,1,1,0,113334,1,2020,High,7
Data Analyst,Startup,Finance,India,Hybrid,Mid,2,PhD,0,1,0,0,1,54318,7,2024,High,7
Data Engineer,Enterprise,Finance,Australia,Hybrid,Mid,10,Master,1,1,1,1,1,101962,1,2020,High,3
Data Scientist,Medium,Finance,Canada,Remote,Mid,1,PhD,1,0,0,1,0,115056,3,2026,Medium,8
Data Engineer,Enterprise,Finance,Singapore,Remote,Entry,3,Bachelor,1,0,0,0,1,110824,12,2022,Low,6
AI Engineer,Startup,Finance,USA,Hybrid,Mid,2,PhD,0,1,0,1,1,47546,1,2024,High,4
Machine Learning Engineer,MNC,Healthcare,UK,Remote,Entry,12,Bachelor,0,1,1,0,1,85346,8,2023,High,8
Data Analyst,Startup,Retail,Australia,Hybrid,Entry,3,Master,1,1,1,0,0,127151,6,2021,High,1
Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Senior,0,Bachelor,1,0,1,1,0,113346,6,2026,High,7
Data Scientist,Medium,Finance,Canada,Remote,Mid,14,Master,0,1,0,1,0,132427,8,2022,High,3
AI Engineer,Startup,E-commerce,UK,Remote,Mid,8,Bachelor,1,0,0,0,0,64730,1,2023,Low,3
Data Engineer,Startup,Technology,Singapore,Remote,Entry,0,PhD,1,1,0,0,1,83530,3,2021,Low,7
Machine Learning Engineer,Enterprise,Education,USA,Remote,Senior,1,Master,0,0,0,0,0,195345,7,2020,High,5
Data Analyst,Enterprise,E-commerce,Singapore,Hybrid,Mid,0,Master,1,0,0,0,0,113577,10,2020,High,6
Data Analyst,Medium,E-commerce,Canada,Onsite,Mid,0,Master,1,0,0,1,0,119421,11,2026,High,8
AI Engineer,MNC,Healthcare,Canada,Hybrid,Entry,9,PhD,0,0,0,1,0,95863,2,2022,Medium,8
Machine Learning Engineer,Medium,Healthcare,India,Hybrid,Senior,10,Bachelor,1,1,0,1,1,108774,9,2026,Low,7
AI Engineer,Enterprise,Technology,Germany,Onsite,Mid,1,PhD,1,1,1,1,0,130886,3,2026,High,6
Machine Learning Engineer,Medium,Finance,Canada,Onsite,Mid,4,PhD,1,0,0,1,1,131206,1,2023,High,3
Data Analyst,MNC,Finance,Canada,Remote,Mid,14,Bachelor,1,0,1,0,0,134580,6,2025,High,4
Machine Learning Engineer,Enterprise,E-commerce,India,Remote,Senior,0,Bachelor,1,1,0,1,1,130508,4,2025,High,7
Data Scientist,Startup,Education,Australia,Onsite,Mid,14,Master,1,1,1,1,0,87906,6,2026,High,7
Data Analyst,Startup,Healthcare,Canada,Remote,Mid,1,PhD,0,1,1,0,1,167045,5,2024,Low,4
AI Engineer,Startup,Education,India,Onsite,Entry,1,Bachelor,0,1,1,1,0,101160,2,2022,High,5
Data Analyst,Enterprise,Healthcare,UK,Onsite,Senior,9,PhD,1,1,0,1,0,177675,1,2026,Medium,4
Business Analyst,Medium,Healthcare,USA,Onsite,Mid,4,PhD,1,1,0,0,0,125921,6,2026,High,6
AI Engineer,MNC,Education,USA,Remote,Senior,7,Master,1,0,0,1,0,143467,6,2022,Medium,4
Machine Learning Engineer,Medium,Technology,USA,Onsite,Senior,1,Master,1,0,1,0,0,154254,3,2026,Low,8
Data Scientist,Startup,Retail,USA,Onsite,Entry,1,PhD,0,1,0,1,1,158037,6,2025,High,6
Data Analyst,Startup,Finance,Australia,Remote,Senior,1,PhD,1,0,1,0,1,122564,4,2026,Medium,6
Machine Learning Engineer,Enterprise,Education,UK,Remote,Entry,10,Master,1,1,1,1,0,189040,7,2026,High,4
Machine Learning Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,11,Bachelor,0,1,1,1,1,86793,12,2025,High,6
Data Engineer,MNC,Finance,USA,Hybrid,Entry,7,Bachelor,1,0,1,1,0,96974,6,2020,High,3
Business Analyst,Startup,Finance,UK,Remote,Mid,7,Master,1,1,0,1,0,105789,10,2026,Low,2
Data Engineer,Startup,E-commerce,USA,Hybrid,Entry,7,PhD,1,0,0,0,1,100243,7,2026,Low,1
Data Scientist,Enterprise,E-commerce,Canada,Hybrid,Entry,8,Bachelor,1,0,1,1,0,119942,2,2026,High,6
Business Analyst,MNC,Healthcare,Germany,Remote,Entry,13,Bachelor,1,0,1,1,0,85442,2,2021,High,1
Data Scientist,Medium,Finance,Canada,Remote,Mid,8,PhD,0,0,0,1,1,162473,1,2020,Medium,8
Data Analyst,Startup,E-commerce,USA,Hybrid,Mid,12,Bachelor,1,1,0,1,0,59077,2,2022,Low,6
Machine Learning Engineer,Startup,Healthcare,Canada,Remote,Mid,5,Master,0,0,1,1,0,176806,1,2025,High,4
Machine Learning Engineer,Enterprise,Finance,UK,Hybrid,Mid,14,Master,1,1,0,1,1,204143,1,2025,High,4
Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Mid,8,Bachelor,0,0,0,1,0,136398,3,2023,High,7
Machine Learning Engineer,Startup,E-commerce,Singapore,Hybrid,Entry,7,Bachelor,1,0,1,1,1,146861,12,2020,High,4
Data Scientist,MNC,Finance,Singapore,Hybrid,Entry,7,PhD,0,1,1,0,1,163730,10,2023,High,5
Machine Learning Engineer,Medium,Finance,UK,Onsite,Senior,14,PhD,1,1,1,1,1,128032,4,2020,High,2
Data Engineer,Enterprise,Finance,UK,Remote,Entry,2,Master,0,0,1,0,0,161939,4,2022,High,3
Data Analyst,MNC,Healthcare,Canada,Remote,Mid,6,Master,1,0,0,1,1,112653,2,2022,High,7
AI Engineer,Enterprise,E-commerce,UK,Remote,Senior,14,Bachelor,0,0,0,0,0,122885,11,2024,High,7
Data Analyst,MNC,E-commerce,India,Remote,Mid,10,Master,0,1,1,1,1,85798,7,2021,High,8
Business Analyst,MNC,Education,Germany,Remote,Mid,9,Master,0,0,0,0,1,83952,12,2026,High,4
AI Engineer,Enterprise,Finance,UK,Remote,Mid,13,PhD,0,1,1,1,0,133182,7,2024,Medium,6
Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,Entry,8,PhD,1,1,0,1,1,78462,2,2024,Medium,6
Data Analyst,Enterprise,Healthcare,Germany,Hybrid,Mid,5,PhD,0,1,1,1,0,91080,1,2025,High,4
Data Analyst,Enterprise,Retail,Singapore,Hybrid,Senior,1,PhD,0,1,1,1,1,146759,5,2026,High,8
AI Engineer,MNC,Education,USA,Onsite,Senior,4,PhD,0,1,1,1,0,132654,1,2026,High,5
Data Analyst,Enterprise,Finance,Australia,Remote,Mid,13,PhD,1,0,0,0,0,88286,6,2023,Medium,6
Data Scientist,Startup,Retail,Canada,Remote,Mid,12,PhD,0,0,1,1,1,119368,8,2026,High,9
Data Engineer,Enterprise,Retail,UK,Hybrid,Mid,7,Bachelor,1,1,1,1,0,56162,3,2025,High,7
Business Analyst,MNC,E-commerce,Singapore,Remote,Senior,7,Bachelor,1,1,1,1,0,72229,12,2021,High,4
Machine Learning Engineer,Medium,Technology,USA,Hybrid,Mid,1,Master,1,1,1,0,1,134530,2,2023,High,9
Data Engineer,MNC,Technology,Canada,Hybrid,Mid,8,Master,1,1,0,0,1,164755,2,2024,High,1
Data Engineer,Enterprise,E-commerce,Canada,Onsite,Mid,8,Bachelor,1,1,0,1,0,113112,2,2021,Low,7
