Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,No,Travel_Rarely,1152,Research & Development,1,4,Life Sciences,1,11715836,3,Female,57,3,4,Manager,4,Married,8647,9134,8,Y,No,13,3,4,80,1,40,4,3,6,6,0,2
18,No,Travel_Rarely,1499,Sales,3,4,Medical,1,15777931,4,Male,78,3,3,Healthcare Representative,3,Divorced,9041,23203,1,Y,No,22,4,2,80,0,24,3,3,0,5,0,6
18,No,Travel_Rarely,617,Research & Development,11,2,Life Sciences,1,16664991,4,Male,89,3,1,Research Scientist,3,Married,10166,6269,1,Y,Yes,20,3,4,80,1,21,3,4,2,4,1,5
18,No,Travel_Rarely,1499,Research & Development,5,2,Technical Degree,1,1841598,2,Male,84,3,2,Sales Executive,3,Married,3396,2094,3,Y,No,16,3,4,80,1,33,2,2,5,5,2,6
25,No,Travel_Frequently,1079,Sales,18,4,Technical Degree,1,9934110,1,Female,59,3,2,Sales Executive,3,Divorced,8160,6783,1,Y,No,18,4,2,80,2,40,3,4,0,2,2,10
18,Yes,Travel_Rarely,1499,Sales,5,1,Marketing,1,1247476,4,Male,71,3,2,Manager,3,Married,19999,14963,4,Y,Yes,17,3,4,80,0,12,6,3,2,8,2,2
41,No,Travel_Frequently,835,Sales,11,3,Technical Degree,1,437457,2,Male,30,3,2,Human Resources,4,Married,8635,26999,1,Y,No,12,4,4,80,1,11,3,3,0,2,8,3
18,No,Travel_Rarely,1499,Research & Development,29,4,Life Sciences,1,4945778,4,Female,77,1,5,Manager,2,Married,3664,19457,9,Y,No,16,3,3,80,2,12,5,3,16,8,3,1
18,No,Travel_Rarely,1499,Research & Development,21,4,Life Sciences,1,16648529,4,Female,49,3,1,Sales Representative,4,Divorced,6603,18550,4,Y,Yes,15,3,1,80,0,16,3,3,8,8,0,9
30,No,Travel_Rarely,1499,Research & Development,29,1,Life Sciences,1,13565256,3,Female,85,3,1,Laboratory Technician,3,Divorced,3532,9268,6,Y,Yes,14,3,2,80,0,12,5,3,8,2,1,4
30,No,Travel_Frequently,763,Research & Development,28,4,Medical,1,9283187,3,Female,83,2,2,Healthcare Representative,1,Married,19999,8124,2,Y,No,12,3,4,80,0,10,1,2,4,9,1,2
27,No,Travel_Rarely,614,Research & Development,5,3,Life Sciences,1,11566894,3,Female,61,1,5,Research Scientist,3,Divorced,14929,22858,3,Y,Yes,12,3,3,80,2,12,3,3,2,18,0,1
42,Yes,Travel_Rarely,1499,Research & Development,3,3,Medical,1,143962,2,Female,63,3,1,Research Scientist,3,Married,7427,22714,7,Y,Yes,16,3,3,80,1,14,5,4,2,11,4,5
36,No,Travel_Rarely,1377,Research & Development,10,3,Medical,1,14425072,1,Male,90,3,5,Laboratory Technician,4,Married,6622,26999,4,Y,No,12,3,2,80,0,40,3,4,17,2,0,5
18,Yes,Travel_Rarely,311,Sales,7,3,Life Sciences,1,15131149,3,Female,87,3,3,Healthcare Representative,3,Married,4643,16681,4,Y,No,11,3,4,80,2,18,4,3,7,5,0,17
22,No,Travel_Rarely,1457,Research & Development,29,4,Marketing,1,15694213,2,Male,86,3,3,Laboratory Technician,4,Single,11498,18217,1,Y,Yes,19,4,1,80,1,34,3,2,15,1,0,4
18,No,Travel_Rarely,1499,Sales,3,4,Marketing,1,15661018,3,Female,41,3,2,Laboratory Technician,3,Divorced,6153,26999,0,Y,No,13,3,4,80,0,19,3,2,0,3,1,5
28,No,Travel_Rarely,1499,Research & Development,22,4,Life Sciences,1,15603195,4,Female,76,3,2,Sales Executive,1,Divorced,11774,20250,0,Y,No,11,3,4,80,2,3,2,3,2,5,8,3
19,No,Travel_Frequently,1049,Research & Development,11,3,Life Sciences,1,11498657,3,Female,58,3,2,Research Scientist,1,Married,7058,23625,4,Y,No,11,3,1,80,0,28,6,3,9,8,2,2
35,Yes,Travel_Frequently,1499,Sales,1,3,Life Sciences,1,8830305,4,Male,99,2,1,Research Scientist,4,Single,4289,7912,1,Y,No,13,4,3,80,2,34,1,3,0,6,2,2
19,No,Travel_Rarely,1499,Sales,24,4,Marketing,1,879408,4,Male,83,3,2,Manager,2,Single,1009,24294,5,Y,Yes,15,3,2,80,2,18,0,3,0,5,0,2
18,No,Travel_Rarely,1246,Sales,2,4,Marketing,1,12995304,3,Female,83,2,1,Manufacturing Director,3,Divorced,15717,23837,9,Y,Yes,11,3,1,80,0,11,3,4,14,2,1,4
21,No,Travel_Rarely,1373,Research & Development,1,3,Medical,1,6686596,2,Female,81,3,2,Research Scientist,3,Married,6214,3768,3,Y,No,13,3,2,80,1,10,3,2,0,1,0,1
27,No,Travel_Rarely,1499,Research & Development,11,4,Life Sciences,1,3022961,4,Male,97,1,2,Laboratory Technician,4,Married,3163,26999,4,Y,Yes,12,4,1,80,1,34,3,3,0,4,0,9
18,Yes,Travel_Frequently,589,Research & Development,15,3,Medical,1,1768595,2,Male,61,3,5,Sales Executive,1,Single,8512,24959,6,Y,No,13,3,1,80,3,31,4,2,20,5,2,5
32,No,Travel_Rarely,1070,Research & Development,26,3,Medical,1,10147971,3,Female,76,3,4,Laboratory Technician,4,Single,8033,23855,2,Y,Yes,11,4,2,80,2,22,3,3,7,6,0,8
18,No,Travel_Rarely,1313,Research & Development,2,1,Life Sciences,1,5320829,4,Male,30,3,1,Healthcare Representative,4,Single,5877,10073,1,Y,No,19,3,4,80,0,19,3,2,1,9,1,9
27,No,Travel_Frequently,513,Sales,22,2,Life Sciences,1,354964,3,Female,63,3,2,Research Director,1,Single,2740,26999,4,Y,Yes,16,3,4,80,1,28,3,3,0,18,1,1
18,No,Travel_Rarely,1499,Human Resources,25,3,Medical,1,8897479,1,Male,92,3,2,Research Director,4,Single,4760,26999,6,Y,No,11,3,2,80,1,22,3,3,11,3,1,1
37,No,Travel_Rarely,1499,Research & Development,21,1,Medical,1,8816860,3,Male,60,1,1,Manager,3,Married,4820,14295,3,Y,No,15,4,3,80,1,11,3,3,3,4,0,17
35,Yes,Travel_Rarely,275,Sales,21,4,Medical,1,15888889,4,Male,58,2,4,Laboratory Technician,1,Divorced,8231,25945,0,Y,Yes,15,4,1,80,0,10,3,3,7,5,7,5
18,Yes,Travel_Rarely,1499,Sales,4,2,Life Sciences,1,1308945,4,Female,44,2,4,Manager,1,Married,3315,22174,4,Y,No,12,3,1,80,0,12,3,1,1,11,1,4
20,No,Travel_Rarely,1499,Sales,3,1,Medical,1,14416493,2,Male,62,3,2,Sales Representative,3,Divorced,7071,9976,6,Y,No,23,4,4,80,2,33,3,1,1,11,2,14
44,No,Non-Travel,1499,Research & Development,28,2,Life Sciences,1,2786557,2,Male,76,4,5,Human Resources,4,Married,4068,15760,4,Y,No,21,3,1,80,0,11,0,3,13,5,0,1
18,No,Travel_Rarely,841,Research & Development,3,3,Marketing,1,4753822,3,Male,51,2,2,Sales Executive,4,Married,3254,16061,2,Y,No,14,3,3,80,3,40,3,2,8,5,6,3
49,No,Travel_Rarely,1499,Research & Development,15,4,Medical,1,14404612,3,Female,62,1,2,Manufacturing Director,3,Married,3706,20314,1,Y,No,11,3,3,80,0,14,2,3,5,6,1,5
32,Yes,Travel_Rarely,504,Research & Development,13,4,Medical,1,5235527,2,Male,100,3,2,Sales Executive,4,Single,4270,9275,3,Y,No,13,3,3,80,0,5,3,3,3,2,1,5
28,No,Non-Travel,1406,Research & Development,4,2,Other,1,11601421,4,Female,94,3,4,Human Resources,4,Married,1337,23204,1,Y,No,23,3,2,80,2,4,3,3,2,4,0,4
25,Yes,Travel_Rarely,580,Human Resources,29,4,Life Sciences,1,459611,4,Male,87,3,1,Laboratory Technician,2,Married,8409,3283,2,Y,Yes,14,3,4,80,1,14,3,3,23,4,0,3
19,No,Travel_Rarely,1499,Research & Development,29,1,Life Sciences,1,4258473,3,Female,82,3,1,Manager,2,Married,7945,16869,4,Y,No,14,3,2,80,0,40,0,3,7,3,0,3
44,No,Non-Travel,1280,Research & Development,1,1,Marketing,1,108348,1,Male,100,3,2,Human Resources,1,Married,6677,7533,0,Y,No,11,3,4,80,1,25,1,3,1,5,0,2
42,No,Travel_Rarely,941,Research & Development,13,3,Marketing,1,5304379,3,Female,78,3,2,Sales Executive,4,Married,13012,6803,6,Y,Yes,13,3,4,80,1,7,3,2,0,4,0,2
36,No,Travel_Rarely,1499,Research & Development,8,1,Marketing,1,14402236,2,Male,39,2,2,Manufacturing Director,1,Married,11259,22691,1,Y,No,13,3,1,80,1,12,6,2,3,2,1,3
34,Yes,Travel_Rarely,1493,Human Resources,14,3,Life Sciences,1,10121971,1,Male,85,3,2,Sales Executive,2,Divorced,18688,2916,7,Y,No,15,3,1,80,1,28,2,3,1,1,1,5
32,No,Travel_Frequently,1499,Research & Development,8,3,Life Sciences,1,12427265,3,Female,78,3,4,Sales Executive,3,Single,2587,24043,3,Y,No,14,3,3,80,0,24,3,3,0,6,3,1
18,No,Travel_Rarely,1499,Research & Development,2,2,Life Sciences,1,7854795,3,Female,66,1,2,Manufacturing Director,3,Married,5626,3428,4,Y,Yes,12,3,2,80,1,29,2,2,1,1,1,4
18,No,Travel_Rarely,561,Research & Development,3,3,Life Sciences,1,807123,4,Female,100,3,1,Healthcare Representative,2,Divorced,5725,26999,3,Y,Yes,15,3,1,80,1,9,1,4,7,2,0,1
18,No,Travel_Rarely,1310,Human Resources,3,3,Life Sciences,1,11940788,1,Female,76,1,1,Manufacturing Director,2,Divorced,4303,20088,2,Y,Yes,16,3,2,80,0,10,2,3,7,3,0,2
33,Yes,Travel_Rarely,1180,Sales,18,2,Medical,1,6486401,3,Male,84,2,2,Sales Executive,4,Single,16030,9602,3,Y,No,14,3,2,80,0,13,1,1,7,6,0,9
20,No,Travel_Rarely,1499,Sales,19,2,Medical,1,13076487,3,Male,48,3,2,Research Scientist,1,Married,7709,26022,3,Y,Yes,16,3,4,80,2,9,4,3,10,4,1,0
46,No,Non-Travel,1353,Research & Development,13,3,Medical,1,7108674,1,Female,69,3,4,Sales Representative,4,Single,11679,14239,0,Y,No,18,4,4,80,1,12,2,3,4,0,2,0
18,No,Travel_Rarely,1499,Research & Development,29,4,Technical Degree,1,5434119,4,Female,100,3,2,Research Scientist,4,Married,4548,3815,9,Y,No,12,3,2,80,1,19,5,3,20,8,1,5
18,No,Travel_Rarely,1117,Research & Development,20,4,Life Sciences,1,310101,3,Female,96,3,3,Research Director,4,Married,3346,24726,1,Y,No,12,3,4,80,0,25,3,2,1,4,1,16
18,No,Travel_Rarely,1490,Sales,11,2,Life Sciences,1,15011284,3,Male,40,3,1,Research Scientist,3,Married,6707,5468,1,Y,No,17,3,1,80,2,31,5,3,0,8,0,1
18,No,Travel_Rarely,1064,Research & Development,4,3,Technical Degree,1,2109138,1,Female,82,3,2,Research Director,3,Single,4912,17237,4,Y,No,15,3,4,80,1,13,2,3,5,2,0,3
25,No,Non-Travel,1499,Research & Development,21,3,Technical Degree,1,14072903,4,Male,86,3,3,Sales Executive,1,Married,15851,17839,1,Y,Yes,12,3,1,80,0,10,3,2,8,4,1,6
26,No,Travel_Rarely,961,Sales,4,1,Medical,1,14501129,4,Male,100,3,2,Sales Executive,1,Married,3644,18564,6,Y,Yes,11,3,2,80,0,29,3,3,2,5,2,1
45,No,Travel_Rarely,1303,Research & Development,3,3,Other,1,8912658,2,Male,61,4,2,Manager,3,Married,6664,21743,4,Y,No,11,3,4,80,3,31,0,3,1,9,3,4
20,No,Travel_Frequently,1499,Research & Development,15,2,Life Sciences,1,13440352,2,Male,73,2,1,Laboratory Technician,3,Divorced,9399,18703,0,Y,No,12,4,4,80,0,11,3,3,21,7,2,6
26,No,Travel_Rarely,1448,Research & Development,8,3,Life Sciences,1,14023338,4,Male,48,2,2,Laboratory Technician,1,Married,8308,24181,0,Y,No,17,3,3,80,1,40,3,3,3,3,0,4
39,No,Travel_Frequently,1499,Research & Development,15,1,Medical,1,14893732,1,Male,78,4,1,Sales Executive,4,Married,5337,19512,4,Y,Yes,16,4,3,80,1,8,3,3,7,0,7,17
27,No,Travel_Rarely,1499,Research & Development,11,4,Life Sciences,1,14095882,4,Male,40,2,2,Manufacturing Director,3,Married,5172,16632,2,Y,No,16,3,4,80,1,13,1,2,0,4,0,1
30,No,Travel_Rarely,660,Research & Development,28,4,Life Sciences,1,681608,4,Female,57,3,2,Manufacturing Director,3,Married,16875,11125,7,Y,Yes,11,3,4,80,0,34,1,3,0,5,0,1
30,No,Travel_Rarely,277,Research & Development,24,5,Technical Degree,1,12404133,3,Male,75,2,1,Manufacturing Director,4,Divorced,8182,2094,0,Y,No,14,3,1,80,0,40,2,3,0,1,0,6
27,Yes,Travel_Frequently,1499,Research & Development,25,3,Life Sciences,1,561805,1,Female,47,3,3,Sales Representative,3,Single,5470,25281,1,Y,Yes,20,3,3,80,1,14,2,4,0,9,6,1
21,No,Travel_Rarely,1499,Research & Development,9,1,Life Sciences,1,5453162,4,Female,87,3,1,Research Scientist,3,Married,7400,11384,1,Y,No,11,4,2,80,0,23,1,3,3,9,0,6
34,No,Travel_Rarely,1212,Research & Development,25,2,Medical,1,5060695,4,Female,46,2,1,Research Scientist,2,Married,4043,26999,9,Y,No,11,3,3,80,2,28,5,3,11,5,0,4
51,No,Travel_Rarely,1429,Research & Development,9,2,Medical,1,2069818,4,Male,79,1,1,Research Scientist,3,Single,7175,6153,1,Y,Yes,11,3,2,80,1,12,3,3,10,9,1,1
18,No,Travel_Rarely,1127,Research & Development,1,3,Medical,1,3271558,3,Female,51,3,3,Laboratory Technician,1,Divorced,3802,10695,1,Y,No,15,3,4,80,2,40,3,3,9,2,2,3
39,No,Travel_Rarely,1308,Sales,6,3,Life Sciences,1,15229922,2,Female,99,4,1,Laboratory Technician,4,Married,2984,21285,0,Y,Yes,13,4,2,80,1,13,1,3,8,9,1,5
27,No,Travel_Rarely,1499,Sales,22,1,Life Sciences,1,5268059,2,Female,75,2,1,Laboratory Technician,4,Married,4139,2128,1,Y,No,16,3,1,80,0,13,2,3,6,4,1,1
21,No,Travel_Rarely,1499,Research & Development,2,1,Medical,1,6015038,4,Female,87,4,3,Manufacturing Director,3,Single,4375,3579,1,Y,No,11,3,3,80,1,40,2,3,4,5,1,1
18,No,Travel_Rarely,1299,Research & Development,1,4,Medical,1,3394383,3,Female,100,3,2,Research Scientist,4,Single,4259,21459,3,Y,No,11,3,3,80,1,13,2,2,14,8,3,3
26,No,Travel_Rarely,1499,Research & Development,22,3,Technical Degree,1,2929278,2,Female,41,3,1,Healthcare Representative,4,Divorced,2615,5911,1,Y,Yes,15,3,4,80,2,34,3,2,2,8,0,0
18,No,Travel_Frequently,788,Research & Development,5,3,Medical,1,2855919,3,Male,41,3,2,Sales Executive,3,Single,6726,21972,4,Y,No,12,3,1,80,1,5,3,2,2,8,0,14
21,No,Travel_Rarely,1268,Research & Development,25,5,Life Sciences,1,1869717,1,Male,72,4,1,Sales Executive,2,Married,5456,12803,6,Y,No,19,4,4,80,0,6,1,3,5,16,1,4
18,No,Travel_Frequently,622,Research & Development,2,5,Life Sciences,1,15584913,4,Female,69,3,3,Manufacturing Director,2,Divorced,2948,26943,6,Y,Yes,12,3,4,80,1,10,3,2,5,7,0,4
37,Yes,Travel_Rarely,225,Research & Development,4,1,Life Sciences,1,10745448,1,Male,53,3,1,Sales Executive,1,Single,8075,23861,0,Y,Yes,14,3,4,80,1,6,3,1,36,4,2,10
18,No,Travel_Rarely,1499,Sales,3,3,Medical,1,296149,3,Female,63,4,2,Research Scientist,4,Single,3417,18030,1,Y,No,11,3,4,80,2,13,0,4,9,3,0,3
23,No,Travel_Rarely,1198,Research & Development,2,4,Life Sciences,1,14718588,3,Male,72,2,4,Human Resources,3,Divorced,3339,26999,9,Y,Yes,17,3,4,80,0,24,2,3,11,1,2,2
20,No,Travel_Rarely,1422,Research & Development,1,1,Life Sciences,1,7677851,3,Female,60,3,2,Laboratory Technician,1,Divorced,2596,11466,1,Y,No,11,3,4,80,1,25,2,2,4,3,1,5
32,No,Travel_Frequently,1499,Sales,3,3,Life Sciences,1,7924273,3,Male,55,3,2,Sales Executive,4,Single,9746,25778,3,Y,Yes,13,3,1,80,1,6,3,3,0,11,1,9
18,No,Travel_Rarely,1147,Research & Development,5,1,Life Sciences,1,12026077,3,Male,86,3,3,Laboratory Technician,3,Married,8703,10327,1,Y,No,13,3,1,80,1,40,6,3,5,5,1,2
18,No,Travel_Rarely,1499,Sales,14,2,Life Sciences,1,12587598,2,Male,56,3,5,Sales Executive,1,Married,6223,14915,8,Y,No,14,3,4,80,0,14,3,3,2,6,0,5
18,No,Travel_Rarely,606,Sales,3,1,Life Sciences,1,10907361,4,Female,54,3,2,Sales Executive,4,Single,7658,17903,5,Y,No,11,3,4,80,0,12,5,2,0,8,1,4
23,No,Travel_Rarely,1067,Sales,3,1,Life Sciences,1,3184136,2,Male,86,3,2,Healthcare Representative,4,Married,1551,23501,2,Y,Yes,11,3,4,80,0,9,2,3,0,11,5,1
18,No,Travel_Frequently,1071,Research & Development,23,2,Life Sciences,1,6283473,3,Female,89,3,2,Research Scientist,1,Married,2150,7998,6,Y,No,11,3,2,80,1,8,5,2,0,8,3,4
26,No,Travel_Rarely,1499,Sales,13,4,Medical,1,261641,4,Male,100,3,1,Sales Executive,2,Single,14426,24037,0,Y,Yes,14,3,1,80,0,9,6,2,6,4,0,5
28,No,Travel_Rarely,1439,Research & Development,11,3,Technical Degree,1,1742302,3,Female,69,3,3,Research Scientist,4,Married,1778,22697,8,Y,No,17,3,1,80,0,28,3,3,5,9,0,2
24,No,Travel_Rarely,933,Research & Development,16,3,Technical Degree,1,3320853,4,Male,94,3,2,Manager,1,Married,5846,4652,1,Y,No,14,3,3,80,0,26,3,2,9,3,0,15
18,No,Travel_Rarely,1400,Research & Development,29,1,Technical Degree,1,3723206,3,Female,52,3,1,Manager,4,Single,4166,23719,0,Y,No,19,3,1,80,3,11,1,3,8,6,0,8
26,No,Travel_Rarely,330,Research & Development,2,3,Life Sciences,1,5393027,4,Female,57,3,1,Manager,2,Married,4185,17146,2,Y,Yes,12,4,1,80,0,21,1,3,37,1,2,5
20,No,Travel_Rarely,1284,Research & Development,16,1,Technical Degree,1,9651321,3,Male,68,2,2,Human Resources,1,Single,6947,23823,2,Y,Yes,12,4,2,80,1,7,5,3,2,5,0,2
39,No,Travel_Rarely,1002,Research & Development,1,3,Other,1,5734175,2,Male,87,3,3,Manager,4,Married,3119,12750,2,Y,Yes,15,3,3,80,0,30,3,3,0,12,1,5
24,No,Travel_Rarely,1159,Research & Development,8,2,Medical,1,3823082,2,Male,89,2,1,Sales Executive,2,Married,6900,26999,7,Y,Yes,11,4,4,80,0,23,5,2,0,4,1,5
25,No,Travel_Rarely,1499,Sales,3,2,Marketing,1,12343086,4,Male,56,2,2,Human Resources,4,Single,8790,17148,6,Y,Yes,17,4,4,80,0,12,3,3,1,8,0,1
18,Yes,Travel_Rarely,1077,Sales,10,1,Medical,1,12800801,2,Male,61,3,2,Research Scientist,3,Divorced,15821,10319,4,Y,Yes,11,3,4,80,1,26,3,3,2,5,2,10
18,No,Travel_Rarely,1093,Sales,20,3,Marketing,1,15640953,4,Male,62,2,2,Research Scientist,1,Divorced,4605,26999,1,Y,Yes,12,3,4,80,0,15,2,3,7,4,2,2
18,No,Travel_Rarely,1152,Research & Development,23,4,Life Sciences,1,9377616,3,Male,36,3,3,Research Scientist,4,Single,1519,19626,1,Y,Yes,19,3,3,80,3,12,3,4,0,2,1,1
18,No,Travel_Rarely,1499,Research & Development,29,1,Medical,1,11235222,3,Female,63,2,4,Manufacturing Director,2,Married,2873,26999,2,Y,No,12,3,3,80,1,40,5,3,1,13,1,0
18,No,Travel_Rarely,1499,Research & Development,7,2,Medical,1,6342432,3,Male,66,3,5,Research Scientist,4,Single,3741,6335,1,Y,No,20,3,4,80,0,9,3,3,7,2,0,5
18,Yes,Travel_Rarely,1456,Research & Development,29,4,Medical,1,4553997,3,Female,99,3,1,Sales Executive,1,Married,4340,20636,6,Y,No,18,3,3,80,1,3,2,3,7,4,1,2
18,No,Travel_Rarely,1499,Research & Development,13,2,Medical,1,3643000,3,Female,70,3,3,Laboratory Technician,4,Single,16003,26999,0,Y,No,16,3,4,80,2,11,3,2,6,6,1,3
20,No,Travel_Frequently,1499,Sales,22,4,Medical,1,3786440,1,Male,96,4,1,Laboratory Technician,4,Married,5517,26999,6,Y,No,15,3,3,80,0,40,2,3,2,4,1,1
32,No,Travel_Rarely,1048,Research & Development,29,2,Life Sciences,1,10331416,1,Female,68,3,5,Sales Executive,1,Single,7572,19620,8,Y,Yes,19,3,2,80,3,18,6,2,3,1,4,4
45,No,Travel_Frequently,1380,Research & Development,10,4,Life Sciences,1,15499579,2,Female,54,3,1,Laboratory Technician,3,Divorced,3626,16444,0,Y,Yes,11,3,1,80,1,14,2,2,8,4,1,2
34,No,Travel_Rarely,1136,Research & Development,26,2,Life Sciences,1,15927929,3,Male,99,4,1,Research Scientist,2,Married,19215,14185,1,Y,No,12,3,3,80,1,40,2,4,0,13,4,1
42,No,Travel_Frequently,1499,Research & Development,22,4,Life Sciences,1,5625439,2,Male,39,3,2,Healthcare Representative,1,Married,7776,25323,1,Y,No,16,3,4,80,2,37,6,3,3,2,0,3
21,Yes,Travel_Rarely,1049,Research & Development,2,4,Life Sciences,1,14701761,3,Male,72,4,5,Sales Executive,4,Single,7419,4201,1,Y,No,12,3,3,80,0,29,3,2,2,3,0,5
41,No,Travel_Rarely,1499,Research & Development,3,3,Medical,1,10454876,3,Male,67,3,3,Sales Executive,4,Married,15483,8460,8,Y,No,13,3,2,80,1,26,3,3,6,12,4,1
24,No,Travel_Rarely,1158,Research & Development,6,2,Life Sciences,1,6942096,3,Male,79,3,3,Manufacturing Director,3,Single,10867,16702,9,Y,No,11,3,2,80,0,33,3,3,2,5,0,5
19,Yes,Travel_Rarely,1434,Research & Development,11,4,Medical,1,15250892,2,Female,90,3,2,Research Scientist,1,Married,4919,26999,1,Y,No,12,3,3,80,1,11,3,2,2,9,2,15
24,Yes,Travel_Frequently,497,Sales,17,1,Technical Degree,1,2810560,2,Male,78,2,3,Human Resources,1,Married,2163,13750,8,Y,No,16,4,2,80,1,36,3,3,6,10,2,1
46,No,Travel_Rarely,1499,Research & Development,25,3,Technical Degree,1,14715279,3,Female,85,3,3,Laboratory Technician,2,Married,3276,2505,6,Y,No,18,3,1,80,1,7,3,2,6,8,0,8
23,Yes,Travel_Rarely,1328,Research & Development,2,4,Medical,1,10235849,3,Male,100,3,2,Sales Representative,3,Married,3485,23589,5,Y,Yes,12,3,2,80,1,22,3,3,1,6,1,2
25,Yes,Travel_Frequently,1051,Research & Development,29,4,Life Sciences,1,9572461,3,Female,100,3,2,Research Scientist,2,Married,4454,23598,3,Y,Yes,16,3,1,80,0,18,2,3,5,2,1,4
24,No,Non-Travel,1395,Research & Development,1,2,Other,1,7924198,1,Female,59,3,3,Healthcare Representative,3,Divorced,3727,2094,4,Y,Yes,14,3,2,80,1,21,3,3,8,18,0,1
46,No,Travel_Rarely,1499,Research & Development,29,2,Medical,1,16029133,2,Male,56,3,1,Manufacturing Director,3,Married,7662,13936,1,Y,No,11,3,1,80,1,17,2,4,13,4,15,1
38,No,Travel_Rarely,1295,Sales,4,1,Technical Degree,1,9561519,2,Male,98,3,1,Human Resources,2,Single,6881,2094,1,Y,No,18,3,3,80,1,10,3,3,11,3,0,2
18,No,Travel_Rarely,1144,Research & Development,1,2,Medical,1,16390089,3,Male,85,3,3,Healthcare Representative,4,Married,3057,26096,4,Y,No,17,4,4,80,3,30,3,3,5,6,0,2
18,No,Travel_Rarely,1095,Research & Development,29,4,Medical,1,12671603,4,Female,49,2,2,Laboratory Technician,3,Married,14768,22116,1,Y,Yes,11,3,1,80,0,18,3,3,0,8,1,10
19,No,Travel_Rarely,1184,Sales,19,2,Life Sciences,1,14972271,2,Male,53,3,5,Manager,4,Single,7410,24897,9,Y,No,13,3,4,80,1,10,3,3,3,5,3,0
42,No,Travel_Rarely,865,Research & Development,29,1,Medical,1,1552188,2,Female,97,1,5,Research Scientist,1,Married,2653,22205,8,Y,No,14,3,4,80,1,25,2,3,4,6,1,2
18,No,Travel_Rarely,1499,Sales,10,3,Other,1,10522773,4,Female,70,3,1,Healthcare Representative,2,Single,7466,8536,5,Y,No,19,3,2,80,0,5,3,4,4,8,0,14
18,Yes,Travel_Rarely,314,Research & Development,3,4,Life Sciences,1,6188576,2,Male,61,3,1,Laboratory Technician,3,Divorced,8096,18006,6,Y,No,16,3,2,80,1,9,5,3,4,7,0,2
45,No,Travel_Rarely,1499,Research & Development,1,4,Medical,1,11382312,3,Male,79,3,1,Laboratory Technician,4,Divorced,10248,19496,0,Y,No,12,3,2,80,0,33,3,2,8,4,0,2
18,No,Travel_Rarely,1016,Research & Development,22,1,Life Sciences,1,10822960,4,Female,96,3,5,Sales Representative,2,Married,12332,11587,7,Y,No,17,4,1,80,0,26,2,3,1,9,3,17
28,Yes,Non-Travel,1331,Research & Development,9,3,Technical Degree,1,1861145,3,Male,64,3,1,Manager,3,Divorced,8106,11378,7,Y,No,18,3,1,80,1,8,0,2,36,18,9,10
23,No,Non-Travel,874,Human Resources,12,1,Life Sciences,1,4012548,3,Female,100,3,2,Sales Executive,3,Single,6266,22465,3,Y,No,12,4,1,80,0,6,5,2,2,2,1,2
28,No,Travel_Frequently,1499,Research & Development,8,2,Medical,1,8869057,3,Male,100,3,2,Sales Executive,4,Married,2969,6862,5,Y,Yes,17,3,1,80,0,13,2,3,3,12,2,4
44,Yes,Travel_Rarely,1470,Sales,12,4,Medical,1,2492431,2,Male,50,4,3,Research Scientist,4,Married,3186,24383,1,Y,No,15,3,2,80,0,11,5,3,9,13,4,5
18,No,Travel_Rarely,1499,Sales,12,4,Other,1,1044449,2,Male,39,3,1,Research Scientist,3,Married,6976,7184,4,Y,No,11,3,1,80,0,12,3,3,5,6,0,1
30,No,Travel_Rarely,1499,Research & Development,23,2,Human Resources,1,13931031,4,Female,74,3,1,Sales Representative,3,Single,3003,5655,0,Y,Yes,17,3,1,80,3,19,3,3,3,1,1,3
23,Yes,Travel_Rarely,1499,Research & Development,2,3,Medical,1,2009767,2,Female,88,3,2,Sales Representative,4,Divorced,8335,3222,0,Y,No,19,3,3,80,1,17,2,3,30,6,0,3
24,No,Travel_Rarely,1499,Research & Development,23,1,Life Sciences,1,808682,3,Male,50,2,1,Research Director,1,Single,4215,25512,1,Y,No,15,3,2,80,0,6,4,2,7,0,1,3
32,Yes,Travel_Rarely,1499,Research & Development,14,3,Life Sciences,1,10119274,4,Female,92,4,5,Research Scientist,4,Married,3377,10445,0,Y,No,18,3,2,80,1,14,2,2,4,6,1,3
20,No,Travel_Rarely,1499,Human Resources,4,1,Medical,1,12567817,3,Male,82,3,2,Manufacturing Director,2,Divorced,11003,15296,9,Y,No,11,3,1,80,1,33,2,3,7,8,1,0
22,Yes,Travel_Rarely,1177,Research & Development,14,2,Medical,1,14472996,3,Male,93,2,1,Human Resources,3,Married,8250,7177,0,Y,No,18,3,1,80,0,11,1,3,4,13,0,3
51,No,Travel_Rarely,1499,Sales,2,2,Marketing,1,11943243,2,Female,56,1,2,Research Scientist,1,Divorced,14399,19251,1,Y,Yes,18,3,2,80,1,11,3,3,10,1,1,5
