job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
Data Engineer,Startup,Retail,UK,Hybrid,Entry,11,Bachelor,0,0,1,1,1,60567,1,2020,Low,2
Data Scientist,Startup,Healthcare,USA,Hybrid,Entry,2,PhD,1,1,1,0,0,105159,7,2026,High,2
Data Scientist,Medium,Healthcare,UK,Onsite,Senior,11,Bachelor,1,1,1,1,0,118059,1,2022,Low,6
Business Analyst,Startup,Healthcare,Germany,Remote,Senior,14,Bachelor,0,1,1,1,0,188444,12,2022,High,9
Machine Learning Engineer,MNC,Education,UK,Hybrid,Entry,13,Master,0,1,0,0,1,59358,10,2025,Low,7
Data Analyst,Enterprise,Finance,Singapore,Hybrid,Senior,14,Bachelor,0,0,0,1,0,103011,7,2022,Low,5
Data Engineer,Medium,Retail,Singapore,Onsite,Entry,0,Master,1,1,1,0,0,102810,12,2023,Medium,9
Data Analyst,Enterprise,E-commerce,Singapore,Onsite,Senior,7,PhD,1,0,0,0,0,129537,2,2021,High,4
AI Engineer,Medium,Finance,Canada,Hybrid,Entry,0,PhD,1,1,1,1,0,172346,8,2025,High,2
Business Analyst,Medium,Technology,India,Remote,Entry,6,PhD,0,0,0,0,0,133683,7,2021,Medium,2
Data Analyst,Startup,Technology,India,Onsite,Mid,7,Bachelor,0,0,0,1,1,115701,7,2021,Medium,7
Machine Learning Engineer,Enterprise,Healthcare,Singapore,Hybrid,Entry,14,Bachelor,1,1,1,0,0,175549,2,2025,High,9
Data Analyst,Startup,E-commerce,Canada,Remote,Mid,0,Bachelor,1,1,0,1,1,132717,7,2021,High,3
AI Engineer,Medium,Finance,UK,Hybrid,Senior,0,Master,0,0,1,0,1,180216,8,2021,High,1
Data Engineer,Enterprise,Technology,India,Hybrid,Mid,6,Bachelor,0,1,1,0,1,125436,7,2024,Low,6
Data Analyst,MNC,E-commerce,Australia,Onsite,Entry,13,PhD,1,0,1,0,1,116772,7,2026,High,7
Machine Learning Engineer,Startup,Education,USA,Remote,Entry,9,Master,1,0,0,0,1,104729,8,2025,High,2
Data Analyst,Startup,E-commerce,USA,Remote,Senior,2,Master,1,0,0,1,1,107613,11,2024,Medium,7
Data Engineer,Enterprise,Finance,Singapore,Hybrid,Senior,7,PhD,0,0,0,0,1,73782,12,2026,Low,3
Data Scientist,MNC,Finance,Canada,Onsite,Entry,9,Master,1,0,0,0,0,98284,11,2021,Medium,4
AI Engineer,MNC,E-commerce,Canada,Remote,Entry,0,Master,1,0,1,0,0,130484,1,2025,Low,3
Data Analyst,MNC,Education,Germany,Hybrid,Senior,2,PhD,1,0,1,0,0,156944,11,2020,High,1
Machine Learning Engineer,Enterprise,Retail,India,Hybrid,Senior,12,Bachelor,0,0,0,1,0,153076,7,2022,Medium,6
Data Scientist,Medium,Retail,Canada,Remote,Mid,3,Master,0,0,0,1,0,120740,9,2022,Medium,4
Data Engineer,Startup,E-commerce,USA,Remote,Senior,1,Master,1,1,1,0,1,90453,1,2025,High,9
Business Analyst,Enterprise,Finance,Canada,Hybrid,Senior,3,PhD,1,0,0,1,1,71032,7,2025,Low,4
Data Scientist,Medium,Retail,Canada,Onsite,Mid,12,Bachelor,1,1,0,0,0,48539,7,2024,Low,1
Machine Learning Engineer,MNC,Retail,UK,Hybrid,Entry,11,Master,1,0,1,1,1,122031,5,2023,High,7
Data Engineer,Startup,Education,UK,Hybrid,Entry,7,PhD,0,0,0,0,0,104453,10,2020,Medium,7
Machine Learning Engineer,MNC,Finance,Singapore,Remote,Mid,12,Bachelor,1,0,1,0,0,82026,1,2020,Medium,8
Business Analyst,Medium,Healthcare,USA,Remote,Mid,13,Master,0,1,1,0,1,126376,9,2022,Low,4
Machine Learning Engineer,MNC,Finance,India,Hybrid,Entry,10,Master,0,1,0,1,1,160866,7,2023,High,2
Data Engineer,Medium,E-commerce,Singapore,Remote,Senior,1,Bachelor,1,0,0,0,1,139608,11,2026,Medium,5
Business Analyst,Startup,Education,Australia,Onsite,Entry,10,PhD,0,1,1,0,0,140038,1,2025,Medium,5
Machine Learning Engineer,Startup,Healthcare,Singapore,Onsite,Mid,9,Bachelor,1,0,1,1,1,171435,2,2020,High,4
Data Scientist,Enterprise,Healthcare,Germany,Remote,Entry,0,Bachelor,1,0,1,1,0,102398,1,2024,High,9
Data Engineer,Medium,Retail,Singapore,Hybrid,Senior,14,PhD,1,0,1,1,0,104738,9,2021,High,3
AI Engineer,Startup,E-commerce,Singapore,Onsite,Senior,11,Master,1,1,1,1,1,89132,1,2022,Low,4
Data Engineer,Startup,Retail,Singapore,Hybrid,Mid,10,PhD,0,1,1,0,0,133150,10,2026,High,6
AI Engineer,MNC,Technology,India,Onsite,Mid,7,Bachelor,0,1,0,1,1,52505,3,2025,Low,4
Machine Learning Engineer,Medium,Retail,Singapore,Onsite,Entry,2,Master,1,0,0,0,1,112376,8,2025,Low,8
Business Analyst,Medium,Technology,Australia,Onsite,Senior,14,Bachelor,0,1,1,0,1,131944,3,2025,High,8
Business Analyst,Medium,E-commerce,Germany,Remote,Senior,7,Master,1,1,1,0,1,156805,11,2023,Medium,9
Data Engineer,MNC,E-commerce,Canada,Hybrid,Entry,3,Bachelor,1,0,0,1,1,112207,3,2022,High,8
Machine Learning Engineer,Medium,Finance,Singapore,Remote,Entry,11,Bachelor,0,1,1,1,0,170949,9,2021,High,9
AI Engineer,Enterprise,Finance,India,Onsite,Entry,14,Bachelor,0,1,0,0,0,110575,3,2023,High,7
Machine Learning Engineer,Medium,Finance,Germany,Hybrid,Mid,14,PhD,0,1,0,1,1,105353,1,2024,Medium,1
Data Analyst,MNC,E-commerce,USA,Remote,Mid,1,Bachelor,1,0,1,1,0,78677,9,2020,High,1
Data Engineer,Enterprise,Technology,Germany,Hybrid,Senior,6,Bachelor,1,1,1,1,1,62330,8,2023,Medium,7
Data Scientist,Enterprise,Technology,Canada,Hybrid,Entry,11,Master,1,1,1,1,0,107029,11,2022,Low,3
Machine Learning Engineer,Startup,Healthcare,India,Onsite,Mid,13,Bachelor,0,1,0,0,1,124367,7,2026,Low,3
Machine Learning Engineer,Enterprise,Healthcare,Singapore,Onsite,Senior,13,Master,0,1,1,1,1,133865,11,2022,Low,4
Business Analyst,MNC,Technology,Singapore,Hybrid,Mid,0,Bachelor,1,1,0,1,1,87715,12,2022,High,2
Data Engineer,Startup,E-commerce,Canada,Hybrid,Senior,14,PhD,0,0,1,0,1,193206,4,2023,Low,1
AI Engineer,Medium,Education,Singapore,Remote,Entry,6,Master,0,0,1,0,1,118175,9,2026,High,6
Data Scientist,Startup,Education,Germany,Hybrid,Entry,13,Master,1,0,0,1,0,145035,7,2022,High,6
Machine Learning Engineer,Startup,Finance,Germany,Remote,Senior,14,Bachelor,0,0,1,0,0,166723,1,2020,Low,5
Data Scientist,MNC,Retail,Canada,Onsite,Senior,5,Bachelor,0,0,1,0,1,132979,1,2026,Low,6
Data Engineer,Enterprise,Education,UK,Hybrid,Mid,8,Bachelor,1,1,0,0,1,134596,12,2022,High,3
Data Analyst,Medium,E-commerce,Germany,Remote,Entry,12,Bachelor,1,1,1,1,0,110954,11,2025,High,4
Machine Learning Engineer,Startup,Finance,India,Remote,Entry,8,PhD,0,0,0,1,1,97869,11,2024,High,8
Data Engineer,Enterprise,E-commerce,USA,Hybrid,Senior,11,Master,0,0,0,0,0,72142,3,2023,Low,4
Data Scientist,Startup,Education,India,Onsite,Mid,2,Master,0,0,1,1,0,149444,1,2024,Low,9
Data Engineer,MNC,Technology,Canada,Onsite,Senior,14,Master,0,0,0,0,0,73888,4,2023,High,4
AI Engineer,Startup,E-commerce,Germany,Onsite,Mid,7,Master,1,1,1,1,1,75516,9,2025,Low,4
Data Scientist,Startup,E-commerce,Singapore,Hybrid,Senior,10,Master,0,1,0,1,0,90191,2,2025,Low,9
Data Scientist,MNC,Retail,Germany,Onsite,Entry,12,PhD,1,1,1,1,1,165199,3,2025,High,9
Data Analyst,MNC,Healthcare,Canada,Remote,Entry,9,PhD,1,1,1,0,0,45083,8,2026,Medium,3
Data Engineer,Startup,Finance,Canada,Remote,Senior,5,PhD,1,1,1,1,0,81680,12,2026,Low,1
Data Engineer,MNC,Technology,USA,Onsite,Senior,13,Master,0,0,1,0,1,88715,11,2024,High,9
Data Scientist,Medium,Retail,Singapore,Onsite,Entry,4,Master,0,1,0,1,0,92908,7,2021,High,1
AI Engineer,Startup,Technology,Canada,Onsite,Mid,13,PhD,0,1,0,0,0,57994,9,2025,Low,2
Machine Learning Engineer,Startup,Finance,Germany,Onsite,Senior,8,PhD,0,0,0,0,1,102609,11,2024,Low,9
Data Engineer,Enterprise,Finance,Canada,Remote,Mid,5,Bachelor,1,0,0,1,1,114634,2,2025,High,3
Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Mid,11,Master,1,0,1,1,0,93041,1,2022,High,1
Machine Learning Engineer,Enterprise,Education,USA,Hybrid,Mid,13,PhD,1,0,1,1,0,113287,1,2024,High,6
Data Analyst,MNC,E-commerce,Singapore,Onsite,Entry,4,Bachelor,0,1,0,0,0,123367,10,2022,High,9
Business Analyst,MNC,Technology,India,Remote,Senior,10,PhD,1,0,0,1,0,91661,7,2025,High,7
Data Analyst,Enterprise,Finance,USA,Onsite,Mid,9,Bachelor,0,0,0,1,0,142501,1,2025,High,9
AI Engineer,Medium,Finance,Singapore,Onsite,Mid,3,PhD,1,0,0,0,0,104232,2,2024,High,4
Machine Learning Engineer,Medium,Education,Singapore,Remote,Mid,12,PhD,0,1,1,1,0,146815,11,2026,High,8
Machine Learning Engineer,Enterprise,Finance,UK,Onsite,Senior,1,Master,0,1,0,0,1,73391,8,2024,Low,8
AI Engineer,Medium,Finance,India,Remote,Senior,14,PhD,1,0,0,0,0,79966,1,2023,High,1
AI Engineer,Enterprise,Finance,India,Remote,Entry,13,Master,1,0,1,0,1,113256,2,2024,High,6
Business Analyst,Enterprise,Healthcare,Singapore,Hybrid,Entry,9,Bachelor,0,0,0,1,1,102869,6,2026,High,6
Data Engineer,MNC,Finance,Germany,Onsite,Senior,14,PhD,1,1,0,1,1,72015,10,2024,Medium,1
Data Analyst,Startup,Retail,Germany,Hybrid,Senior,12,Master,1,1,0,1,0,79681,10,2020,High,9
Machine Learning Engineer,Enterprise,Finance,USA,Remote,Entry,14,PhD,0,0,0,1,1,129073,11,2025,High,9
Data Analyst,Enterprise,Retail,Canada,Remote,Senior,7,Master,0,1,1,1,1,113760,12,2020,Medium,9
Data Scientist,MNC,Retail,Australia,Onsite,Senior,11,Master,1,1,1,1,1,143070,4,2026,High,4
Machine Learning Engineer,MNC,Finance,India,Remote,Mid,1,Bachelor,0,0,0,0,1,95053,11,2026,High,1
Business Analyst,Medium,Technology,Canada,Hybrid,Senior,10,Master,1,1,1,0,1,91159,11,2026,High,7
Data Engineer,Enterprise,Technology,UK,Onsite,Senior,7,Master,0,0,1,0,1,105955,9,2025,High,3
Data Scientist,Enterprise,Technology,Australia,Onsite,Entry,2,PhD,1,0,0,0,0,102171,1,2022,Medium,9
Data Engineer,Medium,E-commerce,USA,Hybrid,Mid,5,PhD,0,1,1,1,0,112539,11,2022,High,2
Business Analyst,Medium,Healthcare,USA,Remote,Senior,14,Bachelor,1,0,1,0,1,110287,9,2025,Medium,2
Business Analyst,Startup,Technology,India,Onsite,Senior,3,Master,1,0,0,1,1,125377,2,2020,Medium,9
Business Analyst,Enterprise,Finance,Singapore,Remote,Mid,11,Bachelor,1,0,1,0,0,81578,1,2025,Medium,7
Data Analyst,MNC,Healthcare,Singapore,Hybrid,Senior,10,Master,0,1,1,1,0,62670,10,2026,High,9
Data Engineer,Startup,E-commerce,Canada,Hybrid,Senior,11,Bachelor,1,1,0,0,1,142566,1,2023,High,4
Data Scientist,Enterprise,Healthcare,India,Onsite,Senior,6,PhD,1,0,1,0,0,100044,9,2026,Low,3
Data Engineer,MNC,Technology,UK,Onsite,Senior,7,PhD,1,0,0,0,0,95330,11,2023,High,8
AI Engineer,MNC,Education,India,Remote,Mid,7,Master,0,0,1,0,1,77016,1,2022,High,4
Business Analyst,Medium,Education,UK,Onsite,Entry,5,PhD,0,1,1,0,0,119779,2,2021,Medium,3
Business Analyst,MNC,Finance,India,Remote,Senior,7,PhD,1,0,0,0,1,151342,9,2024,High,7
Data Scientist,Medium,E-commerce,USA,Onsite,Senior,1,Master,0,0,1,1,1,119635,7,2025,Medium,9
Machine Learning Engineer,Medium,Finance,UK,Onsite,Senior,13,Bachelor,1,0,1,0,1,127742,1,2025,High,4
AI Engineer,Enterprise,E-commerce,Canada,Remote,Entry,14,Master,1,1,1,1,0,150138,6,2024,Low,6
Business Analyst,Startup,Retail,India,Hybrid,Mid,10,PhD,1,0,0,1,1,140032,6,2022,High,2
Machine Learning Engineer,Enterprise,Technology,Singapore,Onsite,Senior,13,PhD,0,0,1,0,0,126272,1,2023,Low,4
Business Analyst,Enterprise,Education,India,Onsite,Entry,9,Master,0,1,0,1,0,60438,7,2021,Low,5
AI Engineer,Enterprise,Education,Canada,Remote,Mid,14,Master,1,1,0,1,0,48309,2,2025,High,8
Business Analyst,Startup,Finance,Singapore,Remote,Mid,1,Bachelor,0,1,0,0,0,83410,10,2025,High,9
AI Engineer,Medium,Finance,Singapore,Hybrid,Senior,10,Master,1,0,0,0,0,54270,6,2026,High,9
Data Engineer,Startup,E-commerce,Australia,Hybrid,Senior,10,Bachelor,1,1,1,0,1,198034,12,2021,High,8
Data Scientist,Startup,Technology,UK,Remote,Entry,14,Master,0,0,0,1,1,123894,6,2023,Low,1
Business Analyst,MNC,Technology,Australia,Hybrid,Entry,13,PhD,0,1,1,1,1,108578,7,2023,High,7
Business Analyst,MNC,Retail,USA,Onsite,Entry,12,Bachelor,1,0,0,1,1,155818,6,2022,High,7
Data Scientist,Startup,Technology,Germany,Hybrid,Senior,5,Bachelor,0,0,1,0,1,204143,1,2020,Low,4
Data Scientist,Startup,Education,Australia,Onsite,Mid,9,Bachelor,0,0,0,0,0,126716,11,2026,Low,4
Data Analyst,MNC,E-commerce,India,Remote,Mid,1,Bachelor,1,0,1,1,0,67471,1,2021,Low,8
Machine Learning Engineer,Enterprise,Technology,Germany,Hybrid,Mid,7,Bachelor,1,1,1,0,1,71562,10,2020,High,2
Machine Learning Engineer,Medium,Finance,Germany,Remote,Senior,7,Bachelor,1,1,1,0,1,170468,4,2026,High,3
Machine Learning Engineer,MNC,Education,UK,Remote,Senior,0,Master,1,0,0,0,0,109551,4,2020,Low,9
AI Engineer,Enterprise,Retail,Australia,Remote,Senior,4,Bachelor,1,1,1,1,0,93983,1,2022,Low,3
AI Engineer,MNC,E-commerce,Germany,Hybrid,Senior,13,Master,0,0,0,1,0,127733,7,2026,Low,2
AI Engineer,Startup,Education,Singapore,Hybrid,Senior,14,Master,0,0,1,1,1,108820,12,2024,High,9
Business Analyst,Startup,Retail,USA,Hybrid,Senior,4,Bachelor,1,0,0,0,0,121707,6,2022,Low,4
Data Scientist,Medium,Education,Australia,Remote,Entry,10,PhD,1,1,0,1,1,66840,9,2020,High,8
Data Scientist,MNC,Education,Australia,Hybrid,Entry,12,Master,0,0,1,0,1,175034,1,2025,High,5
Business Analyst,Startup,Education,Singapore,Hybrid,Mid,1,PhD,1,1,0,0,0,119335,3,2026,High,9
Data Scientist,Enterprise,Healthcare,USA,Hybrid,Entry,10,Bachelor,1,1,1,1,0,154547,2,2021,Medium,2
Data Analyst,Medium,Healthcare,Australia,Remote,Entry,2,Master,1,1,0,0,0,133689,7,2023,High,6
Data Engineer,Enterprise,Education,Canada,Onsite,Entry,13,Master,1,0,0,1,1,110055,12,2023,High,3
Data Analyst,Startup,Education,USA,Onsite,Senior,12,PhD,0,0,1,0,1,45083,2,2020,High,9
Machine Learning Engineer,Startup,Healthcare,UK,Hybrid,Mid,2,Bachelor,1,1,0,0,0,99767,8,2025,High,5
Business Analyst,Enterprise,E-commerce,Australia,Remote,Mid,14,Bachelor,1,1,1,1,1,142181,8,2020,High,5
Data Engineer,Medium,E-commerce,Australia,Hybrid,Entry,12,Bachelor,1,1,1,1,1,136097,9,2022,Low,6
AI Engineer,MNC,Finance,Germany,Hybrid,Senior,9,Bachelor,0,1,0,0,1,116018,1,2021,High,6
AI Engineer,Medium,Healthcare,Singapore,Remote,Entry,12,Bachelor,0,0,0,0,0,159503,12,2025,Medium,8
Business Analyst,Startup,Healthcare,Canada,Onsite,Mid,0,PhD,1,1,0,0,1,133111,10,2026,High,1
Data Engineer,Medium,Retail,UK,Hybrid,Senior,2,Bachelor,1,0,0,0,0,106162,1,2024,High,8
Data Scientist,MNC,Technology,Germany,Hybrid,Senior,14,PhD,1,1,0,0,1,108233,11,2022,Low,8
Data Engineer,Enterprise,E-commerce,USA,Hybrid,Senior,1,Master,0,0,0,1,1,83156,1,2021,High,1
Data Engineer,Startup,Healthcare,Singapore,Remote,Entry,10,Master,1,0,0,1,0,129257,7,2021,Low,5
Data Scientist,Enterprise,Technology,Germany,Onsite,Mid,14,Master,1,0,0,0,1,46600,11,2025,High,8
Machine Learning Engineer,Enterprise,Technology,India,Onsite,Entry,7,Master,0,0,0,1,1,176900,9,2026,High,7
Machine Learning Engineer,Medium,Technology,Singapore,Onsite,Entry,12,Master,1,1,1,1,1,110570,11,2023,Low,5
AI Engineer,Enterprise,Finance,UK,Remote,Mid,14,Bachelor,0,0,1,1,0,135481,1,2022,High,1
Data Analyst,Startup,Education,Canada,Remote,Senior,9,Master,1,1,1,0,0,98629,1,2025,Low,6
Data Engineer,Enterprise,Technology,USA,Onsite,Mid,12,Bachelor,0,0,0,1,1,147007,11,2023,Medium,3
Data Scientist,Startup,Healthcare,Canada,Onsite,Senior,14,PhD,0,1,0,1,1,56135,9,2024,High,9
Data Scientist,Startup,Education,Canada,Onsite,Senior,7,PhD,0,1,1,1,1,113258,10,2021,High,7
AI Engineer,Medium,Healthcare,India,Remote,Senior,11,Master,1,1,0,0,1,155339,7,2025,Medium,6
Data Engineer,MNC,E-commerce,Canada,Remote,Senior,0,PhD,0,0,1,0,0,61302,3,2021,High,6
Business Analyst,Enterprise,Technology,USA,Onsite,Senior,12,Bachelor,1,0,0,0,1,100214,6,2025,High,9
AI Engineer,Startup,Education,UK,Hybrid,Mid,14,Bachelor,1,0,1,1,1,103356,8,2022,High,7
AI Engineer,Enterprise,Technology,Singapore,Hybrid,Mid,6,PhD,0,0,0,1,1,93129,10,2022,Medium,8
Data Engineer,Enterprise,Finance,Australia,Remote,Mid,0,PhD,0,0,0,0,0,115978,6,2025,Medium,5
Machine Learning Engineer,Medium,Retail,Canada,Remote,Entry,13,Master,1,1,1,1,0,155884,7,2026,Medium,3
Data Scientist,Startup,Retail,Australia,Onsite,Senior,1,PhD,0,1,1,0,1,146594,7,2025,Medium,6
Data Analyst,Enterprise,Finance,Australia,Hybrid,Entry,14,Master,0,1,0,0,1,70136,1,2020,Low,3
Data Analyst,MNC,Technology,Canada,Onsite,Mid,14,Bachelor,0,0,1,1,0,88316,1,2024,Low,3
Data Engineer,MNC,Healthcare,Australia,Onsite,Mid,1,PhD,1,0,0,0,0,110811,10,2022,High,7
Data Scientist,Enterprise,Finance,Canada,Onsite,Senior,11,Master,0,1,1,1,1,144162,11,2020,Low,5
AI Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,14,Bachelor,0,1,0,0,0,113575,10,2024,High,3
AI Engineer,MNC,Technology,India,Hybrid,Mid,5,Bachelor,1,0,1,0,1,86039,2,2026,Medium,1
Machine Learning Engineer,Startup,Healthcare,USA,Onsite,Senior,7,PhD,1,1,0,0,1,120205,12,2021,High,9
AI Engineer,MNC,Finance,Singapore,Hybrid,Entry,14,Bachelor,0,0,0,1,0,137983,1,2025,High,3
Data Engineer,MNC,Healthcare,USA,Remote,Mid,14,Master,0,0,1,0,0,121284,6,2020,Medium,3
Machine Learning Engineer,MNC,Healthcare,Germany,Onsite,Mid,2,Master,1,1,1,1,1,106831,9,2022,Low,3
Machine Learning Engineer,Startup,Healthcare,Australia,Hybrid,Senior,10,Bachelor,1,0,0,0,0,45083,10,2022,Medium,1
AI Engineer,Startup,Finance,Australia,Hybrid,Mid,13,PhD,0,1,1,1,1,167972,6,2022,Low,1
Data Engineer,Medium,Education,USA,Onsite,Senior,10,Bachelor,1,1,1,0,1,79495,9,2022,High,4
Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Senior,1,Master,0,0,0,0,0,131059,9,2023,Low,8
Business Analyst,Enterprise,Education,Germany,Hybrid,Entry,2,Bachelor,0,1,1,0,0,99368,8,2020,Low,6
Data Analyst,Medium,Education,Singapore,Hybrid,Entry,11,PhD,1,1,0,1,1,138322,3,2023,High,3
Data Engineer,MNC,Technology,Germany,Onsite,Entry,5,PhD,0,0,0,1,1,50919,8,2020,High,1
Data Scientist,Medium,Healthcare,Singapore,Onsite,Senior,7,Bachelor,0,1,0,0,1,56218,6,2022,High,3
Business Analyst,Medium,E-commerce,UK,Onsite,Entry,0,Master,1,0,1,1,0,76027,1,2024,High,2
Business Analyst,Enterprise,Technology,Canada,Onsite,Entry,11,Bachelor,1,0,0,1,1,98935,1,2026,High,2
Machine Learning Engineer,MNC,Healthcare,Germany,Remote,Entry,11,PhD,0,0,0,1,1,110394,9,2025,High,9
AI Engineer,Startup,Finance,Australia,Onsite,Mid,8,PhD,1,0,1,0,1,105358,8,2021,Medium,8
Data Scientist,Startup,Healthcare,Singapore,Hybrid,Senior,14,Master,0,1,1,1,0,108716,6,2020,High,8
Data Analyst,Medium,E-commerce,UK,Remote,Mid,6,PhD,1,1,1,1,0,87539,12,2024,High,4
Business Analyst,Enterprise,Retail,Germany,Hybrid,Senior,7,Bachelor,1,1,0,1,1,105244,9,2022,High,8
AI Engineer,Enterprise,Technology,UK,Remote,Senior,2,PhD,1,1,1,1,0,160443,10,2022,Medium,9
Data Analyst,Startup,Finance,Singapore,Hybrid,Entry,7,Bachelor,1,1,1,1,1,45083,9,2022,Low,3
Machine Learning Engineer,Startup,Retail,India,Onsite,Mid,14,Master,1,0,0,1,1,172813,1,2025,High,9
Data Analyst,Enterprise,Education,USA,Remote,Senior,2,Bachelor,0,0,0,0,1,160306,10,2026,High,5
Machine Learning Engineer,Enterprise,Healthcare,Germany,Onsite,Senior,6,Master,1,1,0,0,0,68415,1,2023,High,5
Machine Learning Engineer,MNC,Healthcare,Australia,Onsite,Entry,1,PhD,0,1,1,0,0,133870,3,2020,Medium,7
Data Analyst,Enterprise,Retail,Canada,Remote,Mid,0,Master,0,0,0,0,1,77776,12,2021,High,4
Machine Learning Engineer,Enterprise,E-commerce,India,Hybrid,Entry,11,Bachelor,1,1,1,1,0,136533,4,2024,High,4
Data Analyst,MNC,Finance,USA,Onsite,Entry,2,PhD,1,0,0,1,1,82264,7,2024,Medium,1
Data Engineer,MNC,Healthcare,Canada,Remote,Entry,14,Bachelor,0,1,0,0,0,91226,9,2025,Low,5
Business Analyst,Startup,Education,Singapore,Remote,Entry,9,Bachelor,1,1,1,1,0,165583,6,2024,Medium,7
Business Analyst,MNC,Retail,Australia,Hybrid,Senior,5,PhD,1,0,1,1,1,170257,11,2025,High,9
Data Engineer,MNC,Healthcare,Canada,Hybrid,Entry,8,Master,1,0,1,0,1,128162,1,2024,Low,5
Data Analyst,Startup,Education,Singapore,Remote,Mid,3,PhD,1,0,1,0,1,94368,11,2023,Medium,4
Business Analyst,MNC,Finance,Canada,Hybrid,Mid,5,PhD,0,0,0,1,1,84620,12,2022,Low,1
Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Entry,13,Bachelor,0,0,1,0,1,117842,7,2020,High,2
AI Engineer,Enterprise,Healthcare,Germany,Onsite,Mid,2,PhD,1,1,1,1,0,56334,12,2021,Medium,6
Machine Learning Engineer,Startup,E-commerce,India,Hybrid,Mid,14,Master,0,1,1,0,1,150242,1,2026,High,7
Data Engineer,Startup,Healthcare,Singapore,Hybrid,Mid,3,Bachelor,1,1,1,0,0,83293,3,2023,High,3
Data Scientist,Enterprise,E-commerce,Australia,Remote,Senior,14,PhD,0,1,1,0,0,84384,8,2020,High,7
Data Engineer,Startup,Healthcare,Germany,Remote,Senior,7,Master,0,0,1,0,1,85541,1,2024,High,6
Business Analyst,Enterprise,Healthcare,Australia,Onsite,Entry,1,Bachelor,1,1,1,0,1,102588,9,2020,Low,9
Machine Learning Engineer,Medium,E-commerce,Germany,Hybrid,Senior,13,Master,0,0,1,0,0,63012,1,2024,Medium,6
Business Analyst,Enterprise,Finance,Canada,Hybrid,Senior,5,Master,1,1,1,0,0,139631,7,2025,Medium,3
Business Analyst,Enterprise,E-commerce,Germany,Remote,Mid,10,PhD,0,0,1,1,0,155705,9,2024,Low,9
Business Analyst,Enterprise,Education,UK,Hybrid,Mid,2,Master,1,0,0,1,1,77930,6,2021,High,7
Business Analyst,Enterprise,Healthcare,Australia,Onsite,Mid,6,PhD,0,1,0,1,1,131735,3,2022,Low,9
Machine Learning Engineer,Medium,Finance,Germany,Hybrid,Senior,8,PhD,1,0,1,0,1,133483,11,2025,High,3
Data Scientist,MNC,Retail,Germany,Onsite,Mid,1,Bachelor,0,1,0,0,0,109824,1,2023,Low,3
Machine Learning Engineer,MNC,Healthcare,Singapore,Onsite,Mid,13,Bachelor,1,0,0,1,1,67152,10,2026,High,9
Data Engineer,Medium,Finance,USA,Remote,Senior,13,Bachelor,0,1,1,1,1,118297,11,2024,Low,3
Data Analyst,Medium,Healthcare,Singapore,Onsite,Senior,2,Master,1,0,0,1,0,168634,1,2026,Low,8
Data Analyst,Medium,Retail,USA,Onsite,Entry,8,Bachelor,1,0,1,0,1,102652,7,2020,Medium,3
Business Analyst,Medium,Education,Australia,Remote,Senior,7,Bachelor,1,1,1,0,1,160196,7,2021,Low,2
Machine Learning Engineer,MNC,Finance,Australia,Hybrid,Mid,3,Master,0,0,0,1,1,127795,11,2026,Medium,9
Data Scientist,MNC,E-commerce,UK,Remote,Entry,14,Master,1,1,1,0,1,90469,7,2022,Medium,5
Data Analyst,Startup,Finance,Canada,Remote,Senior,14,Master,0,0,0,1,1,190039,1,2026,High,8
Data Analyst,Enterprise,Technology,Canada,Remote,Senior,9,PhD,1,0,1,0,1,137939,12,2023,High,5
Machine Learning Engineer,MNC,Education,Canada,Onsite,Mid,14,Master,1,1,1,1,1,120986,7,2020,Medium,2
Data Scientist,MNC,Finance,Singapore,Onsite,Entry,9,PhD,0,1,1,1,1,93713,2,2025,High,8
Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,Senior,0,Bachelor,1,1,0,0,0,63993,11,2022,Low,3
Data Analyst,Enterprise,E-commerce,India,Onsite,Entry,13,PhD,1,1,0,1,0,66002,6,2024,High,4
Machine Learning Engineer,Enterprise,Retail,Germany,Remote,Mid,14,PhD,0,1,1,0,0,49816,2,2020,Medium,9
Data Engineer,Medium,Education,India,Hybrid,Mid,10,Bachelor,0,0,0,1,1,60075,7,2020,Medium,9
Data Scientist,Enterprise,Retail,Germany,Hybrid,Senior,6,Master,1,1,1,0,0,94913,9,2020,High,8
Machine Learning Engineer,Medium,Finance,Singapore,Hybrid,Senior,14,Master,0,1,0,1,0,162487,10,2022,High,8
Machine Learning Engineer,Enterprise,Finance,USA,Hybrid,Mid,13,Master,1,0,1,0,1,54827,11,2024,Low,3
Data Analyst,Enterprise,Healthcare,UK,Remote,Mid,7,Master,0,0,1,0,1,114005,1,2020,Medium,9
Business Analyst,MNC,Technology,USA,Remote,Mid,14,Master,1,0,0,1,0,144642,1,2022,Low,2
Data Engineer,Medium,Retail,USA,Remote,Mid,10,Master,1,1,0,1,1,124015,1,2020,Low,1
